source_path,source_sha256,source_page,stage,ocr_path,ocr_sha256,parsed_rows,status,header_edges_300dpi,raw_ocr,unreadable_member_counts
data/wb/2018/draft/1349-SEC-draft reservation-South 24 Parganas.pdf,4daa641b9a96a394a2e9fb1ccaf67ab54654aaca1d76df6f68cbca243b5464ce,7,draft,data/wb/ocr/draft/1349-SEC-draft reservation-South 24 Parganas-07.tsv,ccd3f1e42d0a4c2e63977c03f364f2d104b39e23f9fda88670e624d3679a3de8,10,parsed_ocr_review_required,"[696.5, 1101.0, 1550.0, 1958.5]","L. Diamond Harbour -I/
2 ZP-56
Netra, Mashat, Dearak
and Basuldanga grams
Diamond
Harbour-I 2 Diamond Harbour -I /
ZP-57
Parulia, Harindanga, BC Women
Kanpur Dhanberia and
Bolsidhi Kalinagar grams
Diamond Harbour-II /
ZP-58
Noorpur, Mathur, Bhadura SC
Haridas and Kalatalahat
Diamond —_=
Harbour-II Diamond Harbour-II /
ZP-59 BC Women
Khordah, Kamarpole,
Sarisha and Patra grams
Falta / ZP-60
Mallickpur, Gopalpur, SC
Belsingha-I and Falta
grams
Falta / ZP-61
Noapukuria, Debipur, SC Women
Harindanga-I and
Falta Belsingha-II grams
Falta / ZP-62
Banganagar-l, SC
Banganagar-II, Chaluary,
Fatepur and Harindanga-lII
grams
Bishnupur-II / ZP-63
Khagramuri, Nahazari, Women
Bakhrahat and
Kanganberia grams
Bishnupur-II / ZP-64
Patharberia Joychandipur,
Moukhali and
Ramkrishnapur-
Borhanpur grams
Bishnupur-II 3
Bishnupur-II / ZP-65
Chak Enayetnagar, BC Women
Chandi, Panchanan and
Gobindapur
Kalicharanpur grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\South 24 Parganas\Order-draft-SEC-South 24 Parganas.doc 7 of 9",[]
data/wb/2018/draft/1349-SEC-draft reservation-South 24 Parganas.pdf,4daa641b9a96a394a2e9fb1ccaf67ab54654aaca1d76df6f68cbca243b5464ce,8,draft,data/wb/ocr/draft/1349-SEC-draft reservation-South 24 Parganas-08.tsv,95b2b470ad42fda2787723fac3116c0f3968b662524b6d96da5fea1248a3b2a5,11,parsed_ocr_review_required,"[696.5, 1101.0, 1550.0, 1958.5]","Budge Budge -II / ZP-66
Satgachia, Rania, Kamra Women
and Naskarpur grams
Budge Budge-II / ZP-67
Chakmanik, South BC
Budge Budge-II 3 Bawali, North Bawali and
Kashipur Alampur grams
Budge Budge-II / ZP-68
Gaza Poali, Burul and SC Women
Dongaria Raipur grams
Thakurpukur
Maheshtala / ZP-69
Chatta and Ashuti-I grams
Thakurpukur
Maheshtala 2 Thakurpukur
Maheshtala / ZP-70 SC
Ashuti-II and Rasapunja
grams
Bishnupur-I / ZP-71
Kulerdari, Panakua, SC Women
Amgachia and
Andharmanik grams
Bishnupur-I /ZP-72
Purba Bishnupur, Paschim Women
Sidivapant 3 a and
eoradanga grams
Bishnupur-I /ZP-73
Julpia, Rashkhali,
Bhandaria Kastekumari
and Dakshin Gouripur
Chakdhir grams
Sonarpur / ZP-74
Pratapnagar, Sonarpur-II, Women
Kalikapur-I and
Kalikapur-II grams
Sonarpur /ZP-75
Poleghat, Langalberia,
Bonhooghly-II and
Somarpar 7 Bonhooghly-I grams
Sonarpur /ZP-76
Kheadah-II, Kheadah-I SC
and Kamrabad grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\South 24 Parganas\Order-draft-SEC-South 24 Parganas.doc 8 of 9",[]
data/wb/2018/draft/1349-SEC-draft reservation-South 24 Parganas.pdf,4daa641b9a96a394a2e9fb1ccaf67ab54654aaca1d76df6f68cbca243b5464ce,9,draft,data/wb/ocr/draft/1349-SEC-draft reservation-South 24 Parganas-09.tsv,8e236c33e5a10b8dae556ac42d1ef992bc4c0ae09e6619b86030a85d7021641f,5,parsed_ocr_review_required,"[696.5, 1101.0, 1550.0, 1958.5]","Bhangore-II / ZP-77
Bamanghata, Beonta-I,
Beonta-II and Bhagbanpur
grams
Bhangore-II /ZP-78
Bhangore-II 3 Shanpukur, Polerhat-I and BC Women
Polerhat-II grams
Bhangore-II /ZP-79
Chaltaberia, Bhogali-II
and Bhogali-I grams BC
Budge Budge -I / ZP-80
Rajibpur, Mayapur and BC Women
Nischintapur grams
Budge Budge -I Budge Budge-I / ZP-81
Uttar Raipur, Chingripota
and Buita grams
State Election Commissioner,
West Bengal State Election Commission
IS 11.17
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\South 24 Parganas\Order-draft-SEC-South 24 Parganas.doc 9 of 9",[]
data/wb/2018/draft/1351-SEC-Draft order of Howrah district.pdf,6c6fdc37123292c01e587fdde3d9e8ce1c79ba23d019b4c9a543d0d3ec8dd934,1,draft,data/wb/ocr/draft/1351-SEC-Draft order of Howrah district-01.tsv,060bee7bb06f684fc39d771907b40e499ead1886fbb311a7c0073067a3336c57,1,parsed_ocr_review_required,"[679.75, 1083.0, 1531.25, 1951.75]","——
WEST BENGAL STATE ELECTION COMMISSION
Ss 18, Sarojini Naidu Sarani
(Rawdon Street)
Kolkata — 700 017
No. 1351- SEC/1D-217/2017 Date.15-11-2017
ORDER
In exercise of the power conferred by Section 140 of The West Bengal Panchayat
(Amendment) Act, 2012 and Section 140 of The West Bengal Panchayat (Second Amendment)
Act, 2012 read with Sections 16 of the West Bengal Panchayat Elections Act, 2003 and Section 17
of the West Bengal Panchayat Elections ( Amendment ) Act, 2012 and Section 17 of the West
Bengal Panchayat Elections ( Second Amendment ) Act, 2012 read with Rules 26 of the West
Bengal Panchayat Elections Rules, 2006 (as Amended vide No 5013/PN/O/3R-1/2012 dated 24-
09-2012 of P&RD Deptt,, Govt. of West Bengal ) and Rule 27 of the West Bengal Panchayat
Elections Rules, 2006, West Bengal State Election Commission, hereby publish the draft Order
for delimitation of Howrah Zilla Parishad constituencies and reservation of seats thereto
for Panchayat General Elections 2018. The Block(s) have been specified in column (1) of the
| Schedule below (hereinafter referred to as the said Schedule), the number of members to be
elected to the Zilla Parishad specified in the corresponding entries in column (2), to divide the
area of the Block into constituencies specified in the corresponding entries in column (3),to
determine the constituency or constituencies reserved for the Scheduled Tribes(ST), Scheduled
Castes (SC) or the Backward Classes (BC) specified in the corresponding entries in column (4)
and the constituency or constituencies reserved for women specified in the corresponding entries
in column (5) of the said schedule.
The draft will be taken up for consideration by
the State Election Commissioner after
fifteen days from this day.
Any objection or suggestion with respect thereto received by the Commission within the
said period, shall be duly considered.
THE SCHEDULE
Howrah Zilla Parishad
Howrah District
Number of
members to Constituencies Constituencies
| Name of Block be elected to ee: rm sail viel reserved for ST/ reserved for
the Zilla i. Y! scyBc persons women
Parishad
| (1) (2) (3) (4) (5)
|
Sankrail / ZP-1
— 3 Duilya, Jhorehat,
Panchpara, Thana-
Makuna, Banupur-II and
Banupur-I Grams
Women
1 of 5","[[""| (1)"", ""(2)""]]"
data/wb/2018/draft/1351-SEC-Draft order of Howrah district.pdf,6c6fdc37123292c01e587fdde3d9e8ce1c79ba23d019b4c9a543d0d3ec8dd934,2,draft,data/wb/ocr/draft/1351-SEC-Draft order of Howrah district-02.tsv,3ef5e13c1c948e9786ceb5256bb9954b7abac1f44b8804487752b2b07d398540,9,parsed_ocr_review_required,"[679.75, 1083.0, 1531.25, 1951.75]","Sankrail / ZP-2
Andul, Mashila,
Dhulagori, Sankrail and
Kandua Grams
Women
Sankrail / ZP-3
Dakshin Sankrail,
Manikpur, Sarenga,
Nalpur and Raghudebbati
Grams
Women
Domjur / ZP-4
Mohiary-II, Mohiary-l,
Parbotipur, Makradah-I, SC
Domjur and Narna Grams
Domjur / ZP-5
Kolarah-II, Kolarah-I,
Uttar Jhapordah,
Rudrapur, Dakshin Women
Jhapordah and Begri
Grams
Domjur 3
Domjur / ZP-6
Makardah-ll, Salap-II,
Salap-I, Bankra-lII,
Bankra-I and Bankra-III
Grams
Women
Jagatballavpur / ZP-7
Polgustia, Gobindapur,
Laskarpur and Islampur SC Women
Grams
Jagatballavpur / ZP-8
Jagatballavpur-ll,
Jagatballavpur-I,
Jagatballavpur 3 Sankarhati-II, Sankarhati-
land Maju Grams
Women
Jagatballavpur / ZP-9
Bargachia-I, Bargachia-
II, Pantihal, Hantal-
Anantabati and Sealdanga
Grams
SC
Panchla / ZP-10
Banaharishpur, Jala-
Biswanathpur,
Panchla 3 Charapanchla and
Panchla Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Howrah\Order-draft-SEC-Howrah.doc 2) of 5",[]
data/wb/2018/draft/1351-SEC-Draft order of Howrah district.pdf,6c6fdc37123292c01e587fdde3d9e8ce1c79ba23d019b4c9a543d0d3ec8dd934,3,draft,data/wb/ocr/draft/1351-SEC-Draft order of Howrah district-03.tsv,303bc2a93794f9e77ca3b0de18ec0e6f2e5a5c93fc4a2dda67eab351e3da43ab,11,parsed_ocr_review_required,"[679.75, 1083.0, 1531.25, 1951.75]","Panchla / ZP-11
Jujersha, Gangadharpur BC Women
and Deulpur Grams
Panchla / ZP-12
Subhararah, Biki-Hakola,
Beldubi and Sahapur Women
Grams
Uluberia-II / ZP-13
Khalisani, Raghudebpur,
Tehatta-Kantaberia-II and
Basudebpur Grams
Diuberte-it A Uluberia-II / ZP-14
Tehatta-Kantaberia-lI,
Tulsiberia, Joargori and Women
Baniban Grams
Amta-I / ZP-15
Rashpur, Sirajbati, Amta sc
and Anulia Grams
Amta-I / ZP-16
Chandrapur,
Bhandergacha, Udang-lII,
Amta-I 3 Udang-I and Khardaha
Grams
Amta-I / ZP-17
Kanpur, Basantpur,
Balichak and Khosalpur SC Women
Grams
Uluberia-I / ZP-18
Chandipur and ""
Maheshpur Grams omen
Uluberia-I / ZP-19
Bahira, Kalinagar,
Uluberia-I 3 Hatgacha-I and SC
Hatgacha-II Grams
Uluberia-I / ZP-20
Tapna, Dhulasimla and
Hirapur Grams
Shyampur-I / ZP-21
Dhandali, Belari,
Nabagram and
shyampurt a Balichaturi Grams Women
3 of 5
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.1 1.2017\Howrah\Order-draft-SEC-Howrah.doc","[[""Diuberte-it"", ""A""], [""shyampurt"", ""a""]]"
data/wb/2018/draft/1351-SEC-Draft order of Howrah district.pdf,6c6fdc37123292c01e587fdde3d9e8ce1c79ba23d019b4c9a543d0d3ec8dd934,4,draft,data/wb/ocr/draft/1351-SEC-Draft order of Howrah district-04.tsv,9fed8a8c11dfdfb20010fb4071af6156bb3eb5de7e0647bc656393f830b0614a,12,parsed_ocr_review_required,"[679.75, 1083.0, 1531.25, 1951.75]","Shyampur-I / ZP-22
Shyampur, Baneswarpur-
I and Dingakhola Grams
Shyampur-I / ZP-23
Radhapur, Baneswarpur-
II and Kamalpur Grams BC Women
Shyampur-II / ZP-24
Nakole and Amaradaha
grams
Shyampur-II / ZP-25
Bachhri, Bargram and
Kharuberia grams
Shyampur-II 3
Shyampur-II / ZP-26
Sasati, Dehi-Mondalghat-
Il and Dehi-Mondalghat-I
Grams
Bagnan-I/ ZP-27
Haturia-II, Haturia-I,
Bangalpur and BC
Bagnan-II grams
Bagnan-I / ZP-28
Bagnan-l, Khalore and BC Women
Bagnan-l 3
Bainan Grams
Bagnan-I /ZP-29
Bakshihat, Kalyanpur and
Subsit Grams
Bagnan - II / ZP-30
Saratchandra, Orphuli
and Bantul- SC
Baidyanathpur Grams
Dagan} Bagnan - II / ZP-31
Antila, Chandrabagh,
Mugkalyan-Benapur and
Hallayan Grams
BC Women
Amta - IL / ZP-32
Jhikira, Binola-
Krishnabati, Amoragori, SC
Joypur and Thalia Grams
Amta-II 3
Amta - II / ZP-33
Jhamtia, Bhatora, ey
Ghoraberia-Chitnan and omen
Kashmoli Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11 2017\Howrah\Order-draft-SEC-Howrah.doc 4 of 5",[]
data/wb/2018/draft/1351-SEC-Draft order of Howrah district.pdf,6c6fdc37123292c01e587fdde3d9e8ce1c79ba23d019b4c9a543d0d3ec8dd934,5,draft,data/wb/ocr/draft/1351-SEC-Draft order of Howrah district-05.tsv,8376dc2c4dc8cc558ea71f604fb63c110fefb689759abafe8b0f5e5e68912017,7,parsed_ocr_review_required,"[679.75, 1083.0, 1531.25, 1951.75]","Amta - II / ZP-34
Gazipur, Nowpara,
Khalna, Tajpur and BC
Khusberia Grams
Women
Udaynarayanpur/ ZP-35
Rampur-Dihibhursit-
Asanda, Harali-
Udaynarayanpur and
Kurchi-Shibpur Grams
Udaynarayanpur / ZP-36
Singti, Khila, Kanupat-
3 Munsuka and Harishpur BC
Udayanarayanpur
Grams
Udaynarayanpur /ZP-37
Pancharul, Debipur,
Garhbhabanipur-Sonatala
and Bhawanipur- sc wean
Bidhichandapur Grams
Bally-Jagacha / ZP-38
Jagadishpur, Durgapur-
Abhaynagar-II and BC
Chamrail Grams
Bally-Jagacha / ZP-39
Chakpara Anandanagar
and Sapuipara-Basukati
Grams
Bally-Jagacha 3 Women
Bally-Jagacha / ZP-40
Nischinda, Durgapur-
Abhaynagar-I and Bally
Grams
meee
State Election Commissioner,
West Bengal State Election Commission
io. 17
5 of 5
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.1 1.2017\Howrah\Order-draft-SEC-Howrah.doc",[]
data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,1,draft,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-01.tsv,d9bb15844292c4d2ef98f7ffbde615e94c28b58e73f4306074093459e633ac21,1,parsed_ocr_review_required,"[638.0, 1034.5, 1508.75, 1928.25]","WEST BENGAL STATE ELECTION COMMISSION
18, Sarojini Naidu Sarani
(Rawdon Street)
Kolkata — 700 017
No. 1353- SEC/1D-220/2017 Date: 15-11-2017
ORDER
In exercise of the power conferred by Section 140 of The West Bengal Panchayat
( Amendment) Act, 2012 and Section 140 of The West Bengal Panchayat( Second Amendment)
Act, 2012 read with Sections 16 of the West Bengal Panchayat Elections Act, 2003 and Section 17
of the West Bengal Panchayat Elections ( Amendment ) Act, 2012 and Section 17 of the West
Bengal Panchayat Elections ( Second Amendment ) Act, 2012 read with Rules 26 of the West
Bengal Panchayat Elections Rules, 2006 (as Amended vide No 5013/PN/O/3R-1/2012 dated 24-
09-2012 of P&RD Deptt,, Govt. of West Bengal ) and Rule 27 of the West Bengal Panchayat
Elections Rules, 2006, West Bengal State Election Commission, hereby publish the draft Order
for delimitation of Hooghly Zilla Parishad constituencies and reservation of seats thereto
for Panchayat General Elections 2018. The Block(s) have been specified in column (1) of the
Schedule below (hereinafter referred to as the said Schedule), the number of members to be
elected to the Zilla Parishad specified in the corresponding entries in column (2), to divide the
area of the Block into constituencies specified in the corresponding entries in column (3),to
determine the constituency or constituencies reserved for the Scheduled Tribes(ST), Scheduled
Castes (SC) or the Backward Classes (BC) specified in the corresponding entries in column (4)
and the constituency or constituencies reserved for women specified in the corresponding entries
in column (5) of the said schedule.
The draft will be taken up for consideration by the State Election Commissioner after
fifteen days from this day.
Any objection or suggestion with respect thereto received by the Commission within the
said period, shall be duly considered.
THE SCHEDULE
Hooghly Zilla Parishad
Hooghly District
Number of . .
Constituencies P i
members to Constituencies
Number, Name and area of reserved for
Name of Block | be elected to ; reserved for
; the Constituency ST/ SC/ BC
the Zilla ‘crs women
Parishad P
(1) (2) (3) ° (4) (5)
Serampore-Uttarpara/ ZP-1
Serampore- Kanaipur, Nabagram and
Uttarpara 2 Raghunathpur SC
Grams
1 of 6",[]
data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,2,draft,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-02.tsv,fb442592eecb1a4afd89f4157149311b2451d75076de14cf153754fffd2dc5ed,12,parsed_ocr_review_required,"[638.0, 1034.5, 1508.75, 1928.25]","Serampore-Uttarpara/ZP-2
Rajyadharpur, Rishra and
Pearapur Grams Women
Singur / ZP-3
Gopalnagar, Anandanagar,
Boinchipota, Bagdanga-
Chhinamore, Singur-II and
Bighati Grams
BC Women
Singur / ZP-4
Beraberi, Singur-I, Mirzapur-
Bankipur, Kamarkundu,
Singur 3 Gopalnagar-Doluigachha, SC
Balarambati and Basubati
Grams
Singur / ZP-5
Nasibpur, Baruipara-
Paltagarh, Barai-Pahalampur Women
and Bora Grams
Chanditala-II / ZP-6
Kapasaria, Begampur,
Pachghara and Naity Grams SC Women
Chanditala-II 2 Chanditala-II / ZP-7
Baksha, Janai, Chanditala,
Barijhatty and Garalgacha Women
Grams
Polba-Dadpur / ZP-8
Polba, Rajhat, Sugandhya and
Amnan Grams
Polba-Dadpur / ZP-9
Polba-Dadpur 3 Mahanad, Akna, Goswami- Women
Malipara and Satithan Grams
Polba-Dadpur / ZP-10
Harit, Makalpur, Dadpur and
Babnan Grams
SC
Chinsurah-Mogra / ZP-11
Debanandapur, Kodalia-II and
Kodalia-I Grams sc Women
Chinsurah-Mogra / ZP-12
3 Bandel, Saptagram and BC
Mogra-II Grams
Chinsurah-Mogra / ZP-13
Chandrahati-I, Chandrahati-II,
Digsui-Hoerah and Mogra-I
Grams
Chinsurah-
Mogra
Women
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Hooghly\Order draft Hooghly.doc 2 of 6",[]
data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,3,draft,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-03.tsv,690a89fb25ffcf1b7f3e5def9aa6932c0189fbf81060d13a7065cd32aa18937c,9,parsed_ocr_review_required,"[638.0, 1034.5, 1508.75, 1928.25]","Balagarh / ZP-14
Guptipara-I, Charkrishnabati,
Guptipara-II, Somra-I and SC Women
Bakulia-Dhobapara Grams
Balagarh / ZP-15
Somra-II, Ektarpur,
Mohipalpur, Dumurdaha-
Nityanandapur-I and
Dumurdaha-Nityanandapur-II
Grams
Balagarh 3 Women
Balagarh / ZP-16
Sripur-Balagarh, Jirat and
Sija-Kamalpur Grams oe
Pandua / ZP-17
Berela-Konchmali, Jamna,
Bantika-Boinchee, Haral-
Daspur and Simlagarh-Vitasin
Grams
Women
Pandua / ZP-18
Sarai-Tinna, Panchgora-
Torgram, Jamgram-Mondalai, Women
Pandua 3 Ilsoba-Daspur, Sikhira-
Champta and Pandua Grams
Pandua / ZP-19
Rameswarpur, Gopalnagar,
Itachuna-Khanya, Beloon-
Dhamasin, Jayer Dwarbasini ST Women
and Khirkundi-Namajgram-
Niala Grams
Chanditala-I / ZP-20
Gangadharpur,
Krishnarampur and Mashat SC
Grams
Chanditala-I / ZP-21
Chanditala-I 3 Nawabpur, Kumirmorah and
Bhagabatipur Grams BC Women
Chanditala-I / ZP-22
Sheakhala, Aniya and Haripur
Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Hooghly\Order draft Hooghly.doc 3 of 6",[]
data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,4,draft,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-04.tsv,f5cde238b97e618ea4f82653818a16cbc8b07c32512974b82c84df02b92816f0,10,parsed_ocr_review_required,"[638.0, 1034.5, 1508.75, 1928.25]","Jangipara / ZP-23
Rajbalhat-I, Rajbalhat-II,
Antpur and Radhanagar
Grams
BC
Jangipara / ZP-24
Furfura, Mundalika and
Kotalpur Grams
Jangipara 3
BC Women
Jangipara / ZP-25
Jangipara, Dilakash and
Rashidpur Grams sc
Haripal / ZP-26
Chandanpur, Haripur-
Kinkarbati, Olipurkashipur, Women
Jejur and Bandipur Grams
Haripal / ZP-27
Pantra, Sripatipur-Ilipur,
Nalikul Purba, Nalikul
Haripal 2 Paschim and Haripal-Sahadeb
Grams
BC Women
Haripal / ZP-28
Dwarhatta, Kaikala, Paschim-
Gopinathpur, Narayanpur-
Bahirkhanda and Haripal- Wontes
Ashutosh Grams
Dhaniakhali / ZP-29
Gurubari-I, Gurubari-II,
Gurap, Bhastara, Dasghara-II
and Dasghara-I Grams
Dhaniakhali / ZP-30
Somaspur-II, Somaspur-I,
Dhaniakhali-I, Dhaniakhali-II,
Dhaniakhali 3 Khejurdaha-Melki and
Belmuri Grams
ST
Dhaniakhali / ZP-31
Mandra, Gopinathpur-II,
Gopinathpur-I, Parambua-
Sahabazar, Bhanderhati-II and Women
Bhanderhati-I Grams
Tarakeswar / ZP-32
Keshabchak, Talpur and
Tarakeswar 3 Santoshpur Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9,11.2017\Hooghly\Order draft Hooghly.doc 4 of 6",[]
data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,5,draft,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-05.tsv,9c0f10130ee7be3b5e55f2b3864cb6a1822fd47e1dc5b03238ebca2fd68b3847,11,parsed_ocr_review_required,"[638.0, 1034.5, 1508.75, 1928.25]","Tarakeswar / ZP-33
Champadanga, Naita-
Malpaharpur and Astara- SC Women
Dattapur Grams
Tarakeswar / ZP-34
Purba Ramnagore, Bhanjipur,
Baligori-I and Baligori-II
Grams
Pursurah / ZP-35
Bhangamora, Kelepara and
Dehrbatpur Grams =
Pursurah / ZP-36
Pursurah-I, Pursurah-II and
Srirampur Grams sc Women
Pursurah 3
Pursurah / ZP-37
Chiladangi and Shyampur
Grams BC
Arambagh/ ZP-38
Harinkhola-I, Mayapur-I,
Harinkhola-II Arandi-I and
Arandi-I] Grams
Arambagh / ZP-39
Tirole, Batanal, Malaypur-I,
Arambagh 3 Malaypur-II and Mayapur-II
Grams
Arambagh / ZP-40
Madhabpur, Salepur-lI,
Salepur-II, Gourhati-I and
Gourhati-II Grams
Khanakul-I / ZP-41
Rammohan-II, Tantisal,
Balipur and Arunda Grams
Khanakul-I / ZP-42
Rammohan-lI, Pole-I, Pole-II,
Khanakul-II and Khanakul-I SC Women
Khanakul-I 3 ae
Khanakul-I / ZP-43
Kishorepur-I, Kishorepur-II,
Ghoshpur and Thakuranichak
Grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Hooghly\Order draft Hooghly.doc 5 of 6",[]
data/wb/2018/draft/1353-SEC-draft reservation-Hooghly.pdf,bc11f22bca3901b970dffc4130ba1e660ddbedf25aceda27b2e24aec43ab7ace,6,draft,data/wb/ocr/draft/1353-SEC-draft reservation-Hooghly-06.tsv,9832dfeebc73e8ff7d506025a4b28c8751bba4cf49521dc0439bdb59337aa479,7,parsed_ocr_review_required,"[638.0, 1034.5, 1508.75, 1928.25]","Goghat-II / ZP-44
Kumarganj, Bengai,
Kamarpukur and Mandaran SC
Grams
Goghat-II Z Goghat-II / ZP-45
Shyambazar, Badangani-
Fului-I, Badanganj-Fului-II,
Paschimpara and Hazipur
Grams
Women
Goghat-I / ZP-46
Goghat, Raghubati and
Bhadur Grams at Women
Goghat-I 2
Goghat-I / ZP-47
Nakunda, Kumursha, Saora
and Bali Grams Sc
Khanakul - IT / ZP-48
Rajhati-I, Rajhati-II,
Natibpur-I and
Sabalsinghapur Grams
Khanakul - II / ZP-49
Khanakul-II 3 Dhanyaghori, Jagatpur and
Wom
Marokhana Grams =
Khanakul - IT / ZP-50
Chingra, Palaspai-I, Natibpur-
II and Palaspai-II Grams
(A.K.SING
State Election Commissioner,
West Bengal State Election Commission
15-31-17
H.\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Hooghly\Order draft Hooghly.doc 6 of 6","[[""Goghat-II"", ""Z""]]"
data/wb/2018/draft/1355-SEC-draft reservation-Purba Medinipur.pdf,6381894bcd6b277683536be57678536a9f322a059324693e790e64b923f038ca,1,draft,data/wb/ocr/draft/1355-SEC-draft reservation-Purba Medinipur-01.tsv,60b74309366e61f5b8eaf13a12469e8b2ec778c22c0a882f4ee5dee35ae65c50,1,parsed_ocr_review_required,"[727.0, 1130.5, 1578.5, 1986.25]","WEST BENGAL STATE ELECTION COMMISSION
Jf 18, Sarojini Naidu Sarani
- (Rawdon Street)
Kolkata — 700 017
No. 1355- SEC/1D-212/2017 Date.15-11-2017
ORDER
In exercise of the power conferred by Section 140 of The West Bengal Panchayat
(Amendment) Act, 2012 and Section 140 of The West Bengal Panchayat (Second Amendment)
Act, 2012 read with Sections 16 of the West Bengal Panchayat Elections Act, 2003 and Section 17
of the West Bengal Panchayat Elections ( Amendment ) Act, 2012 and Section 17 of the West
Bengal Panchayat Elections (Second Amendment ) Act, 2012 read with Rules 26 of the West
Bengal Panchayat Elections Rules, 2006 (as Amended vide No 5013/PN/O/3R-1/2012 dated 24-
09-2012 of P&RD Deptt,, Govt. of West Bengal ) and Rule 27 of the West Bengal Panchayat
Elections Rules, 2006, West Bengal State Election Commission, hereby publish the draft Order
for delimitation of Purba Medinipur Zilla Parishad constituencies and reservation of
seats thereto for Panchayat General Elections 2018. The Block(s) have been specified in column
(1) of the Schedule below (hereinafter referred to as the said Schedule), the number of members
to be elected to the Zilla Parishad specified in the corresponding entries in column (2), to divide
the area of the Block into constituencies specified in the corresponding entries in column (3),to
determine the constituency or constituencies reserved for the Scheduled Tribes(ST), Scheduled
Castes (SC) or the Backward Classes (BC) specified in the corresponding entries in column (4)
and the constituency or constituencies reserved for women specified in the corresponding entries
in column (5) of the said schedule.
The draft will be taken up for consideration by the State Election Commissioner after
fifteen days from this day.
Any objection or suggestion with respect thereto received by the Commission within the
said period, shall be duly considered.
THE SCHEDULE
Purba Medinipur Zilla Parishad
Purba Medinipur District
Number of Constituencies Consitinencd
Name of Block members to be | Number, Name and area reserved for ei ten.
elected to the of the Constituency ST/ SC/ BC iimnee
Zilla Parishad persons
1 2 2 5
(1) (2) (3) (4) (5)
Sahid Matangini / ZP-1
Santipur-I, Santipur-II, aes
Sahid Matangini 3 Kharui-I and Kharui-II
Grams
1 of 7",[]
