record_id,state,year,district,block,seat_no,seat_id_printed,tier,stage,caste_reservation,women_reserved,winner_gender,reservation_raw,legacy_caste_reading,legacy_woman_reading,absence_policy,source_path,source_sha256,source_page,source_bbox,bbox_units,ocr_path,ocr_sha256,raw_ocr,quality_flags
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:6,West Bengal,2018,Purba Bardhaman,Raina-I,6,Raina-I/ZP-6,zp_member,draft,BC,True,,BC WOMEN,BC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 819.0, 2550, 1047.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Raina-I / ZP-6
Hijalna and Narugram BC Women
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:7,West Bengal,2018,Purba Bardhaman,Raina-I,7,Raina-I/ZP-7,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 1035.0, 2550, 1264.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Raina-I / ZP-7
’ 3 Natu, Mugura and Raina Women
Raina-I
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:8,West Bengal,2018,Purba Bardhaman,Raina-I,8,Raina-I/ZP-8,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 1252.0, 2550, 1483.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Raina-I / ZP-8
Sehara, Shyamsundar and
Palashan grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:9,West Bengal,2018,Purba Bardhaman,Raina-II,9,Raina-II/ZP-9,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 1471.0, 2550, 1699.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Raina-II / ZP-9
Kaity, Uchalan, Painta-II SC
and Painta-I grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:10,West Bengal,2018,Purba Bardhaman,Raina-II,10,Raina-II/ZP-10,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 1687.0, 2550, 1972.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Raina-II 2 Raina-II / ZP-10
Pohalanpur, Arui, SC Women
Barabainan and Gotan
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:11,West Bengal,2018,Purba Bardhaman,Jamalpur,11,Jamalpur/ZP-11,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 1960.0, 2550, 2243.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Jamalpur / ZP-11
Berugram, Panchra, Women
Paratal-I, Jamalpur-I and
Jamalpur-II grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:12,West Bengal,2018,Purba Bardhaman,Jamalpur,12,Jamalpur/ZP-12,zp_member,draft,ST,,,ST,ST,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 2231.5, 2550, 2514.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Jamalpur / ZP-12
Ajhapur, Jougram, ST
Jamalpur 3 Abujhati-II and Abujhati-I
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:13,West Bengal,2018,Purba Bardhaman,Jamalpur,13,Jamalpur/ZP-13,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 2502.5, 2550, 2787.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Jamalpur / ZP-13
Paratal-II, Chakdighi, Women
Jotsriram and Jarogram
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:2:14,West Bengal,2018,Purba Bardhaman,Monteswar,14,Monteswar/ZP-14,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,2,"[0.0, 2775.5, 2550, 3300]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-02.tsv,81dada652ad6581a99c7c84e32f7f2b93c7b92f351e9c8c917e84df01bd778ba,"Monteswar / ZP-14
Baghason, Monteswar, Women
Denur and Susunia grams
Monteswar 3 g
2 of 6
H:ishared folder\Panchayat ELection 2018\Delimitation and reservation_9.1 1.2017\Purba Bardhaman\Order-draft-SEC-Purba Bardhaman.doc",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:15,West Bengal,2018,Purba Bardhaman,Monteswar,15,Monteswar/ZP-15,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 168.5, 2550, 452.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Monteswar / ZP-15
Bamunpara, Putsuri, Women
Mamudpur-II, Mamudpur-
I and Kusumgram grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:16,West Bengal,2018,Purba Bardhaman,Monteswar,16,Monteswar/ZP-16,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 440.0, 2550, 725.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Monteswar / ZP-16
Bhaghra-Mulgram, SC Women
Jamna, Piplon and
Majhergram grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:17,West Bengal,2018,Purba Bardhaman,Memari-II,17,Memari-II/ZP-17,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 713.0, 2550, 977.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Memari-II / ZP-17
Barapalashon-l, Women
Barapalashon-lIl, Bijur-I
and Kuchut grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:18,West Bengal,2018,Purba Bardhaman,Memari-II,18,Memari-II/ZP-18,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 965.5, 2550, 1267.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"ee Memari-II / ZP-18
Bijur-II, Satgachia-I, Women
Satgachia-II, Bohar-I and
Bohar-II grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:19,West Bengal,2018,Purba Bardhaman,Kalna -II,19,Kalna -II/ZP-19,zp_member,draft,ST,,,ST,ST,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 1255.0, 2550, 1539.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Kalna -II / ZP-19
Baradhamas, Baidyapur, ST
Akalpoush and Anukhal
grams
Kalna-II 2",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:20,West Bengal,2018,Purba Bardhaman,Kalna-II,20,Kalna-II/ZP-20,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 1527.5, 2550, 1783.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Kalna-II / ZP-20
Badla, Pindira, Kalyanpur SC Women
and Satgachhi grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:21,West Bengal,2018,Purba Bardhaman,Kalna-I,21,Kalna-I/ZP-21,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 1771.0, 2550, 1999.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Kalna-I / ZP-21
Bagnapara, Krishnadevpur ie
and Hatkalna grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:22,West Bengal,2018,Purba Bardhaman,Kalna-I,22,Kalna-I/ZP-22,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 1987.5, 2550, 2217.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Kalna-I / ZP-22
Begpur, Kankuria and
: Women
Nandai grams
Kalna-I 3",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:23,West Bengal,2018,Purba Bardhaman,Kalna-I,23,Kalna-I/ZP-23,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 2205.5, 2550, 2486.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Kalna-I / ZP-23
Atghoria-Simlon,
Sultanpur and Dhatrigram
grams
Women",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:24,West Bengal,2018,Purba Bardhaman,Memari-I,24,Memari-I/ZP-24,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 2474.0, 2550, 2756.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Memari-I / ZP-24
Gopegantar-II, Debipur,
Gopegantar-I and
Amadpur grams
Women",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:25,West Bengal,2018,Purba Bardhaman,Memari-I,25,Memari-I/ZP-25,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 2744.5, 2550, 2974.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Memari-I / ZP-25
Nimo-I, Daluibazar-I and
Daluibazar-II grams
Memari-I 3",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:3:26,West Bengal,2018,Purba Bardhaman,Memari-I,26,Memari-I/ZP-26,zp_member,draft,ST,True,,ST WOMEN,ST,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,3,"[0.0, 2962.5, 2550, 3300]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-03.tsv,d5f613dc7902cdef25f9525e16b3aa9bb380bdfaa966da1596e03ec05d69ae74,"Memari-I / ZP-26
Nimo-II, Bagila and
Durgapur grams
ST Women
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Bardhaman\Order-draft-SEC-Purba Bardhaman.doc 3 of 6",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:27,West Bengal,2018,Purba Bardhaman,Burdwan-I,27,Burdwan-I/ZP-27,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 206.5, 2550, 435.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Burdwan-I / ZP-27
Baghar-I, Baghar-II and
Ss Belkash grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:28,West Bengal,2018,Purba Bardhaman,Burdwan-I,28,Burdwan-I/ZP-28,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 423.5, 2550, 654.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Burdwan-I / ZP-28
Saraitikar and Rayan-I sc
Burdwan-I 2 grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:29,West Bengal,2018,Purba Bardhaman,Burdwan-I,29,Burdwan-I ZP-29,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 642.0, 2550, 921.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Burdwan-I ZP-29
Rayan-II, Bondul-I, Women
Kshetia and Kurmun-I
grams",draft_order;unreviewed_ocr;source_pinned_identifier_repair
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:30,West Bengal,2018,Purba Bardhaman,Burdwan-II,30,Burdwan-II/ZP-30,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 909.5, 2550, 1161.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Burdwan-II / ZP-30
Kurmun-lII, Bondul-II, SC Women
Nabastha-I, Gabindapur
and Nabastha-II grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:31,West Bengal,2018,Purba Bardhaman,Burdwan-II,31,Burdwan-II/ZP-31,zp_member,draft,,,,,NONE,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 1149.5, 2550, 1467.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"wemeiiaine - Burdwan-II / ZP-31
Barsul-I, Barsul-II,
Baikunthapur-I and
Baikunthapur-II grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:32,West Bengal,2018,Purba Bardhaman,Bhatar,32,Bhatar/ZP-32,zp_member,draft,ST,,,ST,ST,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 1455.5, 2550, 1739.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Bhatar / ZP-32
Mahata, Eruar, Sahebganj- ST
I, Sahebganj-II, and
Bonpas grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:33,West Bengal,2018,Purba Bardhaman,Bhatar,33,Bhatar/ZP-33,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 1727.5, 2550, 2009.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Bhatar / ZP-33
Nityanandapur, Balgona, SC Women
Bhatar 3 Barabelun-I, Barabelun-II
and Amarun-II grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:34,West Bengal,2018,Purba Bardhaman,Bhatar,34,Bhatar/ZP-34,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 1997.5, 2550, 2282.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Bhatar / ZP-34
Bhatar, Bamunara, SC
Amarun-I and Mahachada
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:35,West Bengal,2018,Purba Bardhaman,Purbasthali-I,35,Purbasthali-I/ZP-35,zp_member,draft,SC,True,,SC WOMEN,SC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 2270.5, 2550, 2501.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Purbasthali-I / ZP-35
Dogachhia, Jahannagar SC Women
and Bogpur grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:36,West Bengal,2018,Purba Bardhaman,Purbasthali-I,36,Purbasthali-I/ZP-36,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 2489.5, 2550, 2718.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Purbasthali-I / ZP-36
Purbasthali-I 3 Srirampur and SC
Samudragarh grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:37,West Bengal,2018,Purba Bardhaman,Purbasthali-I,37,Purbasthali-I/ZP-37,zp_member,draft,,True,,WOMEN,NONE,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 2706.5, 2550, 2936.0]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Purbasthali-I / ZP-37
Nasratpur and Nandanghat Women
grams",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:4:38,West Bengal,2018,Purba Bardhaman,Purbasthali-II,38,Purbasthali-II/ZP-38,zp_member,draft,BC,True,,BC WOMEN,BC,1,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,4,"[0.0, 2924.0, 2550, 3300]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-04.tsv,ab9b238a89abbc62d639cda622997ee7f04ef891388bd450478fb1fc185d943c,"Purbasthali-II / ZP-38
Purbasthali-II 3 Pilla, Patuli, Jhowdanga BC Women
and Nimdaha grams
H:\shared folder\Panchayat ELection 2018\Delimitation and reservation_9.11.2017\Purba Bardhaman\Order-draft-SEC-Purba Bardhaman.doc 4 of 6",draft_order;unreviewed_ocr
4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103:5:39,West Bengal,2018,Purba Bardhaman,Purbasthali-II,39,Purbasthali-II/ZP-39,zp_member,draft,SC,,,SC,SC,0,OCR absence remains unknown; no verified negatives,data/wb/2018/draft/1365-SEC-Draft order of Purba Bardhaman district.pdf,4ff2f913c3c6315f35a48750bc7665bdd144323740659c7035f923237fa1a103,5,"[0.0, 243.0, 2550, 469.5]",OCR image pixels at 300 dpi; row band to next anchor,data/wb/ocr/draft/1365-SEC-Draft order of Purba Bardhaman district-05.tsv,80570eadf18b1868ee97b25b0e5dc14014881c581b02799855fa7463034d5a5c,"Purbasthali-II / ZP-39
Majida, Mertala and sc
L Purbasthali grams",draft_order;unreviewed_ocr
