dataset,table,row_id,source_path,source_page,quality_flags
alipurduar_2018,gp_seats,f83d1a4b74d16b060023,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KUMARGRAM/KUMAR GP IA AND IIA.PDF,15,candidate_cells:review;gram_panchayat:low_ocr_confidence;gram_panchayat:multiple_field_cells;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_rejected:readers_disagree;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,c250d9492d43f2b7a940,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KUMARGRAM/KUMAR GP IA AND IIA.PDF,15,candidate_cells:review;gram_panchayat:low_ocr_confidence;gram_panchayat:multiple_field_cells;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_rejected:readers_disagree;winner:party_mismatch;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,2ec46932a656316c3d4f,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/KUMARGRAM/KUMAR GP IA AND IIA.PDF,15,candidate_cells:review;gram_panchayat:low_ocr_confidence;gram_panchayat:multiple_field_cells;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;votes:accounting_mismatch
alipurduar_2018,gp_seats,62e38d5ff4be9075a9b7,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,ba0436bbe323ffbf22e4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:readers_disagree
alipurduar_2018,gp_seats,a8dd0b03474a57fa08ac,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,candidate_cells:review;electors:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric
alipurduar_2018,gp_seats,cb6c3a6f13cc102ee373,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,candidate_cells:review;electors:unread_numeric;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,87384303a77b5bc32434,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric
alipurduar_2018,gp_seats,c0db535527dafbba1081,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,4,candidate_cells:review;electors:readers_disagree;gram_panchayat:readers_disagree;seat_id:readers_disagree;votes_polled:single_reader;winner_party:readers_disagree
alipurduar_2018,gp_seats,cf43eac62b211883f1b4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:number_unresolved;seat_id:readers_disagree;votes:accounting_mismatch
alipurduar_2018,gp_seats,49cec68a923ae1164e9a,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;winner_name:readers_disagree
alipurduar_2018,gp_seats,75b6b3af611ad3d24cc5,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;electors:single_reader;gram_panchayat:low_ocr_confidence;seat_id:readers_disagree;votes_polled:single_reader;winner_name:readers_disagree
alipurduar_2018,gp_seats,fbd416b51faded1ae089,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:single_reader
alipurduar_2018,gp_seats,48f04cc0ee9df420c733,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;electors:readers_disagree;reservation_raw:readers_disagree;votes_polled:single_reader;winner_name:readers_disagree
alipurduar_2018,gp_seats,809e8b2d610fea9eceb9,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;reservation_raw:readers_disagree;seat_id:readers_disagree;winner:not_uniquely_matched;winner_name:low_ocr_confidence;winner_name:readers_disagree
alipurduar_2018,gp_seats,87155942206671b78e86,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;electors:readers_disagree;reservation:unresolved;votes_polled:readers_disagree
alipurduar_2018,gp_seats,cce1b021ed45151c84e9,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;gram_panchayat:low_ocr_confidence;gram_panchayat:readers_disagree
alipurduar_2018,gp_seats,dfb4395ba5964f53c989,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:readers_disagree
alipurduar_2018,gp_seats,75a2cb8f1a026737aa43,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,5,electors:unread_numeric;reservation:unresolved;seat_id:low_ocr_confidence;votes_polled:unread_numeric;votes_rejected:unread_numeric
alipurduar_2018,gp_seats,9fc5a3ede8e46738c28c,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;electors:readers_disagree;gram_panchayat:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,adc406ef0f9fd142da42,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,38ad6d8adce67f6ea7d5,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,6c8bccb671007b871941,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,f56867041c6e3e52c206,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,c5fae85b0b9f378b4ca8,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review
alipurduar_2018,gp_seats,d9de55799a20be6c48c2,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched;winner_name:low_ocr_confidence;winner_name:multiple_field_cells;winner_name:readers_disagree;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,c23f6db517bc83a86e11,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,a303e6829e8beea07a2c,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;votes_rejected:single_reader;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,188574579b684ac79969,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,d1cdc4b0b34932ad7397,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched;winner_party:low_ocr_confidence;winner_party:multiple_field_cells;winner_party:readers_disagree
alipurduar_2018,gp_seats,2300c30b6f665564d84c,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,eb721383aef0805a79ac,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,eb1d7cae2fb2ba6e51fe,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,6,candidate_cells:review;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,975f613eae325e55be77,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree
alipurduar_2018,gp_seats,36e7382afa84c6265b96,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;electors:single_reader;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,3f7de6f1749cb9eef577,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,7915b493796292474265,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;gram_panchayat:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:party_mismatch
alipurduar_2018,gp_seats,116918597c9fe0cece28,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;seat_id:low_ocr_confidence;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,9711b0bd6c7bcd5174ed,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,electors:readers_disagree;gram_panchayat:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner:not_uniquely_matched;winner_name:low_ocr_confidence;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,93095387f51c718cfdb0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;seat_id:low_ocr_confidence;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,3435c58e2b0224f4bff3,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;gram_panchayat:multiple_field_cells;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree
alipurduar_2018,gp_seats,2dc2efdead53a68732f3,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;electors:readers_disagree;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree
alipurduar_2018,gp_seats,65ff0e08f84c36270f53,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,7,candidate_cells:review;reservation:unresolved;winner_party:readers_disagree
alipurduar_2018,gp_seats,153fffe87e7e5cefcf17,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;electors:single_reader;seat_id:low_ocr_confidence;seat_id:number_unresolved;seat_id:numeric_readers_disagree;seat_id:readers_disagree;votes_polled:single_reader;winner:party_mismatch;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,9115db78b10ccc3cd4ac,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,reservation_raw:readers_disagree;winner_party:low_ocr_confidence;winner_party:multiple_field_cells;winner_party:readers_disagree
alipurduar_2018,gp_seats,2066e3aa808a9ad289e3,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;winner_party:readers_disagree
alipurduar_2018,gp_seats,380593109b7cc8838d50,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:readers_disagree
alipurduar_2018,gp_seats,d0ebe66d581d54b6978c,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;electors:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,5413572c3600084e8323,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;seat_id:readers_disagree;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,ec88d6bd5fff60ce3604,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,c52b7898d4493f2a4454,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,4010c898e1257133e910,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,f2b9c523f2472780fbc4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,8,candidate_cells:review;electors:unread_numeric;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:party_mismatch;winner_name:low_ocr_confidence;winner_name:multiple_field_cells;winner_name:readers_disagree
alipurduar_2018,gp_seats,5e03fee9cbdea34fec52,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;gram_panchayat:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_name:readers_disagree
alipurduar_2018,gp_seats,174724f0eb1c9f74b45f,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence
alipurduar_2018,gp_seats,aebd61380af79b14bacd,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,ca2ccbdde9b492320634,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;electors:unread_numeric;reservation:unresolved;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,256f3d13cd2f0b3142a0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;reservation_raw:readers_disagree;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree
alipurduar_2018,gp_seats,16a18269f483a79a98b4,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;votes:accounting_mismatch;winner:not_uniquely_matched
alipurduar_2018,gp_seats,8421e7b505186efa24df,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,9,candidate_cells:review;reservation:unresolved;seat_id:readers_disagree;votes:accounting_mismatch;winner_party:readers_disagree
alipurduar_2018,gp_seats,b5c73b4b9d1121d6ecc6,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,candidate_cells:review;electors:single_reader;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:single_reader;winner:party_mismatch;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,206204d8de00540d313a,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,candidate_cells:review;votes_rejected:single_reader;winner:not_uniquely_matched
alipurduar_2018,gp_seats,a0393a70d2aacbaed0cd,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,candidate_cells:review
alipurduar_2018,gp_seats,5b203965dc38f1b5c38d,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,candidate_cells:review;gram_panchayat:low_ocr_confidence;gram_panchayat:readers_disagree;reservation:unresolved;seat_id:low_ocr_confidence;winner:party_mismatch;winner_party:low_ocr_confidence
alipurduar_2018,gp_seats,61902d470d4001317651,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,candidate_cells:review;electors:unread_numeric;gram_panchayat:readers_disagree;reservation_raw:readers_disagree;seat_id:low_ocr_confidence;votes_polled:unread_numeric;winner_party:low_ocr_confidence
alipurduar_2018,gp_seats,e22510f4f740c852206c,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,electors:unread_numeric;gram_panchayat:low_ocr_confidence;gram_panchayat:readers_disagree;reservation:unresolved;votes_polled:unread_numeric;votes_rejected:unread_numeric
alipurduar_2018,gp_seats,b2f3bf866373bb59f2df,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,10,candidate_cells:review;gram_panchayat:low_ocr_confidence;gram_panchayat:readers_disagree;reservation:unresolved;reservation_raw:low_ocr_confidence;reservation_raw:readers_disagree;seat_id:readers_disagree;winner:party_mismatch;winner_name:low_ocr_confidence;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,1e0bd19e4b896f894687,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,seat_id:readers_disagree
alipurduar_2018,gp_seats,0473871bea1cecb12ec7,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,electors:unread_numeric;gram_panchayat:readers_disagree;seat_id:low_ocr_confidence;seat_id:readers_disagree;votes_polled:unread_numeric;votes_rejected:unread_numeric;winner:not_uniquely_matched
alipurduar_2018,gp_seats,003f6ec66285d875b2d0,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,electors:unread_numeric;votes_polled:unread_numeric;votes_rejected:unread_numeric
alipurduar_2018,gp_seats,984a99cab0bd8f7e4a6b,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,reservation_raw:readers_disagree;seat_id:readers_disagree;votes:accounting_mismatch;winner_name:readers_disagree;winner_party:readers_disagree
alipurduar_2018,gp_seats,110b0d7010f8c7d9f5b7,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,seat_id:low_ocr_confidence;seat_id:readers_disagree
alipurduar_2018,gp_seats,9cdf4f88ba28ae8f4e8a,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,candidate_cells:review;reservation:unresolved;seat_id:low_ocr_confidence;seat_id:readers_disagree;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,5f2ad1edfcc301444bf1,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,candidate_cells:review;winner_name:readers_disagree
alipurduar_2018,gp_seats,3694f88f619082927531,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,candidate_cells:review;winner:party_mismatch;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,e4b964af6706647ac55f,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,11,reservation_raw:readers_disagree;seat_id:readers_disagree;winner:party_mismatch;winner_party:low_ocr_confidence;winner_party:readers_disagree
alipurduar_2018,gp_seats,ca1c59b315d3f7d45345,data/wb/gp_source_search/alipurduar_2018_results/extracted/FinalResultofPGE2018/ALL GP PS ZP IA TO IIC/MDT/A1B1C1A2B2C2.PDF,12,candidate_cells:review;winner_name:low_ocr_confidence;winner_name:multiple_field_cells;winner_name:readers_disagree;winner_party:low_ocr_confidence;winner_party:multiple_field_cells;winner_party:readers_disagree
