source_path,sha256,cache,pages,reader_status,pages_with_text,tables,semantic_status,seat_records,flagged_seat_or_candidate_records
data/wb/2023/alipurduar/alipurduar_i_form_a_vivekananda_ii_pdf_753_19_2023030263-1.pdf,16bdfe9959fd7b834980dc8697b867d8dee23d09d127f74dbd33b0ee5698920a,data/wb/derived/native/16bdfe9959fd7b834980dc8697b867d8dee23d09d127f74dbd33b0ee5698920a.json,1,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_i_form_b_alipurduar_i_ps_pdf_3_28mb_2023030261.pdf,54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e,data/wb/derived/native/54d865158720155dd65567b47d979b795380bc285929b4c36d8a22a2ba273d1e.json,6,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_bhatibari_pdf_1_27mb_2023030217.pdf,60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509,data/wb/derived/native/60caafae458952ec1c8b5752524ac7705f2f0ba7a1f82ed7b4d264b85c558509.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_i_pdf_0_98mb_2023030285.pdf,00f2e4ee7d90b6fb3de7f2f2562f402eae055a4eaec5e28dc8f722d7278c7ecb,data/wb/derived/native/00f2e4ee7d90b6fb3de7f2f2562f402eae055a4eaec5e28dc8f722d7278c7ecb.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_chaporerpar_ii_pdf_965_15kb_2023030216.pdf,3f6e808b771e3a95f318119310c5db9b68e7624110bac4e380117c1d56caef43,data/wb/derived/native/3f6e808b771e3a95f318119310c5db9b68e7624110bac4e380117c1d56caef43.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_kohinoor_pdf_880_15kb_2023030213-1.pdf,e048ac2a538548d787687b2930a73b02b9d28397be25bac4df1f67f48e9c1cf3,data/wb/derived/native/e048ac2a538548d787687b2930a73b02b9d28397be25bac4df1f67f48e9c1cf3.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_mahakalguri_pdf_1_25mb_2023030241.pdf,030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6,data/wb/derived/native/030ca654009bebed7e91f42f29aeef4bc8c31b9352235c0a894c7c32f85a46b6.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_majherdabri_pdf_1_34mb_2023030294.pdf,a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb,data/wb/derived/native/a4a8377a536464b4399a23e39b8014132e738cd23aed0aee1f845e4d7d4bbdeb.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_parokata_pdf_1_28mb_2023030226.pdf,19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06,data/wb/derived/native/19612a217ffa56fff35cb1966a744f8fe1b319a7bcf4acf6d5226e897ba53f06.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_samuktola_pdf_1_27mb_2023030223.pdf,15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d,data/wb/derived/native/15d3ab2ac6b3ef1810923d9520fd82bd25035f14dae94c94511d398ac44ac84d.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_i_pdf_950_51kb_2023030247.pdf,8274b20419abe1b2d03c2eb3f45693bb541794f1b87b121482718deba3580bfc,data/wb/derived/native/8274b20419abe1b2d03c2eb3f45693bb541794f1b87b121482718deba3580bfc.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_tatpara_ii_pdf_967_06kb_2023030262.pdf,b579456050b3ab6f672a46ffbde380541590e4aea1c20960a08d7c6a6c33fd6f,data/wb/derived/native/b579456050b3ab6f672a46ffbde380541590e4aea1c20960a08d7c6a6c33fd6f.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_a_turturi_pdf_926_24kb_2023030250.pdf,1d0128cf56d16a6ca6528d3ce50291b2f7a6ab0fae60668d452fb2e157e0ab30,data/wb/derived/native/1d0128cf56d16a6ca6528d3ce50291b2f7a6ab0fae60668d452fb2e157e0ab30.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/alipurduar_ii_form_b_alipurduar_ii_ps_pdf_2_16mb_2023030261-1.pdf,0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725,data/wb/derived/native/0836ca2fdb6fbb505f04d4b548786bf4ec7f25bb191ee0580cf5aad60f849725.json,6,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_dalgaon_pdf_1_17mb_2023030253.pdf,8f4e20f4444a199a77a07cb6b611a5434a5f2ab85f275d7ccc6e3774520c64ab,data/wb/derived/native/8f4e20f4444a199a77a07cb6b611a5434a5f2ab85f275d7ccc6e3774520c64ab.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_deogaon_pdf_1_75mb_2023030298.pdf,74d5ce8fa43717ba471159de4bc1f49988798b5d44b1afd50693a55c05b8b3e0,data/wb/derived/native/74d5ce8fa43717ba471159de4bc1f49988798b5d44b1afd50693a55c05b8b3e0.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_dhanirampur_i_pdf_1_77mb_2023030213-2.pdf,a93e855eb79cd1ab6a35d795f93ea3249a27b4d38c3de39708bbb76bc31cbbdd,data/wb/derived/native/a93e855eb79cd1ab6a35d795f93ea3249a27b4d38c3de39708bbb76bc31cbbdd.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_dhanirampur_ii_pdf_1_84mb_2023030273-2.pdf,f980a1367b699c4277f3c4209fa339de71a0f79b0702e40d8481b18e09a45a53,data/wb/derived/native/f980a1367b699c4277f3c4209fa339de71a0f79b0702e40d8481b18e09a45a53.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_falakata_ii_pdf_1_28mb_2023030274.pdf,8dcc73335e435569b65f56586a0ed419a2544257f38bfe493b46a58eebb0f8a8,data/wb/derived/native/8dcc73335e435569b65f56586a0ed419a2544257f38bfe493b46a58eebb0f8a8.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_guabarnagar_pdf_1_36mb_2023030270.pdf,50a39b80f8ae30211dfdacd368c44176523275dadd89cb89107a7c2824dc2bff,data/wb/derived/native/50a39b80f8ae30211dfdacd368c44176523275dadd89cb89107a7c2824dc2bff.json,3,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
data/wb/2023/alipurduar/falakata_form_a_jateswar_i_pdf_1_29mb_2023030253-1.pdf,8896ae183159a835130e724fc638b90f4a8bcb0707b4282d26413f75564ac005,data/wb/derived/native/8896ae183159a835130e724fc638b90f4a8bcb0707b4282d26413f75564ac005.json,2,pdfplumber_page_count_reconciled,0,0,semantic_parser_not_applied,0,0
