row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,state,district,year,tier,gram_panchayat,block,assembly_parts_raw,electors_2012,constituencies_2008,seats_2008,single_seated_constituencies_2013,double_seated_constituencies_2013,constituencies_2013,seats_2013,st_nonwomen_seats,sc_nonwomen_seats,obc_nonwomen_seats,st_women_seats,sc_women_seats,obc_women_seats,women_other_seats,source_list_scope,review_status,quality_flags
18318a22d6e760fe19d7,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,52,1,14,"[124.58000000000001, 489.2200100000001, 775.41999, 511.29599500000006]","PDF points, top-left origin","[""Bhimpur"", ""83/167-\n193"", ""19723"", ""16"", ""19"", ""22"", ""0"", ""22"", ""22"", ""0"", ""6"", ""0"", ""0"", ""4"", ""1"", ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Bhimpur,,83/167- 193,19723,16,19,22,0,22,22,0,6,0,0,4,1,6,ward_counts_not_office_status,native_extracted_review_stage,
97b97e02dd6709f18ba2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,0,"[124.58000000000001, 69.38, 775.41999, 91.46000000000004]","PDF points, top-left origin","[""Assannagar"", ""83/194-\n214"", ""16666"", ""12"", ""16"", ""19"", null, ""0"", ""19"", ""19"", null, ""0"", ""5"", ""0"", ""0"", ""4"", ""0"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Assannagar,,83/194- 214,16666,12,16,19,0,19,19,0,5,0,0,4,0,5,ward_counts_not_office_status,native_extracted_review_stage,
3fdd1a9bb3de509f574b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,1,"[124.58000000000001, 91.46000000000004, 775.41999, 113.54000000000002]","PDF points, top-left origin","[""Bhanderkhola"", ""83/146-\n166"", ""15241"", ""12"", ""14"", ""17"", null, ""0"", ""17"", ""17"", null, ""0"", ""2"", ""2"", ""0"", ""3"", ""1"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Bhanderkhola,,83/146- 166,15241,12,14,17,0,17,17,0,2,2,0,3,1,4,ward_counts_not_office_status,native_extracted_review_stage,
382bce84be2a10864d2b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,2,"[124.58000000000001, 113.54000000000002, 775.41999, 135.62000000000006]","PDF points, top-left origin","[""Poragachha"", ""83/215-\n237"", ""16862"", ""15"", ""16"", ""19"", null, ""0"", ""19"", ""19"", null, ""0"", ""2"", ""3"", ""0"", ""2"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Poragachha,,83/215- 237,16862,15,16,19,0,19,19,0,2,3,0,2,2,5,ward_counts_not_office_status,native_extracted_review_stage,
ec32c981e92fc3e725d6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,3,"[124.58000000000001, 135.62000000000006, 775.41999, 157.70000000000005]","PDF points, top-left origin","[""Dogachhi"", ""83/238-\n268"", ""24388"", ""16"", ""21"", ""28"", null, ""0"", ""28"", ""28"", null, ""3"", ""4"", ""0"", ""0"", ""7"", ""0"", ""7""]",West Bengal,Nadia,2013,gp_member_aggregate,Dogachhi,,83/238- 268,24388,16,21,28,0,28,28,3,4,0,0,7,0,7,ward_counts_not_office_status,native_extracted_review_stage,
25086d8b9b0789675c3b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,4,"[124.58000000000001, 157.70000000000005, 775.41999, 179.78000000000003]","PDF points, top-left origin","[""Bhatjungla"", ""85/163-\n193"", ""23907"", ""17"", ""22"", ""27"", null, ""0"", ""27"", ""27"", null, ""0"", ""4"", ""3"", ""0"", ""5"", ""1"", ""7""]",West Bengal,Nadia,2013,gp_member_aggregate,Bhatjungla,,85/163- 193,23907,17,22,27,0,27,27,0,4,3,0,5,1,7,ward_counts_not_office_status,native_extracted_review_stage,
8f6a8d806c696c854401,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,5,"[124.58000000000001, 179.78000000000003, 775.41999, 201.88999500000006]","PDF points, top-left origin","[""Chak-Dignagar"", ""85/194-\n215"", ""15841"", ""13"", ""16"", ""18"", null, ""0"", ""18"", ""18"", null, ""1"", ""4"", ""0"", ""0"", ""4"", ""0"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Chak-Dignagar,,85/194- 215,15841,13,16,18,0,18,18,1,4,0,0,4,0,5,ward_counts_not_office_status,native_extracted_review_stage,
5580a0a5260f6ce548ba,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,6,"[124.58000000000001, 201.88999500000006, 775.41999, 223.96999500000004]","PDF points, top-left origin","[""Dignagar"", ""85/216-\n236"", ""15697"", ""13"", ""15"", ""18"", null, ""0"", ""18"", ""18"", null, ""0"", ""2"", ""2"", ""0"", ""1"", ""3"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Dignagar,,85/216- 236,15697,13,15,18,0,18,18,0,2,2,0,1,3,5,ward_counts_not_office_status,native_extracted_review_stage,
e45b9c4ef1f3eb8c042e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,7,"[124.58000000000001, 223.96999500000004, 775.41999, 246.04999500000008]","PDF points, top-left origin","[""Deypara"", ""85/117-\n141"", ""18504"", ""15"", ""17"", ""21"", null, ""0"", ""21"", ""21"", null, ""0"", ""3"", ""2"", ""0"", ""3"", ""2"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Deypara,,85/117- 141,18504,15,17,21,0,21,21,0,3,2,0,3,2,5,ward_counts_not_office_status,native_extracted_review_stage,
6a28692e0481fa71a46b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,8,"[124.58000000000001, 246.04999500000008, 775.41999, 268.12999500000006]","PDF points, top-left origin","[""Joania"", ""84/245-\n264"", ""14004"", ""11"", ""13"", ""16"", null, ""0"", ""16"", ""16"", null, ""2"", ""2"", ""0"", ""1"", ""3"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Joania,,84/245- 264,14004,11,13,16,0,16,16,2,2,0,1,3,0,4,ward_counts_not_office_status,native_extracted_review_stage,
4c915832ee4c59a50c4e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,9,"[124.58000000000001, 268.12999500000006, 775.41999, 290.21001]","PDF points, top-left origin","[""Ruipukur"", ""85/142-\n162"", ""15162"", ""12"", ""15"", ""17"", null, ""0"", ""17"", ""17"", null, ""0"", ""1"", ""3"", ""0"", ""3"", ""1"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Ruipukur,,85/142- 162,15162,12,15,17,0,17,17,0,1,3,0,3,1,4,ward_counts_not_office_status,native_extracted_review_stage,
cafced6f1f1ef05c8176,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,10,"[124.58000000000001, 290.21001, 775.41999, 312.28999500000003]","PDF points, top-left origin","[""Bhaluka"", ""84/228-\n244"", ""12136"", ""9"", ""11"", ""14"", null, ""0"", ""14"", ""14"", null, ""0"", ""3"", ""1"", ""0"", ""1"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Bhaluka,,84/228- 244,12136,9,11,14,0,14,14,0,3,1,0,1,2,4,ward_counts_not_office_status,native_extracted_review_stage,
be3eae0c6cfe56c9deff,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,13,"[124.58000000000001, 347.58999500000004, 775.41999, 362.34999500000004]","PDF points, top-left origin","[""Krishnaganj"", ""88/73-96"", ""17449"", ""13"", ""17"", ""20"", null, ""0"", ""20"", ""20"", ""0"", null, ""5"", ""0"", ""0"", ""5"", ""0"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Krishnaganj,,88/73-96,17449,13,17,20,0,20,20,0,5,0,0,5,0,5,ward_counts_not_office_status,native_extracted_review_stage,
7c3bb72afbc074469eee,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,14,"[124.58000000000001, 362.34999500000004, 775.41999, 385.749995]","PDF points, top-left origin","[""Shibnibash"", ""88/97-\n111"", ""11409"", ""7"", ""11"", ""13"", null, ""0"", ""13"", ""13"", ""0"", null, ""3"", ""0"", ""1"", ""2"", ""0"", ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Shibnibash,,88/97- 111,11409,7,11,13,0,13,13,0,3,0,1,2,0,3,ward_counts_not_office_status,native_extracted_review_stage,
5fc2f00292a19df6713b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,15,"[124.58000000000001, 385.749995, 775.41999, 400.50999500000006]","PDF points, top-left origin","[""Taldaha-Majdia"", ""88/35-55"", ""15359"", ""12"", ""15"", ""18"", null, ""0"", ""18"", ""18"", ""2"", null, ""3"", ""0"", ""0"", ""4"", ""0"", ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Taldaha-Majdia,,88/35-55,15359,12,15,18,0,18,18,2,3,0,0,4,0,5,ward_counts_not_office_status,native_extracted_review_stage,
0d4228380c8d13308dc9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,16,"[124.58000000000001, 400.50999500000006, 775.41999, 415.27001000000007]","PDF points, top-left origin","[""Joyghata"", ""88/56-72"", ""14831"", ""12"", ""14"", ""17"", null, ""0"", ""17"", ""17"", ""0"", null, ""4"", ""0"", ""0"", ""4"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Joyghata,,88/56-72,14831,12,14,17,0,17,17,0,4,0,0,4,0,4,ward_counts_not_office_status,native_extracted_review_stage,
e779bd36ebd2587d3ff0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,17,"[124.58000000000001, 415.27001000000007, 775.41999, 430.02999500000004]","PDF points, top-left origin","[""Gobindapur"", ""88/1-15"", ""11181"", ""8"", ""11"", ""13"", null, ""0"", ""13"", ""13"", ""1"", null, ""2"", ""0"", ""0"", ""3"", ""0"", ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Gobindapur,,88/1-15,11181,8,11,13,0,13,13,1,2,0,0,3,0,3,ward_counts_not_office_status,native_extracted_review_stage,
18f4d38b5303dc8ce594,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,18,"[124.58000000000001, 430.02999500000004, 775.41999, 444.69999500000006]","PDF points, top-left origin","[""Matiary-Banpur"", ""88/16-34"", ""15060"", ""11"", ""15"", ""17"", null, ""0"", ""17"", ""17"", ""1"", null, ""3"", ""0"", ""0"", ""2"", ""2"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Matiary-Banpur,,88/16-34,15060,11,15,17,0,17,17,1,3,0,0,2,2,4,ward_counts_not_office_status,native_extracted_review_stage,
f25e60cd6d6a14db7d62,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,19,"[124.58000000000001, 444.69999500000006, 775.41999, 468.2200100000001]","PDF points, top-left origin","[""Bhajanghat-Tungi"", ""88/112-\n129"", ""12536"", ""8"", ""12"", ""14"", null, ""0"", ""14"", ""14"", ""2"", null, ""2"", ""0"", ""0"", ""3"", ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Bhajanghat-Tungi,,88/112- 129,12536,8,12,14,0,14,14,2,2,0,0,3,0,4,ward_counts_not_office_status,native_extracted_review_stage,
8527deca70769e6cbbd9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,53,0,21,"[124.58000000000001, 491.97999500000003, 775.41999, 512.01601]","PDF points, top-left origin","[""Naopara-I"", ""85/17-34"", ""13773"", ""10"", ""13"", null, ""16"", ""0"", ""16"", ""16"", ""0"", null, ""2"", ""2"", ""0"", ""1"", ""3"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Naopara-I,,85/17-34,13773,10,13,16,0,16,16,0,2,2,0,1,3,4,ward_counts_not_office_status,native_extracted_review_stage,
bf766356771a7dbd7730,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,0,"[124.58000000000001, 69.38, 775.41999, 86.42000000000002]","PDF points, top-left origin","[""Naopara-II"", ""85/35-48"", ""10377"", null, ""8"", ""10"", ""12"", ""0"", ""12"", ""12"", null, ""0"", null, ""1"", ""2"", ""0"", ""0"", null, ""3"", null, ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Naopara-II,,85/35-48,10377,8,10,12,0,12,12,0,1,2,0,0,3,3,ward_counts_not_office_status,native_extracted_review_stage,
c8a06fe6822711672ea2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,1,"[124.58000000000001, 86.42000000000002, 775.41999, 101.06000000000006]","PDF points, top-left origin","[""Sadhanpara-I"", ""85/1-16"", ""12088"", null, ""9"", ""12"", ""14"", ""0"", ""14"", ""14"", null, ""0"", null, ""2"", ""2"", ""0"", ""0"", null, ""3"", null, ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Sadhanpara-I,,85/1-16,12088,9,12,14,0,14,14,0,2,2,0,0,3,4,ward_counts_not_office_status,native_extracted_review_stage,
658f754bcb882ca4c3aa,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,2,"[124.58000000000001, 101.06000000000006, 775.41999, 116.66000000000003]","PDF points, top-left origin","[""Sadhanpara-II"", ""85/49-58"", ""8574"", null, ""6"", ""8"", ""10"", ""0"", ""10"", ""10"", null, ""0"", null, ""3"", ""0"", ""1"", ""1"", null, ""0"", null, ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Sadhanpara-II,,85/49-58,8574,6,8,10,0,10,10,0,3,0,1,1,0,3,ward_counts_not_office_status,native_extracted_review_stage,
164f99f1ee40f07a47c5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,3,"[124.58000000000001, 116.66000000000003, 775.41999, 131.42000000000002]","PDF points, top-left origin","[""Belpukur"", ""85/59-81"", ""18220"", null, ""14"", ""18"", ""21"", ""0"", ""21"", ""21"", null, ""0"", null, ""1"", ""4"", ""0"", ""1"", null, ""4"", null, ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Belpukur,,85/59-81,18220,14,18,21,0,21,21,0,1,4,0,1,4,5,ward_counts_not_office_status,native_extracted_review_stage,
717402b1e22490e986ed,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,4,"[124.58000000000001, 131.42000000000002, 775.41999, 154.82000000000005]","PDF points, top-left origin","[""Dhubulia-I"", ""85/82-\n100"", ""14616"", null, ""10"", ""14"", ""17"", ""0"", ""17"", ""17"", null, ""0"", null, ""3"", ""1"", ""0"", ""2"", null, ""2"", null, ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Dhubulia-I,,85/82- 100,14616,10,14,17,0,17,17,0,3,1,0,2,2,4,ward_counts_not_office_status,native_extracted_review_stage,
ce3c8322e6879fc97cf5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,5,"[124.58000000000001, 154.82000000000005, 775.41999, 178.22000000000003]","PDF points, top-left origin","[""Dhubulia-II"", ""85/101-\n116"", ""11286"", null, ""9"", ""11"", ""13"", ""0"", ""13"", ""13"", null, ""0"", null, ""1"", ""2"", ""0"", ""1"", null, ""2"", null, ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Dhubulia-II,,85/101- 116,11286,9,11,13,0,13,13,0,1,2,0,1,2,3,ward_counts_not_office_status,native_extracted_review_stage,
79914b2a7b629d5cd971,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,7,"[124.58000000000001, 190.73000000000002, 775.41999, 219.05000000000007]","PDF points, top-left origin","[""Mayapur\nBamanpukur-II"", ""84/1-13"", ""10132"", null, ""9"", ""10"", ""12"", ""0"", ""12"", ""12"", null, ""0"", null, ""1"", ""2"", ""0"", ""0"", null, ""3"", null, ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Mayapur Bamanpukur-II,,84/1-13,10132,9,10,12,0,12,12,0,1,2,0,0,3,3,ward_counts_not_office_status,native_extracted_review_stage,
d38acb8db9d941bb1937,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,8,"[124.58000000000001, 219.05000000000007, 775.41999, 247.96999500000004]","PDF points, top-left origin","[""Mayapur\nBamanpukur-I"", ""84/14-30"", ""13854"", null, ""10"", ""13"", ""16"", ""0"", ""16"", ""16"", null, ""0"", null, ""1"", ""2"", ""0"", ""1"", null, ""1"", null, ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Mayapur Bamanpukur-I,,84/14-30,13854,10,13,16,0,16,16,0,1,2,0,1,1,6,ward_counts_not_office_status,native_extracted_review_stage,
bf23451587595a4dd2f0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,9,"[124.58000000000001, 247.96999500000004, 775.41999, 271.4900100000001]","PDF points, top-left origin","[""Swarupganj"", ""84/154-\n181"", ""19496"", null, ""14"", ""19"", ""22"", ""0"", ""22"", ""22"", null, ""0"", null, ""2"", ""4"", ""0"", ""3"", null, ""2"", null, ""6""]",West Bengal,Nadia,2013,gp_member_aggregate,Swarupganj,,84/154- 181,19496,14,19,22,0,22,22,0,2,4,0,3,2,6,ward_counts_not_office_status,native_extracted_review_stage,
3b8dd646e29c56d66e93,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,10,"[124.58000000000001, 271.4900100000001, 775.41999, 297.40999500000004]","PDF points, top-left origin","[""Charmajdia\nCharbramhanagar"", ""84/182-\n192"", ""9416"", null, ""7"", ""10"", ""11"", ""0"", ""11"", ""11"", null, ""0"", null, ""2"", ""1"", ""0"", ""1"", null, ""1"", null, ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Charmajdia Charbramhanagar,,84/182- 192,9416,7,10,11,0,11,11,0,2,1,0,1,1,3,ward_counts_not_office_status,native_extracted_review_stage,
2359f0139fae1805bd47,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,11,"[124.58000000000001, 297.40999500000004, 775.41999, 312.17001000000005]","PDF points, top-left origin","[""Bablari"", ""84/31-37"", ""5718"", null, ""4"", ""6"", ""7"", ""0"", ""7"", ""7"", null, ""0"", null, ""1"", ""1"", ""0"", ""0"", null, ""1"", null, ""2""]",West Bengal,Nadia,2013,gp_member_aggregate,Bablari,,84/31-37,5718,4,6,7,0,7,7,0,1,1,0,0,1,2,ward_counts_not_office_status,native_extracted_review_stage,
19774a38e7d2fd84ecd1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,12,"[124.58000000000001, 312.17001000000005, 775.41999, 335.71001]","PDF points, top-left origin","[""Mahishura"", ""84/217-\n227"", ""8088"", null, ""8"", ""8"", ""9"", ""0"", ""9"", ""9"", null, ""0"", null, ""0"", ""2"", ""0"", ""1"", null, ""1"", null, ""2""]",West Bengal,Nadia,2013,gp_member_aggregate,Mahishura,,84/217- 227,8088,8,8,9,0,9,9,0,0,2,0,1,1,2,ward_counts_not_office_status,native_extracted_review_stage,
a59f3b7b010956da55f1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,13,"[124.58000000000001, 335.71001, 775.41999, 359.1100100000001]","PDF points, top-left origin","[""Majdia-Panshila"", ""84/193-\n216"", ""16616"", null, ""13"", ""16"", ""19"", ""0"", ""19"", ""19"", null, ""1"", null, ""2"", ""2"", ""0"", ""3"", null, ""1"", null, ""5""]",West Bengal,Nadia,2013,gp_member_aggregate,Majdia-Panshila,,84/193- 216,16616,13,16,19,0,19,19,1,2,2,0,3,1,5,ward_counts_not_office_status,native_extracted_review_stage,
7b4562d32afa6a1622e2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,14,"[124.58000000000001, 359.1100100000001, 775.41999, 388.02999500000004]","PDF points, top-left origin","[""Fakhirdanga\nGholapara"", ""84/265-\n274"", ""7045"", null, ""6"", ""7"", ""8"", ""0"", ""8"", ""8"", null, ""0"", null, ""0"", ""2"", ""0"", ""0"", null, ""2"", null, ""2""]",West Bengal,Nadia,2013,gp_member_aggregate,Fakhirdanga Gholapara,,84/265- 274,7045,6,7,8,0,8,8,0,0,2,0,0,2,2,ward_counts_not_office_status,native_extracted_review_stage,
70f7970e227f9dbab996,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,17,"[124.58000000000001, 430.50999500000006, 775.41999, 452.13999500000006]","PDF points, top-left origin","[""Gayeshpur"", ""86/1-19"", null, ""13216"", ""11"", ""13"", ""15"", ""0"", ""15"", null, ""15"", ""0"", ""4"", null, ""0"", ""1"", null, ""1"", null, ""1"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Gayeshpur,,86/1-19,13216,11,13,15,0,15,15,0,4,0,1,1,1,4,ward_counts_not_office_status,native_extracted_review_stage,
ed0b09aa21b3bbf5d74a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,18,"[124.58000000000001, 452.13999500000006, 775.41999, 466.78001000000006]","PDF points, top-left origin","[""Baganchara"", ""86/20-34"", null, ""11399"", ""9"", ""11"", ""13"", ""0"", ""13"", null, ""13"", ""0"", ""3"", null, ""0"", ""0"", null, ""3"", null, ""0"", ""3""]",West Bengal,Nadia,2013,gp_member_aggregate,Baganchara,,86/20-34,11399,9,11,13,0,13,13,0,3,0,0,3,0,3,ward_counts_not_office_status,native_extracted_review_stage,
c5b5c083deea1b0c56f2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,19,"[124.58000000000001, 466.78001000000006, 775.41999, 481.53999500000003]","PDF points, top-left origin","[""Arbandi-II"", ""87/1-16"", null, ""12972"", ""12"", ""12"", ""15"", ""0"", ""15"", null, ""15"", ""1"", ""2"", null, ""1"", ""0"", null, ""3"", null, ""0"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Arbandi-II,,87/1-16,12972,12,12,15,0,15,15,1,2,1,0,3,0,4,ward_counts_not_office_status,native_extracted_review_stage,
519f43773795d9d20a90,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,54,0,20,"[124.58000000000001, 481.53999500000003, 775.41999, 496.29599500000006]","PDF points, top-left origin","[""Arbandi-I"", ""87/17-32"", null, ""12135"", ""9"", ""12"", ""14"", ""0"", ""14"", null, ""14"", ""1"", ""3"", null, ""0"", ""0"", null, ""2"", null, ""1"", ""4""]",West Bengal,Nadia,2013,gp_member_aggregate,Arbandi-I,,87/17-32,12135,9,12,14,0,14,14,1,3,0,0,2,1,4,ward_counts_not_office_status,native_extracted_review_stage,
