record_type,tier,axis,normalized_name,match_status,axis_comparison,order_record_id,order_source_path,order_source_sha256,order_source_page,order_table_row,order_bbox,order_bbox_units,order_name_raw,order_raw_reading,order_reviewed_reading,order_category_raw,order_axis_claim,order_axis_claim_for_comparison,order_review_status,order_name_review_status,order_quality_flags,handbook_candidate_row_ids,handbook_candidate_serials,handbook_row_id,handbook_source_path,handbook_source_sha256,handbook_source_page,handbook_bbox,handbook_bbox_units,handbook_source_gp_serial,handbook_name_raw,handbook_code_raw,handbook_caste,handbook_women,note
handbook_row_without_joined_order_mention,gp_deputy_head,,barnia,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,fe3d7b5736fb8cd02f98,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 633.43001, 488.49998999999997, 648.9100099999998]","PDF points, top-left origin",33,Barnia,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,haranagar,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,c2e11a84c803620e46d4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 664.5400099999999, 488.49998999999997, 680.02001]","PDF points, top-left origin",35,Haranagar,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bikrampur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,0b38aeed5a1350c52d2a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 680.02001, 488.49998999999997, 695.49998]","PDF points, top-left origin",36,Bikrampur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bilkumari,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,6fbc752d54470878fafb,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 695.49998, 488.49998999999997, 710.98001]","PDF points, top-left origin",37,Bilkumari,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,c handerghat,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,fb509cbd00d48b1f1964,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 710.98001, 488.49998999999997, 726.46001]","PDF points, top-left origin",38,C handerghat,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,patharghata-ii,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,66ceec65ac624cf881fb,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 726.46001, 488.49998999999997, 741.93598]","PDF points, top-left origin",39,Patharghata-II,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,dhananjaypur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,216d6cbf12d85fc58277,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,63,"[68.424, 741.93598, 488.49998999999997, 757.53601]","PDF points, top-left origin",40,Dhananjaypur,SC,SC,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,plassey-ii,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,4c40f9b85d90fcbc5d08,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 72.2399999999999, 488.49999, 87.71999999999991]","PDF points, top-left origin",41,Plassey-II,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,mira-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,8260fd5933343d98d29b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 87.71999999999991, 488.49999, 103.21999999999991]","PDF points, top-left origin",42,Mira-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,barachnadghar,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,8a6d41d9d548c8c260e6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 103.21999999999991, 488.49999, 118.81999999999994]","PDF points, top-left origin",43,Barachnadghar,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,plassey-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,11ce318cb24b9ab4bb5f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 134.29999499999997, 488.49999, 149.77999999999997]","PDF points, top-left origin",45,Plassey-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,kaliganj,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,c38d247190dc05c2fcf6,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 149.77999999999997, 488.49999, 165.26]","PDF points, top-left origin",46,Kaliganj,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,panighata,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,f35694b47a01b7e97b81,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 165.26, 488.49999, 180.7399949999999]","PDF points, top-left origin",47,Panighata,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,debagram,ambiguous_handbook_name,not_compared,,,,,,,,,,,,,,,,,,,4acc3feee39733a5dfa8,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 180.7399949999999, 488.49999, 196.2199999999999]","PDF points, top-left origin",48,Debagram,SC,SC,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,hatgachha,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,523960d6eaf997df8fee,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 196.2199999999999, 488.49999, 211.81999999999994]","PDF points, top-left origin",49,Hatgachha,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,juranpur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,332b37a12bbe81cd1a27,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 211.81999999999994, 488.49999, 227.29999499999997]","PDF points, top-left origin",50,Juranpur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,gobra,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,f37446db548d4ceb69af,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 227.29999499999997, 488.49999, 242.77999999999997]","PDF points, top-left origin",51,Gobra,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,matiary,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,dfd75e64e508db482a36,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 242.77999999999997, 488.49999, 258.26001]","PDF points, top-left origin",52,Matiary,SCW,SC,1,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,faridpur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,f06115f09a2d971d8899,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 258.26001, 488.49999, 273.7399949999999]","PDF points, top-left origin",53,Faridpur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,palitbegia,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,813c4cf2726f25a3e21d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 273.7399949999999, 488.49999, 289.249995]","PDF points, top-left origin",54,Palitbegia,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,majhergram,ambiguous_handbook_name,not_compared,,,,,,,,,,,,,,,,,,,0c2702061926e856695f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 315.289995, 488.49999, 330.77000999999996]","PDF points, top-left origin",56,Majhergram,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,nakashipara,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,6eb7219c59a073391e41,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 330.77000999999996, 488.49999, 346.24999499999996]","PDF points, top-left origin",57,Nakashipara,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,billagram,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,867dd8413504a4a23173,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 346.24999499999996, 488.49999, 361.849995]","PDF points, top-left origin",58,Billagram,SCW,SC,1,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bethuadahari-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,d686abb3e9964a411edc,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 361.849995, 488.49999, 377.3300099999999]","PDF points, top-left origin",59,Bethuadahari-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bethuadahari-ii,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,643f69e1bcbc1d142b5b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 377.3300099999999, 488.49999, 392.80999499999996]","PDF points, top-left origin",60,Bethuadahari-II,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,patikabari,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,dfa1a09e76f6444e3ac5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 392.80999499999996, 488.49999, 408.289995]","PDF points, top-left origin",61,Patikabari,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,birpur-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,212cbb87323d07ce74a4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 423.77000999999996, 488.49999, 439.24999499999996]","PDF points, top-left origin",63,Birpur-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,dogachhia,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,5661730f5020dc987f86,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 439.24999499999996, 488.49999, 454.849995]","PDF points, top-left origin",64,Dogachhia,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,muragachha,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,61c04ba7c9825f4ff203,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 454.849995, 488.49999, 470.3300099999999]","PDF points, top-left origin",65,Muragachha,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,hatisala-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,1643ac3acae9f9e9a012,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 485.8300099999999, 488.49999, 501.30999499999996]","PDF points, top-left origin",67,Hatisala-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,hridaypur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,852400462e91c159b195,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 501.30999499999996, 488.49999, 516.7900099999999]","PDF points, top-left origin",68,Hridaypur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,hatisala-ii,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,876c5a0d9d082809c31c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 516.7900099999999, 488.49999, 532.26998]","PDF points, top-left origin",69,Hatisala-II,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,hatkhola,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,b4745a948da0f701d342,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 547.8700099999999, 488.49999, 563.3500099999999]","PDF points, top-left origin",71,Hatkhola,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,brittihuda,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,67b4fd6184453a82a411,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 563.3500099999999, 488.49999, 578.82998]","PDF points, top-left origin",72,Brittihuda,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,pipragachhi,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,569d0ee91b9b005aff8b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 578.82998, 488.49999, 594.3100099999999]","PDF points, top-left origin",73,Pipragachhi,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,maheshpur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,3cc3482554598c73bc63,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 594.3100099999999, 488.49999, 609.7900099999999]","PDF points, top-left origin",74,Maheshpur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,chapra-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,121347766703ea55df96,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 609.7900099999999, 488.49999, 625.26998]","PDF points, top-left origin",75,Chapra-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,kalinga,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,6ea87d9f074f90fd04f2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 640.8700099999999, 488.49999, 656.3500099999999]","PDF points, top-left origin",77,Kalinga,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bagberia,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,8bbf5a27e436cdfa8b89,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 656.3500099999999, 488.49999, 671.8600099999999]","PDF points, top-left origin",78,Bagberia,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,mahatpur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,81693ad033e604f2908b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 671.8600099999999, 488.49999, 687.3400099999999]","PDF points, top-left origin",79,Mahatpur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bhimpur,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,664181427bdaab103994,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 702.81998, 488.49999, 718.3000099999999]","PDF points, top-left origin",81,Bhimpur,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,assannagar,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,7a876dafc6c5b5c9bd21,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 718.3000099999999, 488.49999, 733.9000099999998]","PDF points, top-left origin",82,Assannagar,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,poragachha,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,165ad8e83c28d14afd03,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,64,"[68.42399999999999, 733.9000099999998, 488.49999, 749.37598]","PDF points, top-left origin",83,Poragachha,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,mayapur bamanpukur-ii,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,1bbdaafc2bb505e3988b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,"[68.45463829787234, 72.2399999999999, 488.49998999999997, 98.29999999999995]","PDF points, top-left origin",85,Mayapur Bamanpukur-II,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,mayapur bamanpukur-i,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,9338fc11d344297cfedc,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,"[68.45463829787234, 98.29999999999995, 488.49998999999997, 124.21999999999991]","PDF points, top-left origin",86,Mayapur Bamanpukur-I,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,bablari,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,112b986a882485bb69a0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,"[68.45463829787234, 124.21999999999991, 488.49998999999997, 139.81999999999994]","PDF points, top-left origin",87,Bablari,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,charmajdia charbrahmanagar,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,5dfc710b01e81ea5e3c9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,"[68.45463829787234, 155.29999499999997, 488.49998999999997, 181.2199999999999]","PDF points, top-left origin",89,Charmajdia Charbrahmanagar,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,majdia pansila,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,0a60b9891eec65041214,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,"[68.45463829787234, 181.2199999999999, 488.49998999999997, 196.81999999999994]","PDF points, top-left origin",90,Majdia Pansila,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
handbook_row_without_joined_order_mention,gp_deputy_head,,mahisura,no_unique_exact_order_match,not_compared,,,,,,,,,,,,,,,,,,,105c6d2da47f90f6c6d9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,"[68.45463829787234, 196.81999999999994, 488.49998999999997, 212.29999499999997]","PDF points, top-left origin",91,Mahisura,UR,UR,0,No join is made for repeated handbook names or absent exact order names. This is not evidence of an unreserved office.
