row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,cell_bboxes
ab1fe03f6fd87869139e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,29,"[68.45463829787234, 568.26998, 488.49998999999997, 583.8700099999999]","PDF points, top-left origin","[""114"", null, null, ""Arbandi-I"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 568.26998, 116.3931320754717, 583.8700099999999], null, null, [116.3931320754717, 568.26998, 200.42215094339622, 583.8700099999999], null, null, [200.42215094339622, 568.26998, 263.4193529787234, 583.8700099999999], null, null, [263.4193529787234, 568.26998, 303.650005, 583.8700099999999], [303.650005, 568.26998, 358.750005, 583.8700099999999], [358.750005, 568.26998, 432.67000500000006, 583.8700099999999], [432.67000500000006, 568.26998, 461.470005, 583.8700099999999], [461.470005, 568.26998, 488.49998999999997, 583.8700099999999]]"
36aadb7a4ba870b432f4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,30,"[68.45463829787234, 583.8700099999999, 488.49998999999997, 599.3500099999999]","PDF points, top-left origin","[""115"", null, null, ""Nabla"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 583.8700099999999, 116.3931320754717, 599.3500099999999], null, null, [116.3931320754717, 583.8700099999999, 200.42215094339622, 599.3500099999999], null, null, [200.42215094339622, 583.8700099999999, 263.4193529787234, 599.3500099999999], null, null, [263.4193529787234, 583.8700099999999, 303.650005, 599.3500099999999], [303.650005, 583.8700099999999, 358.750005, 599.3500099999999], [358.750005, 583.8700099999999, 432.67000500000006, 599.3500099999999], [432.67000500000006, 583.8700099999999, 461.470005, 599.3500099999999], [461.470005, 583.8700099999999, 488.49998999999997, 599.3500099999999]]"
148178fea458af92cbd4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,31,"[68.45463829787234, 599.3500099999999, 488.49998999999997, 614.82998]","PDF points, top-left origin","[""116"", null, null, ""Fulia Township"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 599.3500099999999, 116.3931320754717, 614.82998], null, null, [116.3931320754717, 599.3500099999999, 200.42215094339622, 614.82998], null, null, [200.42215094339622, 599.3500099999999, 263.4193529787234, 614.82998], null, null, [263.4193529787234, 599.3500099999999, 303.650005, 614.82998], [303.650005, 599.3500099999999, 358.750005, 614.82998], [358.750005, 599.3500099999999, 432.67000500000006, 614.82998], [432.67000500000006, 599.3500099999999, 461.470005, 614.82998], [461.470005, 599.3500099999999, 488.49998999999997, 614.82998]]"
95697a8bd252c480f01d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,32,"[68.45463829787234, 614.82998, 488.49998999999997, 630.3100099999999]","PDF points, top-left origin","[""117"", null, null, ""Barasat"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 614.82998, 116.3931320754717, 630.3100099999999], null, null, [116.3931320754717, 614.82998, 200.42215094339622, 630.3100099999999], null, null, [200.42215094339622, 614.82998, 263.4193529787234, 630.3100099999999], null, null, [263.4193529787234, 614.82998, 303.650005, 630.3100099999999], [303.650005, 614.82998, 358.750005, 630.3100099999999], [358.750005, 614.82998, 432.67000500000006, 630.3100099999999], [432.67000500000006, 614.82998, 461.470005, 630.3100099999999], [461.470005, 614.82998, 488.49998999999997, 630.3100099999999]]"
71c55683ddc67e1ed8da,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,33,"[68.45463829787234, 630.3100099999999, 488.49998999999997, 645.7900099999999]","PDF points, top-left origin","[""118"", null, null, ""Khisma"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 630.3100099999999, 116.3931320754717, 645.7900099999999], null, null, [116.3931320754717, 630.3100099999999, 200.42215094339622, 645.7900099999999], null, null, [200.42215094339622, 630.3100099999999, 263.4193529787234, 645.7900099999999], null, null, [263.4193529787234, 630.3100099999999, 303.650005, 645.7900099999999], [303.650005, 630.3100099999999, 358.750005, 645.7900099999999], [358.750005, 630.3100099999999, 432.67000500000006, 645.7900099999999], [432.67000500000006, 630.3100099999999, 461.470005, 645.7900099999999], [461.470005, 630.3100099999999, 488.49998999999997, 645.7900099999999]]"
67541af4319079aa9e06,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,34,"[68.45463829787234, 645.7900099999999, 488.49998999999997, 671.8600099999999]","PDF points, top-left origin","[""119"", null, null, ""Kalinarayanpur\nPaharpur"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 645.7900099999999, 116.3931320754717, 671.8600099999999], null, null, [116.3931320754717, 645.7900099999999, 200.42215094339622, 671.8600099999999], null, null, [200.42215094339622, 645.7900099999999, 263.4193529787234, 671.8600099999999], null, null, [263.4193529787234, 645.7900099999999, 303.650005, 671.8600099999999], [303.650005, 645.7900099999999, 358.750005, 671.8600099999999], [358.750005, 645.7900099999999, 432.67000500000006, 671.8600099999999], [432.67000500000006, 645.7900099999999, 461.470005, 671.8600099999999], [461.470005, 645.7900099999999, 488.49998999999997, 671.8600099999999]]"
a27b8bbfdb9f5b7ceb0b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,35,"[68.45463829787234, 671.8600099999999, 488.49998999999997, 688.1064567741935]","PDF points, top-left origin","[""120"", null, null, ""Ramnagar-I"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 671.8600099999999, 116.3931320754717, 688.1064567741935], null, null, [116.3931320754717, 671.8600099999999, 200.42215094339622, 688.1064567741935], null, null, [200.42215094339622, 671.8600099999999, 263.4193529787234, 688.1064567741935], null, null, [263.4193529787234, 671.8600099999999, 303.650005, 688.1064567741935], [303.650005, 671.8600099999999, 358.750005, 688.1064567741935], [358.750005, 671.8600099999999, 432.67000500000006, 688.1064567741935], [432.67000500000006, 671.8600099999999, 461.470005, 688.1064567741935], [461.470005, 671.8600099999999, 488.49998999999997, 688.1064567741935]]"
8307100630adfb592a1a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,36,"[68.45463829787234, 688.1064567741935, 488.49998999999997, 702.8512973913042]","PDF points, top-left origin","["""", ""121"", """", """", ""Gobindapur"", """", """", """", """", """", """", """", """", ""UR""]","[[68.45463829787234, 688.1064567741935, 73.824, 702.8512973913042], [73.824, 688.1064567741935, 111.02199999999999, 702.8512973913042], [111.02199999999999, 688.1064567741935, 116.3931320754717, 702.8512973913042], [116.3931320754717, 688.1064567741935, 121.82, 702.8512973913042], [121.82, 688.1064567741935, 195.01999999999998, 702.8512973913042], [195.01999999999998, 688.1064567741935, 200.42215094339622, 702.8512973913042], [200.42215094339622, 688.1064567741935, 205.85, 702.8512973913042], [205.85, 688.1064567741935, 258.05, 702.8512973913042], [258.05, 688.1064567741935, 263.4193529787234, 702.8512973913042], [263.4193529787234, 688.1064567741935, 303.650005, 702.8512973913042], [303.650005, 688.1064567741935, 358.750005, 702.8512973913042], [358.750005, 688.1064567741935, 432.67000500000006, 702.8512973913042], [432.67000500000006, 688.1064567741935, 461.470005, 702.8512973913042], [461.470005, 688.1064567741935, 488.49998999999997, 702.8512973913042]]"
38f003d6d366f2a004f3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,37,"[68.45463829787234, 702.8512973913042, 488.49998999999997, 718.3391273913043]","PDF points, top-left origin","["""", ""122"", """", """", ""Matiary Banpur"", """", """", """", """", """", """", """", """", ""UR""]","[[68.45463829787234, 702.8512973913042, 73.824, 718.3391273913043], [73.824, 702.8512973913042, 111.02199999999999, 718.3391273913043], [111.02199999999999, 702.8512973913042, 116.3931320754717, 718.3391273913043], [116.3931320754717, 702.8512973913042, 121.82, 718.3391273913043], [121.82, 702.8512973913042, 195.01999999999998, 718.3391273913043], [195.01999999999998, 702.8512973913042, 200.42215094339622, 718.3391273913043], [200.42215094339622, 702.8512973913042, 205.85, 718.3391273913043], [205.85, 702.8512973913042, 258.05, 718.3391273913043], [258.05, 702.8512973913042, 263.4193529787234, 718.3391273913043], [263.4193529787234, 702.8512973913042, 303.650005, 718.3391273913043], [303.650005, 702.8512973913042, 358.750005, 718.3391273913043], [358.750005, 702.8512973913042, 432.67000500000006, 718.3391273913043], [432.67000500000006, 702.8512973913042, 461.470005, 718.3391273913043], [461.470005, 702.8512973913042, 488.49998999999997, 718.3391273913043]]"
1278185aea0c577186b3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,38,"[68.45463829787234, 718.3391273913043, 488.49998999999997, 733.8679165217391]","PDF points, top-left origin","["""", ""123"", """", """", ""Taldaha Majdia"", """", """", """", """", ""SC"", """", """", """", """"]","[[68.45463829787234, 718.3391273913043, 73.824, 733.8679165217391], [73.824, 718.3391273913043, 111.02199999999999, 733.8679165217391], [111.02199999999999, 718.3391273913043, 116.3931320754717, 733.8679165217391], [116.3931320754717, 718.3391273913043, 121.82, 733.8679165217391], [121.82, 718.3391273913043, 195.01999999999998, 733.8679165217391], [195.01999999999998, 718.3391273913043, 200.42215094339622, 733.8679165217391], [200.42215094339622, 718.3391273913043, 205.85, 733.8679165217391], [205.85, 718.3391273913043, 258.05, 733.8679165217391], [258.05, 718.3391273913043, 263.4193529787234, 733.8679165217391], [263.4193529787234, 718.3391273913043, 303.650005, 733.8679165217391], [303.650005, 718.3391273913043, 358.750005, 733.8679165217391], [358.750005, 718.3391273913043, 432.67000500000006, 733.8679165217391], [432.67000500000006, 718.3391273913043, 461.470005, 733.8679165217391], [461.470005, 718.3391273913043, 488.49998999999997, 733.8679165217391]]"
baf4468c3de62a2eb1ae,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,39,"[68.45463829787234, 733.8679165217391, 488.49998999999997, 748.5630864516129]","PDF points, top-left origin","["""", ""124"", """", """", ""Jayghata"", """", """", """", """", """", """", """", """", ""UR""]","[[68.45463829787234, 733.8679165217391, 73.824, 748.5630864516129], [73.824, 733.8679165217391, 111.02199999999999, 748.5630864516129], [111.02199999999999, 733.8679165217391, 116.3931320754717, 748.5630864516129], [116.3931320754717, 733.8679165217391, 121.82, 748.5630864516129], [121.82, 733.8679165217391, 195.01999999999998, 748.5630864516129], [195.01999999999998, 733.8679165217391, 200.42215094339622, 748.5630864516129], [200.42215094339622, 733.8679165217391, 205.85, 748.5630864516129], [205.85, 733.8679165217391, 258.05, 748.5630864516129], [258.05, 733.8679165217391, 263.4193529787234, 748.5630864516129], [263.4193529787234, 733.8679165217391, 303.650005, 748.5630864516129], [303.650005, 733.8679165217391, 358.750005, 748.5630864516129], [358.750005, 733.8679165217391, 432.67000500000006, 748.5630864516129], [432.67000500000006, 733.8679165217391, 461.470005, 748.5630864516129], [461.470005, 733.8679165217391, 488.49998999999997, 748.5630864516129]]"
ef1eed048707a51f182e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,65,0,40,"[68.45463829787234, 748.5630864516129, 488.49998999999997, 764.85601]","PDF points, top-left origin","[""125"", null, null, ""Krishnaganj"", null, null, """", null, null, """", """", """", """", ""UR""]","[[68.45463829787234, 748.5630864516129, 116.3931320754717, 764.85601], null, null, [116.3931320754717, 748.5630864516129, 200.42215094339622, 764.85601], null, null, [200.42215094339622, 748.5630864516129, 263.4193529787234, 764.85601], null, null, [263.4193529787234, 748.5630864516129, 303.650005, 764.85601], [303.650005, 748.5630864516129, 358.750005, 764.85601], [358.750005, 748.5630864516129, 432.67000500000006, 764.85601], [432.67000500000006, 748.5630864516129, 461.470005, 764.85601], [461.470005, 748.5630864516129, 488.49998999999997, 764.85601]]"
6020c77175aab8b5f7d4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,0,"[68.424, 72.2399999999999, 488.49998999999997, 87.71999999999991]","PDF points, top-left origin","[""126"", ""Shibnibash"", """", """", """", """", """", ""UR""]","[[68.424, 72.2399999999999, 116.42, 87.71999999999991], [116.42, 72.2399999999999, 200.45, 87.71999999999991], [200.45, 72.2399999999999, 263.44998999999996, 87.71999999999991], [263.44998999999996, 72.2399999999999, 303.650005, 87.71999999999991], [303.650005, 72.2399999999999, 358.750005, 87.71999999999991], [358.750005, 72.2399999999999, 432.67000500000006, 87.71999999999991], [432.67000500000006, 72.2399999999999, 461.470005, 87.71999999999991], [461.470005, 72.2399999999999, 488.49998999999997, 87.71999999999991]]"
613d0de66336b305467d,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,1,"[68.424, 87.71999999999991, 488.49998999999997, 103.21999999999991]","PDF points, top-left origin","[""127"", ""Bhajanghat Tungi"", ""ST"", """", """", """", """", """"]","[[68.424, 87.71999999999991, 116.42, 103.21999999999991], [116.42, 87.71999999999991, 200.45, 103.21999999999991], [200.45, 87.71999999999991, 263.44998999999996, 103.21999999999991], [263.44998999999996, 87.71999999999991, 303.650005, 103.21999999999991], [303.650005, 87.71999999999991, 358.750005, 103.21999999999991], [358.750005, 87.71999999999991, 432.67000500000006, 103.21999999999991], [432.67000500000006, 87.71999999999991, 461.470005, 103.21999999999991], [461.470005, 87.71999999999991, 488.49998999999997, 103.21999999999991]]"
1cf077d8e0599b0f446b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,2,"[68.424, 103.21999999999991, 488.49998999999997, 118.81999999999994]","PDF points, top-left origin","[""128"", ""Dakshinpara-II"", """", """", """", """", """", ""UR""]","[[68.424, 103.21999999999991, 116.42, 118.81999999999994], [116.42, 103.21999999999991, 200.45, 118.81999999999994], [200.45, 103.21999999999991, 263.44998999999996, 118.81999999999994], [263.44998999999996, 103.21999999999991, 303.650005, 118.81999999999994], [303.650005, 103.21999999999991, 358.750005, 118.81999999999994], [358.750005, 103.21999999999991, 432.67000500000006, 118.81999999999994], [432.67000500000006, 103.21999999999991, 461.470005, 118.81999999999994], [461.470005, 103.21999999999991, 488.49998999999997, 118.81999999999994]]"
49d794aefd7ec7a06864,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,3,"[68.424, 118.81999999999994, 488.49998999999997, 134.29999499999997]","PDF points, top-left origin","[""129"", ""Dakshinpara-I"", """", ""SC"", """", """", """", """"]","[[68.424, 118.81999999999994, 116.42, 134.29999499999997], [116.42, 118.81999999999994, 200.45, 134.29999499999997], [200.45, 118.81999999999994, 263.44998999999996, 134.29999499999997], [263.44998999999996, 118.81999999999994, 303.650005, 134.29999499999997], [303.650005, 118.81999999999994, 358.750005, 134.29999499999997], [358.750005, 118.81999999999994, 432.67000500000006, 134.29999499999997], [432.67000500000006, 118.81999999999994, 461.470005, 134.29999499999997], [461.470005, 118.81999999999994, 488.49998999999997, 134.29999499999997]]"
cad1a24a397a7831af96,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,4,"[68.424, 134.29999499999997, 488.49998999999997, 149.77999999999997]","PDF points, top-left origin","[""130"", ""Betnagobindapur"", """", """", """", """", """", ""UR""]","[[68.424, 134.29999499999997, 116.42, 149.77999999999997], [116.42, 134.29999499999997, 200.45, 149.77999999999997], [200.45, 134.29999499999997, 263.44998999999996, 149.77999999999997], [263.44998999999996, 134.29999499999997, 303.650005, 149.77999999999997], [303.650005, 134.29999499999997, 358.750005, 149.77999999999997], [358.750005, 134.29999499999997, 432.67000500000006, 149.77999999999997], [432.67000500000006, 134.29999499999997, 461.470005, 149.77999999999997], [461.470005, 134.29999499999997, 488.49998999999997, 149.77999999999997]]"
251b74af318b5d9c9ed9,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,5,"[68.424, 149.77999999999997, 488.49998999999997, 165.26]","PDF points, top-left origin","[""131"", ""Mayurhat-II"", """", """", """", """", """", ""UR""]","[[68.424, 149.77999999999997, 116.42, 165.26], [116.42, 149.77999999999997, 200.45, 165.26], [200.45, 149.77999999999997, 263.44998999999996, 165.26], [263.44998999999996, 149.77999999999997, 303.650005, 165.26], [303.650005, 149.77999999999997, 358.750005, 165.26], [358.750005, 149.77999999999997, 432.67000500000006, 165.26], [432.67000500000006, 149.77999999999997, 461.470005, 165.26], [461.470005, 149.77999999999997, 488.49998999999997, 165.26]]"
c45391a4ce8c62bd4579,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,6,"[68.424, 165.26, 488.49998999999997, 180.7399949999999]","PDF points, top-left origin","[""132"", ""Mayurhat-I"", """", """", """", """", """", ""UR""]","[[68.424, 165.26, 116.42, 180.7399949999999], [116.42, 165.26, 200.45, 180.7399949999999], [200.45, 165.26, 263.44998999999996, 180.7399949999999], [263.44998999999996, 165.26, 303.650005, 180.7399949999999], [303.650005, 165.26, 358.750005, 180.7399949999999], [358.750005, 165.26, 432.67000500000006, 180.7399949999999], [432.67000500000006, 165.26, 461.470005, 180.7399949999999], [461.470005, 165.26, 488.49998999999997, 180.7399949999999]]"
1c96b1358e923f66d673,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,7,"[68.424, 180.7399949999999, 488.49998999999997, 196.2199999999999]","PDF points, top-left origin","[""133"", ""Gazna"", """", ""SCW"", """", """", """", """"]","[[68.424, 180.7399949999999, 116.42, 196.2199999999999], [116.42, 180.7399949999999, 200.45, 196.2199999999999], [200.45, 180.7399949999999, 263.44998999999996, 196.2199999999999], [263.44998999999996, 180.7399949999999, 303.650005, 196.2199999999999], [303.650005, 180.7399949999999, 358.750005, 196.2199999999999], [358.750005, 180.7399949999999, 432.67000500000006, 196.2199999999999], [432.67000500000006, 180.7399949999999, 461.470005, 196.2199999999999], [461.470005, 180.7399949999999, 488.49998999999997, 196.2199999999999]]"
4dabb3aef4aa9f47030c,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,8,"[68.424, 196.2199999999999, 488.49998999999997, 211.81999999999994]","PDF points, top-left origin","[""134"", ""Badkulla-I"", """", """", """", """", """", ""UR""]","[[68.424, 196.2199999999999, 116.42, 211.81999999999994], [116.42, 196.2199999999999, 200.45, 211.81999999999994], [200.45, 196.2199999999999, 263.44998999999996, 211.81999999999994], [263.44998999999996, 196.2199999999999, 303.650005, 211.81999999999994], [303.650005, 196.2199999999999, 358.750005, 211.81999999999994], [358.750005, 196.2199999999999, 432.67000500000006, 211.81999999999994], [432.67000500000006, 196.2199999999999, 461.470005, 211.81999999999994], [461.470005, 196.2199999999999, 488.49998999999997, 211.81999999999994]]"
69008f31564394ece2d2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,9,"[68.424, 211.81999999999994, 488.49998999999997, 227.29999499999997]","PDF points, top-left origin","[""135"", ""Badkulla-II"", """", """", """", """", """", ""UR""]","[[68.424, 211.81999999999994, 116.42, 227.29999499999997], [116.42, 211.81999999999994, 200.45, 227.29999499999997], [200.45, 211.81999999999994, 263.44998999999996, 227.29999499999997], [263.44998999999996, 211.81999999999994, 303.650005, 227.29999499999997], [303.650005, 211.81999999999994, 358.750005, 227.29999499999997], [358.750005, 211.81999999999994, 432.67000500000006, 227.29999499999997], [432.67000500000006, 211.81999999999994, 461.470005, 227.29999499999997], [461.470005, 211.81999999999994, 488.49998999999997, 227.29999499999997]]"
26d32c876439b8d8adf2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,10,"[68.424, 227.29999499999997, 488.49998999999997, 242.77999999999997]","PDF points, top-left origin","[""136"", ""Mamjoan"", """", """", """", """", """", ""UR""]","[[68.424, 227.29999499999997, 116.42, 242.77999999999997], [116.42, 227.29999499999997, 200.45, 242.77999999999997], [200.45, 227.29999499999997, 263.44998999999996, 242.77999999999997], [263.44998999999996, 227.29999499999997, 303.650005, 242.77999999999997], [303.650005, 227.29999499999997, 358.750005, 242.77999999999997], [358.750005, 227.29999499999997, 432.67000500000006, 242.77999999999997], [432.67000500000006, 227.29999499999997, 461.470005, 242.77999999999997], [461.470005, 227.29999499999997, 488.49998999999997, 242.77999999999997]]"
6e0f20e6ca44bce6fa53,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,11,"[68.424, 242.77999999999997, 488.49998999999997, 258.26001]","PDF points, top-left origin","[""137"", ""Bagula-II"", """", ""SC"", """", """", """", """"]","[[68.424, 242.77999999999997, 116.42, 258.26001], [116.42, 242.77999999999997, 200.45, 258.26001], [200.45, 242.77999999999997, 263.44998999999996, 258.26001], [263.44998999999996, 242.77999999999997, 303.650005, 258.26001], [303.650005, 242.77999999999997, 358.750005, 258.26001], [358.750005, 242.77999999999997, 432.67000500000006, 258.26001], [432.67000500000006, 242.77999999999997, 461.470005, 258.26001], [461.470005, 242.77999999999997, 488.49998999999997, 258.26001]]"
92d9db9bbfef03f92816,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,12,"[68.424, 258.26001, 488.49998999999997, 273.7399949999999]","PDF points, top-left origin","[""138"", ""Bagula-I"", """", """", """", """", """", ""UR""]","[[68.424, 258.26001, 116.42, 273.7399949999999], [116.42, 258.26001, 200.45, 273.7399949999999], [200.45, 258.26001, 263.44998999999996, 273.7399949999999], [263.44998999999996, 258.26001, 303.650005, 273.7399949999999], [303.650005, 258.26001, 358.750005, 273.7399949999999], [358.750005, 258.26001, 432.67000500000006, 273.7399949999999], [432.67000500000006, 258.26001, 461.470005, 273.7399949999999], [461.470005, 258.26001, 488.49998999999997, 273.7399949999999]]"
81d3b423d90c99f11fd5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,13,"[68.424, 273.7399949999999, 488.49998999999997, 299.80999499999996]","PDF points, top-left origin","[""139"", ""Ramnagar\nBarachupria-II"", """", """", """", """", """", ""UR""]","[[68.424, 273.7399949999999, 116.42, 299.80999499999996], [116.42, 273.7399949999999, 200.45, 299.80999499999996], [200.45, 273.7399949999999, 263.44998999999996, 299.80999499999996], [263.44998999999996, 273.7399949999999, 303.650005, 299.80999499999996], [303.650005, 273.7399949999999, 358.750005, 299.80999499999996], [358.750005, 273.7399949999999, 432.67000500000006, 299.80999499999996], [432.67000500000006, 273.7399949999999, 461.470005, 299.80999499999996], [461.470005, 273.7399949999999, 488.49998999999997, 299.80999499999996]]"
0b5976bc50e6516244a0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,14,"[68.424, 299.80999499999996, 488.49998999999997, 325.8499949999999]","PDF points, top-left origin","[""140"", ""Ramnagar\nBarachupria-I"", """", """", """", """", """", ""UR""]","[[68.424, 299.80999499999996, 116.42, 325.8499949999999], [116.42, 299.80999499999996, 200.45, 325.8499949999999], [200.45, 299.80999499999996, 263.44998999999996, 325.8499949999999], [263.44998999999996, 299.80999499999996, 303.650005, 325.8499949999999], [303.650005, 299.80999499999996, 358.750005, 325.8499949999999], [358.750005, 299.80999499999996, 432.67000500000006, 325.8499949999999], [432.67000500000006, 299.80999499999996, 461.470005, 325.8499949999999], [461.470005, 299.80999499999996, 488.49998999999997, 325.8499949999999]]"
32ba60909b75ad21d446,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,66,0,15,"[68.424, 325.8499949999999, 488.49998999999997, 341.3300099999999]","PDF points, top-left origin","[""141"", ""Aranghata"", """", """", """", """", """", ""UR""]","[[68.424, 325.8499949999999, 116.42, 341.3300099999999], [116.42, 325.8499949999999, 200.45, 341.3300099999999], [200.45, 325.8499949999999, 263.44998999999996, 341.3300099999999], [263.44998999999996, 325.8499949999999, 303.650005, 341.3300099999999], [303.650005, 325.8499949999999, 358.750005, 341.3300099999999], [358.750005, 325.8499949999999, 432.67000500000006, 341.3300099999999], [432.67000500000006, 325.8499949999999, 461.470005, 341.3300099999999], [461.470005, 325.8499949999999, 488.49998999999997, 341.3300099999999]]"
