row_id,state,district,year,record_kind,block_printed,gram_panchayat_printed,zp_constituency_raw,zp_number_printed,source_gp_list_position,source_path,source_sha256,source_page,source_table,source_table_row,source_constituency_index,raw_constituency_text,source_bbox,source_membership_cell_bbox,source_coordinate_system,raw_cells,visual_review_path,visual_review_sha256,review_status,quality_flags
1012981063022f4cd86e,West Bengal,Nadia,2013,gp_block_membership,Nabadwip,Swarupganj,Nabadwip/ZP-25,25,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,1,1,"Nabadwip/ZP-25
Swarupganj,Charmajdia-
Charbrahmanagar,Majdia-Panshila and
Fakirdanga-Gholapara grams","[63.72, 195.8599999999999, 560.62002, 297.05001]","[192.98000000000002, 195.8599999999999, 399.910005, 297.05001]","PDF points, top-left origin","[""Nabadwip"", ""2"", ""Nabadwip/ZP-24\nMayapur-Bamanpukur-II,Mayapur-\nBamanpukur-I,Bablari and Mahisura\ngrams\nNabadwip/ZP-25\nSwarupganj,Charmajdia-\nCharbrahmanagar,Majdia-Panshila and\nFakirdanga-Gholapara grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
e063a03cc364bf30d354,West Bengal,Nadia,2013,gp_block_membership,Nabadwip,Charmajdia-Charbrahmanagar,Nabadwip/ZP-25,25,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,1,1,"Nabadwip/ZP-25
Swarupganj,Charmajdia-
Charbrahmanagar,Majdia-Panshila and
Fakirdanga-Gholapara grams","[63.72, 195.8599999999999, 560.62002, 297.05001]","[192.98000000000002, 195.8599999999999, 399.910005, 297.05001]","PDF points, top-left origin","[""Nabadwip"", ""2"", ""Nabadwip/ZP-24\nMayapur-Bamanpukur-II,Mayapur-\nBamanpukur-I,Bablari and Mahisura\ngrams\nNabadwip/ZP-25\nSwarupganj,Charmajdia-\nCharbrahmanagar,Majdia-Panshila and\nFakirdanga-Gholapara grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
47476433ece539c0de42,West Bengal,Nadia,2013,gp_block_membership,Nabadwip,Majdia-Panshila,Nabadwip/ZP-25,25,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,1,1,"Nabadwip/ZP-25
Swarupganj,Charmajdia-
Charbrahmanagar,Majdia-Panshila and
Fakirdanga-Gholapara grams","[63.72, 195.8599999999999, 560.62002, 297.05001]","[192.98000000000002, 195.8599999999999, 399.910005, 297.05001]","PDF points, top-left origin","[""Nabadwip"", ""2"", ""Nabadwip/ZP-24\nMayapur-Bamanpukur-II,Mayapur-\nBamanpukur-I,Bablari and Mahisura\ngrams\nNabadwip/ZP-25\nSwarupganj,Charmajdia-\nCharbrahmanagar,Majdia-Panshila and\nFakirdanga-Gholapara grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
25a73c37436e298dac62,West Bengal,Nadia,2013,gp_block_membership,Nabadwip,Fakirdanga-Gholapara,Nabadwip/ZP-25,25,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,1,1,"Nabadwip/ZP-25
Swarupganj,Charmajdia-
Charbrahmanagar,Majdia-Panshila and
Fakirdanga-Gholapara grams","[63.72, 195.8599999999999, 560.62002, 297.05001]","[192.98000000000002, 195.8599999999999, 399.910005, 297.05001]","PDF points, top-left origin","[""Nabadwip"", ""2"", ""Nabadwip/ZP-24\nMayapur-Bamanpukur-II,Mayapur-\nBamanpukur-I,Bablari and Mahisura\ngrams\nNabadwip/ZP-25\nSwarupganj,Charmajdia-\nCharbrahmanagar,Majdia-Panshila and\nFakirdanga-Gholapara grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
acff830cbffeb3db6b80,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Sadhanpara-I,Krishnanagar-II/ZP-26,26,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,0,"Krishnanagar-II/ZP-26
Sadhanpara-I,Sadhanpara-II and Belpukur
grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
2b4572eb5f0abaf80c0d,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Sadhanpara-II,Krishnanagar-II/ZP-26,26,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,0,"Krishnanagar-II/ZP-26
Sadhanpara-I,Sadhanpara-II and Belpukur
grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
c03989a912e28ae3fdf7,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Belpukur,Krishnanagar-II/ZP-26,26,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,0,"Krishnanagar-II/ZP-26
Sadhanpara-I,Sadhanpara-II and Belpukur
grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
052ccd90408f04b7750b,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Noapara-I,Krishnanagar-II/ZP-27,27,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,1,"Krishnanagar-II/ZP-27
Noapara-I,Noapara-II,Dhubulia-I and
Dhubuia-II grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
6f3c9801bbfd8e4774f4,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Noapara-II,Krishnanagar-II/ZP-27,27,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,1,"Krishnanagar-II/ZP-27
Noapara-I,Noapara-II,Dhubulia-I and
Dhubuia-II grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
81aebb56c350ee16d9c2,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Dhubulia-I,Krishnanagar-II/ZP-27,27,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,1,"Krishnanagar-II/ZP-27
Noapara-I,Noapara-II,Dhubulia-I and
Dhubuia-II grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
21b11df08b8a3d6297e5,West Bengal,Nadia,2013,gp_block_membership,Krishnanagar-II,Dhubuia-II,Krishnanagar-II/ZP-27,27,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,2,1,"Krishnanagar-II/ZP-27
Noapara-I,Noapara-II,Dhubulia-I and
Dhubuia-II grams","[63.72, 297.05001, 560.62002, 398.2100099999999]","[192.98000000000002, 297.05001, 399.910005, 398.2100099999999]","PDF points, top-left origin","[""Krishnanagar-II"", ""2"", ""Krishnanagar-II/ZP-26\nSadhanpara-I,Sadhanpara-II and Belpukur\ngrams\nKrishnanagar-II/ZP-27\nNoapara-I,Noapara-II,Dhubulia-I and\nDhubuia-II grams"", ""BC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
c1701490c6ec3264a6b2,West Bengal,Nadia,2013,gp_block_membership,Santipur,Gayehpur,Santipur/ZP-28,28,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,0,"Santipur/ZP-28
Gayehpur,Baganchra and haripur grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
248f1f679c186858f67c,West Bengal,Nadia,2013,gp_block_membership,Santipur,Baganchra,Santipur/ZP-28,28,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,0,"Santipur/ZP-28
Gayehpur,Baganchra and haripur grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
fe70d05e772812234b98,West Bengal,Nadia,2013,gp_block_membership,Santipur,haripur,Santipur/ZP-28,28,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,0,"Santipur/ZP-28
Gayehpur,Baganchra and haripur grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
def658555e8d77c890f9,West Bengal,Nadia,2013,gp_block_membership,Santipur,Babla,Santipur/ZP-29,29,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,1,"Santipur/ZP-29
Babla,Belgoria-II and Belgoria-I grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
012b91646ff9a7bc20c4,West Bengal,Nadia,2013,gp_block_membership,Santipur,Belgoria-II,Santipur/ZP-29,29,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,1,"Santipur/ZP-29
Babla,Belgoria-II and Belgoria-I grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
8b18db1f7845818682bc,West Bengal,Nadia,2013,gp_block_membership,Santipur,Belgoria-I,Santipur/ZP-29,29,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,1,"Santipur/ZP-29
Babla,Belgoria-II and Belgoria-I grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
7443b787463e9d00ca14,West Bengal,Nadia,2013,gp_block_membership,Santipur,Arbandi-II,Santipur/ZP-30,30,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,2,"Santipur/ZP-30
Arbandi-II,Arbandi-I,Fulia Township and
Nabla grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
1cec7bd803752322a1a1,West Bengal,Nadia,2013,gp_block_membership,Santipur,Arbandi-I,Santipur/ZP-30,30,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,2,"Santipur/ZP-30
Arbandi-II,Arbandi-I,Fulia Township and
Nabla grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
730f60a680739b0f3926,West Bengal,Nadia,2013,gp_block_membership,Santipur,Fulia Township,Santipur/ZP-30,30,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,2,"Santipur/ZP-30
Arbandi-II,Arbandi-I,Fulia Township and
Nabla grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
6d511cf8e7632fb8a0c5,West Bengal,Nadia,2013,gp_block_membership,Santipur,Nabla,Santipur/ZP-30,30,3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,3,2,"Santipur/ZP-30
Arbandi-II,Arbandi-I,Fulia Township and
Nabla grams","[63.72, 398.2100099999999, 560.62002, 510.66999500000003]","[192.98000000000002, 398.2100099999999, 399.910005, 510.66999500000003]","PDF points, top-left origin","[""Santipur"", ""3"", ""Santipur/ZP-28\nGayehpur,Baganchra and haripur grams\nSantipur/ZP-29\nBabla,Belgoria-II and Belgoria-I grams\nSantipur/ZP-30\nArbandi-II,Arbandi-I,Fulia Township and\nNabla grams"", ""SC\nSC"", ""Women\nWomen""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
59d66996bf6f8db7e283,West Bengal,Nadia,2013,gp_block_membership,Ranaghat-I,Barasat,Ranaghat-I/ZP-31,31,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,4,0,"Ranaghat-I/ZP-31
Barasat,Khisma and Kalinarayanpur
grams","[63.72, 510.66999500000003, 560.62002, 634.2699799999999]","[192.98000000000002, 510.66999500000003, 399.910005, 634.2699799999999]","PDF points, top-left origin","[""Ranaghat-I"", ""3"", ""Ranaghat-I/ZP-31\nBarasat,Khisma and Kalinarayanpur\ngrams\nRanaghat-I./ZP-32\nRamnagar-I,Ramnagar-II and Habibpur\ngrams\nRanaghat-I/ZP-33\nTarapur,Noapara-Masunda,Anulia and\nPayradanga grams"", ""SC\nSC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
03242941d68fd0a35104,West Bengal,Nadia,2013,gp_block_membership,Ranaghat-I,Khisma,Ranaghat-I/ZP-31,31,1,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,4,0,"Ranaghat-I/ZP-31
Barasat,Khisma and Kalinarayanpur
grams","[63.72, 510.66999500000003, 560.62002, 634.2699799999999]","[192.98000000000002, 510.66999500000003, 399.910005, 634.2699799999999]","PDF points, top-left origin","[""Ranaghat-I"", ""3"", ""Ranaghat-I/ZP-31\nBarasat,Khisma and Kalinarayanpur\ngrams\nRanaghat-I./ZP-32\nRamnagar-I,Ramnagar-II and Habibpur\ngrams\nRanaghat-I/ZP-33\nTarapur,Noapara-Masunda,Anulia and\nPayradanga grams"", ""SC\nSC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
1b5826487afdc0ad3448,West Bengal,Nadia,2013,gp_block_membership,Ranaghat-I,Kalinarayanpur,Ranaghat-I/ZP-31,31,2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,4,0,"Ranaghat-I/ZP-31
Barasat,Khisma and Kalinarayanpur
grams","[63.72, 510.66999500000003, 560.62002, 634.2699799999999]","[192.98000000000002, 510.66999500000003, 399.910005, 634.2699799999999]","PDF points, top-left origin","[""Ranaghat-I"", ""3"", ""Ranaghat-I/ZP-31\nBarasat,Khisma and Kalinarayanpur\ngrams\nRanaghat-I./ZP-32\nRamnagar-I,Ramnagar-II and Habibpur\ngrams\nRanaghat-I/ZP-33\nTarapur,Noapara-Masunda,Anulia and\nPayradanga grams"", ""SC\nSC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
0611c6f0bffa3eb5d4f5,West Bengal,Nadia,2013,gp_block_membership,Ranaghat-I,Ramnagar-I,Ranaghat-I./ZP-32,32,0,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,73,0,4,1,"Ranaghat-I./ZP-32
Ramnagar-I,Ramnagar-II and Habibpur
grams","[63.72, 510.66999500000003, 560.62002, 634.2699799999999]","[192.98000000000002, 510.66999500000003, 399.910005, 634.2699799999999]","PDF points, top-left origin","[""Ranaghat-I"", ""3"", ""Ranaghat-I/ZP-31\nBarasat,Khisma and Kalinarayanpur\ngrams\nRanaghat-I./ZP-32\nRamnagar-I,Ramnagar-II and Habibpur\ngrams\nRanaghat-I/ZP-33\nTarapur,Noapara-Masunda,Anulia and\nPayradanga grams"", ""SC\nSC"", ""Women""]",data/wb/derived/nadia_2013_handbook/membership_visual_audit.json,228c0381abce0fa14d3f575f105e9c1bca2ccdb31b57677f7f5be6c2dd66a3d4,full_source_visual_review_single_assistant,
