source_sha256,source_page,source_path,district,election_year,document_reference_year,content_kind,stage,inventory_scopes,native_page_extracted,native_text_characters,native_tables,parsers,parser_evidence,ward_ocr_state,base_ocr_state,routing_status
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,252,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,878,1,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_tables_retained"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,253,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,752,1,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_tables_retained"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,254,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,647,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,255,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,799,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,256,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,708,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,257,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1029,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,258,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,902,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,259,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,52,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,260,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,0,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""visually_blank_reference_page"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,261,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1430,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,262,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1912,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,263,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2121,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,264,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1911,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,265,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1740,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,266,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1989,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,267,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1975,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,268,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2081,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,269,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1968,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,270,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1975,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,271,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2164,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,272,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2009,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,273,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1912,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,274,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2076,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,275,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2002,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,276,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1813,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,277,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2032,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,278,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1760,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,279,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2176,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,280,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2191,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,281,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2018,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,282,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2129,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,283,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2145,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,284,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2078,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,285,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1925,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,286,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2047,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,287,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2127,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,288,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1995,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,289,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2049,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,290,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2145,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,291,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2026,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,292,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2258,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,293,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1660,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,294,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2207,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,295,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2202,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,296,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2235,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,297,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1920,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,298,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1854,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,299,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1993,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,300,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2002,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,301,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2109,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,302,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1880,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,303,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2277,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,304,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2126,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,305,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2070,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,306,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2041,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,307,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2044,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,308,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1955,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,309,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2126,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,310,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2012,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,311,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1416,1,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_tables_retained"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,312,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1953,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,313,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2009,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,314,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2061,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,315,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1996,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,316,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1869,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,317,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,2087,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,318,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1832,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
d34785e3aa65c32026142552da65c8fe815355afeaf1ce6b68c80537f47e6b0e,319,data/wb/PE_Manual_2022_Vol-I.pdf,,,2022,election_manual_blank_forms_and_rules,,search_references,True,1209,0,reference_tables,"[{""parser"": ""reference_tables"", ""status"": ""native_text_reference"", ""audit"": ""data/wb/derived/reference_tables/page_audit.json"", ""ocr_path"": null, ""ocr_sha256"": null}]",,,parser_audited
