file,url,archive_url,capture,retrieved_at,district_domain,status,bytes,sha256
nadia_R-HIjuli-II_f1e36aa3.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Ranaghat-II/R-HIjuli-II.pdf,https://web.archive.org/web/20090410072202id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Ranaghat-II/R-HIjuli-II.pdf,20090410072202,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072202id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Ranaghat-II/R-HIjuli-II.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Shyamnagar_6ec2319a.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Ranaghat-II/Shyamnagar.pdf,https://web.archive.org/web/20090410074707id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Ranaghat-II/Shyamnagar.pdf,20090410074707,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410074707id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Ranaghat-II/Shyamnagar.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_ORDER_A1_89e10d5b.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/ORDER_A1.pdf,https://web.archive.org/web/20090410073318id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/ORDER_A1.pdf,20090410073318,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073318id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/ORDER_A1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_ORDER_B1_cd327206.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/ORDER_B1.pdf,https://web.archive.org/web/20090410072839id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/ORDER_B1.pdf,20090410072839,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072839id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/ORDER_B1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Schedule-A1_72e4ab9c.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/Schedule-A1.pdf,https://web.archive.org/web/20090410072651id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/Schedule-A1.pdf,20090410072651,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072651id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/Schedule-A1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Schedule-B1_83189d27.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/Schedule-B1.pdf,https://web.archive.org/web/20090410072816id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/Schedule-B1.pdf,20090410072816,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072816id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Santipur/Schedule-B1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Betai-I_646cd5d0.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Betai-I.pdf,https://web.archive.org/web/20090410073428id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Betai-I.pdf,20090410073428,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073428id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Betai-I.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Betai-II_c3a98bcd.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Betai-II.pdf,https://web.archive.org/web/20090410073534id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Betai-II.pdf,20090410073534,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073534id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Betai-II.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Chanderghat_c1e11ea3.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Chanderghat.pdf,https://web.archive.org/web/20090410073103id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Chanderghat.pdf,20090410073103,2026-09-06,nadia.nic.in,downloaded,37085,40c23f9259fa83244c08b68ff7c7ba57a5bddfafc5632b4caf608aeabcd1c8c6
nadia_Chhitka_8ef41e1e.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Chhitka.pdf,https://web.archive.org/web/20090410075354id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Chhitka.pdf,20090410075354,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410075354id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Chhitka.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Kanainagar_42eb2ed1.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Kanainagar.pdf,https://web.archive.org/web/20090410073804id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Kanainagar.pdf,20090410073804,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073804id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Kanainagar.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Natna_1ae6f7bd.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Natna.pdf,https://web.archive.org/web/20090410073039id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Natna.pdf,20090410073039,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073039id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Natna.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Order_20A1_3d01c8a0.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Order%20A1.pdf,https://web.archive.org/web/20090410075634id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Order%20A1.pdf,20090410075634,2026-09-06,nadia.nic.in,downloaded,58924,3958b53374c9b8faa5dd3eb5b2ac26d2a75eb989242d3a6d7c03fc7c5e3b02f3
nadia_Order_20B1_55cae479.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Order%20B1.pdf,https://web.archive.org/web/20090410074439id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Order%20B1.pdf,20090410074439,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410074439id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Order%20B1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_PanchayatSamity_2781e82c.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/PanchayatSamity.pdf,https://web.archive.org/web/20090410073845id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/PanchayatSamity.pdf,20090410073845,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073845id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/PanchayatSamity.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Patharghata-I_88e201b1.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Patharghata-I.pdf,https://web.archive.org/web/20090410074228id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Patharghata-I.pdf,20090410074228,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410074228id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Patharghata-I.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Patharghata-II_0e8021f1.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Patharghata-II.pdf,https://web.archive.org/web/20090410072042id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Patharghata-II.pdf,20090410072042,2026-09-06,nadia.nic.in,downloaded,37850,57af08e3978d3ea9bb58b4dbfd47154dab921629fa0b3dc68bd88dff99685b1b
nadia_Raghunathpur_76aa3d98.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Raghunathpur.pdf,https://web.archive.org/web/20090410072405id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Raghunathpur.pdf,20090410072405,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072405id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Raghunathpur.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Shyamnagar_01ae09b5.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Shyamnagar.pdf,https://web.archive.org/web/20090410074217id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Shyamnagar.pdf,20090410074217,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410074217id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Shyamnagar.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Tehatta_d0cc01dc.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Tehatta.pdf,https://web.archive.org/web/20090410075536id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Tehatta.pdf,20090410075536,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410075536id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-I/Tehatta.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FORM-B1_24cd840f.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORM-B1.pdf,https://web.archive.org/web/20090410073223id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORM-B1.pdf,20090410073223,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410073223id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORM-B1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FORMA-BARNIA_1dc50808.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-BARNIA.pdf,https://web.archive.org/web/20090410075102id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-BARNIA.pdf,20090410075102,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410075102id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-BARNIA.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FormA-GOPINATHPUR_f6ebf3a9.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FormA-GOPINATHPUR.pdf,https://web.archive.org/web/20090410075547id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FormA-GOPINATHPUR.pdf,20090410075547,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410075547id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FormA-GOPINATHPUR.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FORMA-HANSPUKURIA_def437c4.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-HANSPUKURIA.pdf,https://web.archive.org/web/20090410072829id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-HANSPUKURIA.pdf,20090410072829,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072829id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-HANSPUKURIA.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FORMA-PALASHIPARA_980e8c8c.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-PALASHIPARA.pdf,https://web.archive.org/web/20090410071943id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-PALASHIPARA.pdf,20090410071943,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410071943id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-PALASHIPARA.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FORMA-PALSUNDA-I_60ce942a.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-PALSUNDA-I.pdf,https://web.archive.org/web/20090410074931id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-PALSUNDA-I.pdf,20090410074931,2026-09-06,nadia.nic.in,downloaded,44782,97900fea0ac486e7cb4f73cd08fed4fc4b243c8e601143d2eacf81241c37c3f6
nadia_FORMA-palsunda-II_f39c35b3.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-palsunda-II.pdf,https://web.archive.org/web/20090410074747id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-palsunda-II.pdf,20090410074747,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410074747id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-palsunda-II.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_FORMA-SAHEBNAGAR_63bf3341.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-SAHEBNAGAR.pdf,https://web.archive.org/web/20090410075240id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-SAHEBNAGAR.pdf,20090410075240,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410075240id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/FORMA-SAHEBNAGAR.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Order-A1_40c0337b.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/Order-A1.pdf,https://web.archive.org/web/20090410072557id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/Order-A1.pdf,20090410072557,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410072557id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/Order-A1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
nadia_Order-B1_b72de417.pdf,http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/Order-B1.pdf,https://web.archive.org/web/20090410074302id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/Order-B1.pdf,20090410074302,2026-09-06,nadia.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20090410074302id_/http://nadia.nic.in/PanchayatElection08/Delimitation/Tehatta-II/Order-B1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
coochbehar_FormACOB1_521a5f82.pdf,http://coochbehar.nic.in:80/PanchayatElection2018/FormACOB1.pdf,https://web.archive.org/web/20180403132643id_/http://coochbehar.nic.in:80/PanchayatElection2018/FormACOB1.pdf,20180403132643,2026-09-06,coochbehar.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20180403132643id_/http://coochbehar.nic.in:80/PanchayatElection2018/FormACOB1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
coochbehar_FormACOB2_97d57c3b.pdf,http://coochbehar.nic.in:80/PanchayatElection2018/FormACOB2.pdf,https://web.archive.org/web/20180403132647id_/http://coochbehar.nic.in:80/PanchayatElection2018/FormACOB2.pdf,20180403132647,2026-09-06,coochbehar.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20180403132647id_/http://coochbehar.nic.in:80/PanchayatElection2018/FormACOB2.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
coochbehar_FormADHT1_d5ee1d8b.pdf,http://coochbehar.nic.in:80/PanchayatElection2018/FormADHT1.pdf,https://web.archive.org/web/20180403132653id_/http://coochbehar.nic.in:80/PanchayatElection2018/FormADHT1.pdf,20180403132653,2026-09-06,coochbehar.nic.in,"HTTPSConnectionPool(host='web.archive.org', port=443): Max retries exceeded with url: /web/20180403132653id_/http://coochbehar.nic.in:80/PanchayatElection2018/FormADHT1.pdf (Caused by NewConnectionError(""HTTPSConnection(host='web.archive.org', port=443): Failed to establish a new connection: [Errno 61] Connection refused""))",,
