source_page,side,line,raw_text,serial,name,category
65,left,6,4 Gurubarahalli SC (Women),4,Gurubarahalli,SC (Women)
65,left,7,5 Chinthalpadi SC (General),5,Chinthalpadi,SC (General)
65,left,8,6 Morappur SC (General),6,Morappur,SC (General)
65,left,9,7 Dasirahalli SC (General),7,Dasirahalli,SC (General)
65,left,10,8 Kethureddipatty SC (General),8,Kethureddipatty,SC (General)
65,left,11,9 Eachambadi SC (General),9,Eachambadi,SC (General)
65,left,12,10 Thalanatham SC (General),10,Thalanatham,SC (General)
65,left,13,11 Sungarahalli SC (General),11,Sungarahalli,SC (General)
65,left,14,12 Ramiyanahalli General (Women),12,Ramiyanahalli,General (Women)
65,left,15,13 Kathirnaickkanahalli General (Women),13,Kathirnaickkanahalli,General (Women)
65,left,16,14 Gobichettipalayam General (Women),14,Gobichettipalayam,General (Women)
65,left,17,15 Maniyambadi General (Women),15,Maniyambadi,General (Women)
65,left,18,16 Vaguthupatty General (Women),16,Vaguthupatty,General (Women)
65,left,19,17 Karthanoor General (Women),17,Karthanoor,General (Women)
65,left,20,18 Ranimookanoor General (Women),18,Ranimookanoor,General (Women)
65,left,21,19 Karakodahalli General (Women),19,Karakodahalli,General (Women)
65,left,22,20 Konkarapatti General (Women),20,Konkarapatti,General (Women)
65,left,23,21 Irumathur General (Women),21,Irumathur,General (Women)
65,left,24,22 Mottankurichi General (Women),22,Mottankurichi,General (Women)
65,left,25,23 Polayampally General,23,Polayampally,General
65,left,26,24 Madathahalli General,24,Madathahalli,General
65,left,27,25 Navalai General,25,Navalai,General
65,left,28,26 Basuvapuram General,26,Basuvapuram,General
65,left,29,27 Kosapatti General,27,Kosapatti,General
65,left,30,28 Thadhanur General,28,Thadhanur,General
65,left,31,29 Buddirettipatti General,29,Buddirettipatti,General
65,left,32,30 Regadahalli General,30,Regadahalli,General
65,left,33,31 Thenkaraikottai General,31,Thenkaraikottai,General
65,left,34,32 Linganaickanahalli General,32,Linganaickanahalli,General
65,right,3,33 Sillarahalli General,33,Sillarahalli,General
65,right,4,34 Vagurappampatti General,34,Vagurappampatti,General
65,right,5,35 Thoppampatti General,35,Thoppampatti,General
65,right,6,36 Sandapatti General,36,Sandapatti,General
65,right,7,37 Gobinathampatti General,37,Gobinathampatti,General
65,right,8,38 Jakkupatti General,38,Jakkupatti,General
65,right,9,39 Kelavalli General,39,Kelavalli,General
65,right,10,40 Oblinaickanahalli General,40,Oblinaickanahalli,General
65,right,11,41 Nallgudlahalli General,41,Nallgudlahalli,General
65,right,12,42 Bannikulam General,42,Bannikulam,General
65,right,13,43 Venkadatharahalli General,43,Venkadatharahalli,General
65,right,15,1 Pattukonampatti ST (Women),1,Pattukonampatti,ST (Women)
65,right,16,2 Irulapatti ST (Women),2,Irulapatti,ST (Women)
65,right,17,3 Bairanatham ST (General),3,Bairanatham,ST (General)
65,right,18,4 Molaiyanoor ST (General),4,Molaiyanoor,ST (General)
65,right,19,5 Mookkareddipatti SC (Women),5,Mookkareddipatti,SC (Women)
65,right,20,6 Boothanatham SC (women),6,Boothanatham,SC (women)
65,right,21,7 Venkadasamudram SC (General),7,Venkadasamudram,SC (General)
65,right,22,8 Menasi SC (General),8,Menasi,SC (General)
65,right,23,9 Pudupatti General (Women),9,Pudupatti,General (Women)
65,right,24,10 Bommidi General (Women),10,Bommidi,General (Women)
65,right,25,11 A.Pallipatti General (Women),11,A.Pallipatti,General (Women)
65,right,26,12 Alapuram General,12,Alapuram,General
65,right,27,13 Sitheri General,13,Sitheri,General
65,right,28,14 Goundampatti General,14,Goundampatti,General
65,right,29,15 Adigarapatti General,15,Adigarapatti,General
65,right,30,16 Pappambadi General,16,Pappambadi,General
65,right,31,17 B.Pallipatti General,17,B.Pallipatti,General
65,right,32,18 Manjavadi General,18,Manjavadi,General
65,right,33,19 Boothakkadu General,19,Boothakkadu,General
66,left,3,1 Erraseegalahalli SC (Women),1,Erraseegalahalli,SC (Women)
66,left,4,2 Annamalaihalli SC (General),2,Annamalaihalli,SC (General)
66,left,5,3 Mahendiramangalam SC (General),3,Mahendiramangalam,SC (General)
66,left,6,4 Bommahalli General (Women),4,Bommahalli,General (Women)
66,left,7,5 Jakkasamudram General (Women),5,Jakkasamudram,General (Women)
66,left,8,6 Bikkanahalli General (Women),6,Bikkanahalli,General (Women)
66,left,9,7 Dhindal General (Women),7,Dhindal,General (Women)
66,left,10,8 Mottalur General (Women),8,Mottalur,General (Women)
66,left,11,9 Boomandahalli General (Women),9,Boomandahalli,General (Women)
66,left,12,10 Thumbalahalli General (Women),10,Thumbalahalli,General (Women)
66,left,13,11 Kumbarahalli General (Women),11,Kumbarahalli,General (Women)
66,left,14,12 Naganampatti General (Women),12,Naganampatti,General (Women)
66,left,15,13 Hanumanthapuram General,13,Hanumanthapuram,General
66,left,16,14 Bandharahalli General,14,Bandharahalli,General
66,left,17,15 Gendiganahalli General,15,Gendiganahalli,General
66,left,18,16 Murukkampatti General,16,Murukkampatti,General
66,left,19,17 Kalappanahalli General,17,Kalappanahalli,General
66,left,20,18 Baisuhalli General,18,Baisuhalli,General
66,left,21,19 Kethanahalli General,19,Kethanahalli,General
66,left,22,20 Jittandahalli General,20,Jittandahalli,General
66,left,23,21 Adilam General,21,Adilam,General
66,left,24,22 Periyampatti General,22,Periyampatti,General
66,left,25,23 Indamangalam General,23,Indamangalam,General
66,left,26,24 Kovilur General,24,Kovilur,General
66,left,27,25 Mallikuttai General,25,Mallikuttai,General
66,left,28,26 Elumichanahalli General,26,Elumichanahalli,General
66,left,29,27 Begarahalli General,27,Begarahalli,General
66,left,30,28 Mukkulam General,28,Mukkulam,General
66,left,31,29 Keragodahalli General,29,Keragodahalli,General
66,left,32,30 Pulikkal General,30,Pulikkal,General
66,right,3,1 Ganapathy SC (Women),1,Ganapathy,SC (Women)
66,right,4,2 Chikkathoranabettam SC (General),2,Chikkathoranabettam,SC (General)
66,right,5,3 Koravandahalli SC (General),3,Koravandahalli,SC (General)
66,right,6,4 Selliyampatti General (Women),4,Selliyampatti,General (Women)
66,right,7,5 Padi General (Women),5,Padi,General (Women)
66,right,8,6 M.Chettihalli General (Women),6,M.Chettihalli,General (Women)
66,right,9,7 Panchapalli General (Women),7,Panchapalli,General (Women)
66,right,10,8 A.Mallapuram General (Women),8,A.Mallapuram,General (Women)
66,right,11,9 Nallur General (Women),9,Nallur,General (Women)
66,right,12,10 Bevuhalli General (Women),10,Bevuhalli,General (Women)
66,right,13,11 P.Chettihalli General (Women),11,P.Chettihalli,General (Women)
66,right,14,12 Gudlanahalli General (Women),12,Gudlanahalli,General (Women)
66,right,15,13 Booganahalli General (Women),13,Booganahalli,General (Women)
66,right,16,14 Dhandukaranahalli General,14,Dhandukaranahalli,General
66,right,17,15 Athimutlu General,15,Athimutlu,General
66,right,18,16 Samanur General,16,Samanur,General
66,right,19,17 Sudanoor General,17,Sudanoor,General
66,right,20,18 Kolasanahalli General,18,Kolasanahalli,General
66,right,21,19 Belamaranahalli General,19,Belamaranahalli,General
66,right,22,20 Gendenahalli General,20,Gendenahalli,General
66,right,23,21 Gummanur General,21,Gummanur,General
66,right,24,22 Karagathahalli General,22,Karagathahalli,General
66,right,25,23 P.Kollahalli General,23,P.Kollahalli,General
66,right,26,24 Sekkodi General,24,Sekkodi,General
66,right,27,25 Erranahalli General,25,Erranahalli,General
66,right,28,26 Kammalapatti General,26,Kammalapatti,General
66,right,29,27 Jerthalav General,27,Jerthalav,General
66,right,30,28 Kattanahalli General,28,Kattanahalli,General
66,right,31,29 Belarahalli General,29,Belarahalli,General
66,right,32,30 Pulikarai General,30,Pulikarai,General
66,right,33,31 Chikkamarandahalli General,31,Chikkamarandahalli,General
66,right,34,32 Modhukulahalli General,32,Modhukulahalli,General
67,left,10,1 Sigaralapalli SC (Women),1,Sigaralapalli,SC (Women)
67,left,11,2 Thogarapalli SC (Women),2,Thogarapalli,SC (Women)
67,left,12,3 Kandikuppam SC (General),3,Kandikuppam,SC (General)
67,left,13,4 Balethottam SC (General),4,Balethottam,SC (General)
67,left,14,5 Parandapalli SC (General),5,Parandapalli,SC (General)
67,left,15,6 Orappam General (Women),6,Orappam,General (Women)
67,left,16,7 Guttur General (Women),7,Guttur,General (Women)
67,left,17,8 Bandaseemanoor General (Women),8,Bandaseemanoor,General (Women)
67,left,18,9 Chinnamattarapalli General (Women),9,Chinnamattarapalli,General (Women)
67,left,19,10 Ikondamkothapalli General (Women),10,Ikondamkothapalli,General (Women)
67,left,20,11 Karakuppam General (Women),11,Karakuppam,General (Women)
67,left,21,12 Oppathavadi General (Women),12,Oppathavadi,General (Women)
67,left,22,13 Puliyampatti General (Women),13,Puliyampatti,General (Women)
67,left,23,14 Veppalampatti General (Women),14,Veppalampatti,General (Women)
67,left,24,15 Kattagaram General (Women),15,Kattagaram,General (Women)
67,left,25,16 Belavarthy General,16,Belavarthy,General
67,left,26,17 Batlapalli General,17,Batlapalli,General
67,left,27,18 Shoolamalai General,18,Shoolamalai,General
67,left,28,19 Balinayanapalli General,19,Balinayanapalli,General
67,left,29,20 Perugopanapalli General,20,Perugopanapalli,General
67,left,30,21 Majeethgollahalli General,21,Majeethgollahalli,General
67,left,31,22 Valasagoundanoor General,22,Valasagoundanoor,General
67,left,32,23 Achamangalam General,23,Achamangalam,General
67,left,33,24 Anchoor General,24,Anchoor,General
67,left,34,25 Kondappanayanapalli General,25,Kondappanayanapalli,General
67,left,35,26 Pochampalli General,26,Pochampalli,General
67,left,36,27 Jagadevi General,27,Jagadevi,General
67,left,37,28 Guruvinayanapalli General,28,Guruvinayanapalli,General
67,left,38,29 Zingalkathirampatti General,29,Zingalkathirampatti,General
67,left,39,30 Kullampatti General,30,Kullampatti,General
67,left,40,31 Madepalli General,31,Madepalli,General
67,left,41,32 Mahadevagollahalli General,32,Mahadevagollahalli,General
67,left,42,33 Mallapadi General,33,Mallapadi,General
67,left,43,34 Palepalli General,34,Palepalli,General
67,left,44,35 Thathampatti General,35,Thathampatti,General
67,left,45,36 Varattanapalli General,36,Varattanapalli,General
67,left,47,1 Achettipalli SC (Women),1,Achettipalli,SC (Women)
67,left,48,2 Mugalur SC (Women),2,Mugalur,SC (Women)
67,left,49,3 Baliganapalli SC (General),3,Baliganapalli,SC (General)
67,left,50,4 Thummanapalli SC (General),4,Thummanapalli,SC (General)
67,left,51,5 Alasapalli Batvarapalli SC (General),5,Alasapalli Batvarapalli,SC (General)
67,left,52,6 Nagondapalli General (Women),6,Nagondapalli,General (Women)
67,left,53,7 Koladasapuram General (Women),7,Koladasapuram,General (Women)
67,left,54,8 Chennasandiram General (Women),8,Chennasandiram,General (Women)
67,left,55,9 Bagalur General (Women),9,Bagalur,General (Women)
67,left,56,10 Belathur General (Women),10,Belathur,General (Women)
67,left,57,11 Kelavarapalli General (Women),11,Kelavarapalli,General (Women)
67,left,58,12 Onnalvadi General (Women),12,Onnalvadi,General (Women)
67,left,59,13 Kothakondapalli General,13,Kothakondapalli,General
67,right,10,14 Muthuli General,14,Muthuli,General
67,right,11,15 Eachengur General,15,Eachengur,General
67,right,12,16 Baduthepalli General,16,Baduthepalli,General
67,right,13,17 Palavanapalli General,17,Palavanapalli,General
67,right,14,18 S.Muduganapalli General,18,S.Muduganapalli,General
67,right,15,19 Nandimangalam General,19,Nandimangalam,General
67,right,16,20 Masinaikkanapalli General,20,Masinaikkanapalli,General
67,right,17,21 Nallur General,21,Nallur,General
67,right,18,22 Begapalli General,22,Begapalli,General
67,right,19,23 Thorapalliagraharam General,23,Thorapalliagraharam,General
67,right,20,24 Gobanapalli General,24,Gobanapalli,General
67,right,21,25 Poonapalli General,25,Poonapalli,General
67,right,22,26 Sevaganapalli General,26,Sevaganapalli,General
67,right,24,1 Thimmapuram SC (Women),1,Thimmapuram,SC (Women)
67,right,25,2 Arasampatti SC (General),2,Arasampatti,SC (General)
67,right,26,3 Pannandur SC (General),3,Pannandur,SC (General)
67,right,27,4 Bannihalli General (Women),4,Bannihalli,General (Women)
67,right,28,5 Chellagudhapatti General (Women),5,Chellagudhapatti,General (Women)
67,right,29,6 Gundalapatti General (Women),6,Gundalapatti,General (Women)
67,right,30,7 Mittahalli General (Women),7,Mittahalli,General (Women)
67,right,31,8 Nedungal General (Women),8,Nedungal,General (Women)
67,right,32,9 Paiyur General (Women),9,Paiyur,General (Women)
67,right,33,10 Penneswaramadam General (Women),10,Penneswaramadam,General (Women)
67,right,34,11 Sundekuppam General (Women),11,Sundekuppam,General (Women)
67,right,35,12 Thatrahalli General (Women),12,Thatrahalli,General (Women)
67,right,36,13 Vilangamudi General (Women),13,Vilangamudi,General (Women)
67,right,37,14 Chowttahalli General (Women),14,Chowttahalli,General (Women)
67,right,38,15 Agaram General,15,Agaram,General
67,right,39,16 Vadamangalam General,16,Vadamangalam,General
67,right,40,17 Keelkuppam General,17,Keelkuppam,General
67,right,41,18 Barur General,18,Barur,General
67,right,42,19 Maruderi General,19,Maruderi,General
67,right,43,20 Kudimenahalli General,20,Kudimenahalli,General
67,right,44,21 Santhapuram General,21,Santhapuram,General
67,right,45,22 Errahalli General,22,Errahalli,General
67,right,46,23 Marichettihalli General,23,Marichettihalli,General
67,right,47,24 Avathuvadi General,24,Avathuvadi,General
67,right,48,25 Chapparthi General,25,Chapparthi,General
67,right,49,26 Baleguli General,26,Baleguli,General
67,right,50,27 Dhamoddarahalli General,27,Dhamoddarahalli,General
67,right,51,28 Erumampatti General,28,Erumampatti,General
67,right,52,29 Jagadap General,29,Jagadap,General
67,right,53,30 Karadihalli General,30,Karadihalli,General
67,right,54,31 Kalvehalli General,31,Kalvehalli,General
67,right,55,32 Kottapatti General,32,Kottapatti,General
67,right,56,33 Malaiyandahalli General,33,Malaiyandahalli,General
67,right,57,34 Papparapatti General,34,Papparapatti,General
67,right,58,35 Thalihalli General,35,Thalihalli,General
67,right,59,36 Veeramalai General,36,Veeramalai,General
68,left,3,1 Doddathimmnahalli ST (General),1,Doddathimmnahalli,ST (General)
68,left,4,2 Kottaiulimangalam SC (Women),2,Kottaiulimangalam,SC (Women)
68,left,5,3 Jekkeri SC (Women),3,Jekkeri,SC (Women)
68,left,6,4 Bairamangalam SC (General),4,Bairamangalam,SC (General)
68,left,7,5 Udedurgam SC (General),5,Udedurgam,SC (General)
68,left,8,6 Sandanapalli General (Women),6,Sandanapalli,General (Women)
68,left,9,7 H.Settipalli General (Women),7,H.Settipalli,General (Women)
68,left,10,8 Bettamugulalam General (Women),8,Bettamugulalam,General (Women)
68,left,11,9 Rayakottai General (Women),9,Rayakottai,General (Women)
68,left,12,10 Bevanatham General (Women),10,Bevanatham,General (Women)
68,left,13,11 Bommathathanur General (Women),11,Bommathathanur,General (Women)
68,left,14,12 Medagraharam General (Women),12,Medagraharam,General (Women)
68,left,15,13 Nagamangalam General (Women),13,Nagamangalam,General (Women)
68,left,16,14 Kandaganapalli General,14,Kandaganapalli,General
68,left,17,15 Kundhumarnapalli General,15,Kundhumarnapalli,General
68,left,18,16 Doddamettrai General,16,Doddamettrai,General
68,left,19,17 Anekollu General,17,Anekollu,General
68,left,20,18 Rathinagiri General,18,Rathinagiri,General
68,left,21,19 Thimjepalli General,19,Thimjepalli,General
68,left,22,20 Irudhukottai General,20,Irudhukottai,General
68,left,23,21 Koppakkarai General,21,Koppakkarai,General
68,left,24,22 Bidhireddy General,22,Bidhireddy,General
68,left,25,23 Bodichipalli General,23,Bodichipalli,General
68,left,26,24 Hanumanthapuram General,24,Hanumanthapuram,General
68,left,27,25 J.Karupallli General,25,J.Karupallli,General
68,left,28,26 Karukkanahalli General,26,Karukkanahalli,General
68,left,29,27 Pillariagraharam General,27,Pillariagraharam,General
68,left,30,28 Thavarakarai General,28,Thavarakarai,General
68,left,32,1 Pachiganapalli SC (Women),1,Pachiganapalli,SC (Women)
68,left,33,2 Devasamutharam SC (Women),2,Devasamutharam,SC (Women)
68,left,34,3 Bellamapalli SC (General),3,Bellamapalli,SC (General)
68,left,35,4 Peddampatti SC (General),4,Peddampatti,SC (General)
68,left,36,5 Venkatapuram General (Women),5,Venkatapuram,General (Women)
68,left,37,6 Agasipalli General (Women),6,Agasipalli,General (Women)
68,left,38,7 Gangaleri General (Women),7,Gangaleri,General (Women)
68,left,39,8 Goolium General (Women),8,Goolium,General (Women)
68,left,40,9 Jinjupalli General (Women),9,Jinjupalli,General (Women)
68,left,41,10 Naralapalli General (Women),10,Naralapalli,General (Women)
68,left,42,11 Periyamuthur General (Women),11,Periyamuthur,General (Women)
68,left,43,12 Sembadamuthur General (Women),12,Sembadamuthur,General (Women)
68,left,44,13 Kattiganapalli General,13,Kattiganapalli,General
68,left,45,14 Agaram General,14,Agaram,General
68,left,46,15 Alapatti General,15,Alapatti,General
68,left,47,16 Baiyanapalli General,16,Baiyanapalli,General
68,left,48,17 Bellaramapalli General,17,Bellaramapalli,General
68,left,49,18 Chikkapoovathi General,18,Chikkapoovathi,General
68,left,50,19 Kallukurukki General,19,Kallukurukki,General
68,left,51,20 Kammampalli General,20,Kammampalli,General
68,left,52,21 Kattinayanapalli General,21,Kattinayanapalli,General
68,left,53,22 Kondepalli General,22,Kondepalli,General
68,left,54,23 Mekalachinnamapalli General,23,Mekalachinnamapalli,General
68,left,55,24 Mallinayanapalli General,24,Mallinayanapalli,General
68,left,56,25 Moramadugu General,25,Moramadugu,General
68,left,57,26 Peddathalapalli General,26,Peddathalapalli,General
68,left,58,27 Periakottapalli General,27,Periakottapalli,General
68,left,59,28 Sokkadi General,28,Sokkadi,General
68,left,60,29 Thippanapalli General,29,Thippanapalli,General
68,left,61,30 Velagalahalli General,30,Velagalahalli,General
