mnrega_file_year,district,block,gram_panchayat,source
2018,24 PARGANAS (NORTH),BAGDAH,KONIARA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BAGDAH,MALIPOTA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BAGDAH,RANGHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BAGDAH,SINDRANI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,AJODHYA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,BAGHMUNDI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,BEERGRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,BURDA-KALIMATI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,MATHA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,SERENGDIH,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,SINDRI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BAGMUNDI,TUNTURI-SUISA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,BAGNAN-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,BAGNAN-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,BAINAN,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,BAKSIHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,BANGALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,HATURIA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,HATURIA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,KALYANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,KHALORE,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-I,SABSIT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,ANTILA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,BANTUL-BAIDYANATHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,CHANDRABHAG,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,HALYAN,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,MUALYAN BENAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,ORPHOOLI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BAGNAN-II,SARATCHANDRA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,BAKLIADHOBAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,CHARKRISHNABATI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,DUMURDAHANITYANANDAPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,DUMURDAHANITYANANDAPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,EKTARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,GUPTIPARA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,GUPTIPARA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,JIRAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,MOHIPALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,SIJAKAMALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,SOMRA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,SOMRA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOOGHLY,BALAGARH,SRIPUR-BALAGARH,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,BALARAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,BARAURMA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,BELA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,DARDA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,GENRUA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,GHATBERA-KEROWA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,PURULIA,BALARAMPUR,TENTLOW,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,BALI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,CHAKPARA ANANDANAGAR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,CHAMRAIL,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,DURGAPUR ABHAYNAGAR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,DURGAPUR ABHAYNAGAR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,JAGADISHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,NISCHINDA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,HOWRAH,BALLY-JAGACHA,SANPUIPARA BASUKAI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,BAMONGOLA,BAMONGOLA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,BAMONGOLA,CHANDPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,BAMONGOLA,GOBINDAPUR-MAHESHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,BAMONGOLA,JAGDALA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,BAMONGOLA,MADNABATI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,MALDAH,BAMONGOLA,PAKUAHAT,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,AKAIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,BAIRAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,CHAWBERIA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,CHAWBERIA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,CHHAIGHORIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,DHARMAPUKURIA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,DIGHARI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,GANGANANDAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,GANRAPOTA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,GHATBOUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,GOPALNAGAR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,GOPALNAGAR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,KALUPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,PALLA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,SUNDARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,24 PARGANAS (NORTH),BANGAON,TANGRA,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
2018,BANKURA,BANKURA-I,ANCHURI,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
