source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,state,district,year,block_printed,record_kind,tier,counts_json,quality_flags,review_status,selection_basis_printed
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,86,2,6,"[84.375, 376.125, 566.625, 463.125]","[""G.P."", ""106"", ""29"", ""12"", ""7"", ""1"", ""37""]",West Bengal,Bardhaman,2008,PANDABESWAR,block_reservation_totals,gram_panchayat,"{""seats"": 106, ""sc"": 29, ""sc_women"": 12, ""st"": 7, ""st_women"": 1, ""women"": 37}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,86,3,3,"[84.375, 490.125, 559.5, 541.125]","[""93"", ""16"", ""109"", ""48"", ""20"", ""7"", ""0"", ""0"", ""0"", ""75""]",West Bengal,Bardhaman,2008,PANDABESWAR,block_polling_infrastructure,,"{""main_polling_stations"": 93, ""auxiliary_polling_stations"": 16, ""total_polling_stations"": 109, ""one_station_premises"": 48, ""two_station_premises"": 20, ""three_station_premises"": 7, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 75}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,86,4,3,"[84.375, 615.375, 559.5, 694.125]","[""Z. P."", ""2"", ""0"", ""2"", ""5"", ""1"", ""1"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,PANDABESWAR,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 5, ""CPI_M"": 1, ""CPI"": 1, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,86,4,4,"[84.375, 615.375, 559.5, 694.125]","[""P. S."", ""18"", ""3"", ""15"", ""36"", ""13"", ""3"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""2""]",West Bengal,Bardhaman,2003,PANDABESWAR,block_election_results,panchayat_samiti,"{""seats"": 18, ""uncontested"": 3, ""seats_election_held"": 15, ""contesting_candidates"": 36, ""CPI_M"": 13, ""CPI"": 3, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 2}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,86,4,5,"[84.375, 615.375, 559.5, 694.125]","[""G. P."", ""136"", ""32"", ""104"", ""233"", ""81"", ""21"", ""0"", ""2"", ""17"", ""1"", ""0"", ""0"", ""1"", ""13""]",West Bengal,Bardhaman,2003,PANDABESWAR,block_election_results,gram_panchayat,"{""seats"": 136, ""uncontested"": 32, ""seats_election_held"": 104, ""contesting_candidates"": 233, ""CPI_M"": 81, ""CPI"": 21, ""AIFB"": 0, ""RSP"": 2, ""INC"": 17, ""AITC"": 1, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 1, ""IND"": 13}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,1,2,"[84.375, 329.625, 559.5, 359.625]","[""63392"", ""57174"", ""120566"", ""116683"", ""3883"", ""113961"", ""6605""]",West Bengal,Bardhaman,2008,KALNA-I,block_elector_totals,,"{""male"": 63392, ""female"": 57174, ""total"": 120566, ""epic"": 116683, ""non_epic"": 3883, ""image"": 113961, ""non_image"": 6605}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,2,4,"[84.375, 395.625, 566.625, 482.625]","[""Z.P."", ""2"", ""1"", ""1"", """", """", ""1""]",West Bengal,Bardhaman,2008,KALNA-I,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 1, ""sc_women"": 1, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,2,5,"[84.375, 395.625, 566.625, 482.625]","[""P.S."", ""27"", ""8"", ""2"", ""3"", ""2"", ""9""]",West Bengal,Bardhaman,2008,KALNA-I,block_reservation_totals,panchayat_samiti,"{""seats"": 27, ""sc"": 8, ""sc_women"": 2, ""st"": 3, ""st_women"": 2, ""women"": 9}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,2,6,"[84.375, 395.625, 566.625, 482.625]","[""G.P."", ""137"", ""42"", ""17"", ""14"", ""4"", ""50""]",West Bengal,Bardhaman,2008,KALNA-I,block_reservation_totals,gram_panchayat,"{""seats"": 137, ""sc"": 42, ""sc_women"": 17, ""st"": 14, ""st_women"": 4, ""women"": 50}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,3,3,"[84.375, 509.625, 559.5, 560.625]","[""123"", ""25"", ""148"", ""51"", ""38"", ""7"", ""0"", ""0"", ""0"", ""96""]",West Bengal,Bardhaman,2008,KALNA-I,block_polling_infrastructure,,"{""main_polling_stations"": 123, ""auxiliary_polling_stations"": 25, ""total_polling_stations"": 148, ""one_station_premises"": 51, ""two_station_premises"": 38, ""three_station_premises"": 7, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 96}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,4,3,"[84.375, 628.125, 559.5, 706.125]","[""Z. P."", ""2"", ""0"", ""2"", ""6"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,KALNA-I,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 6, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,4,4,"[84.375, 628.125, 559.5, 706.125]","[""P. S."", ""27"", ""5"", ""22"", ""53"", ""21"", ""0"", ""0"", ""0"", ""2"", ""4"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,KALNA-I,block_election_results,panchayat_samiti,"{""seats"": 27, ""uncontested"": 5, ""seats_election_held"": 22, ""contesting_candidates"": 53, ""CPI_M"": 21, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 2, ""AITC"": 4, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,88,4,5,"[84.375, 628.125, 559.5, 706.125]","[""G. P."", ""133"", ""25"", ""141"", ""347"", ""116"", ""0"", ""5"", ""0"", ""9"", ""17"", ""17"", ""0"", ""0"", ""2""]",West Bengal,Bardhaman,2003,KALNA-I,block_election_results,gram_panchayat,"{""seats"": 133, ""uncontested"": 25, ""seats_election_held"": 141, ""contesting_candidates"": 347, ""CPI_M"": 116, ""CPI"": 0, ""AIFB"": 5, ""RSP"": 0, ""INC"": 9, ""AITC"": 17, ""BJP"": 17, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 2}",printed_components_mismatch,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,1,2,"[84.375, 322.875, 559.5, 352.875]","[""50173"", ""45766"", ""95939"", ""93022"", ""2917"", ""90736"", ""5203""]",West Bengal,Bardhaman,2008,KALNA-II,block_elector_totals,,"{""male"": 50173, ""female"": 45766, ""total"": 95939, ""epic"": 93022, ""non_epic"": 2917, ""image"": 90736, ""non_image"": 5203}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,2,4,"[84.375, 388.875, 566.625, 475.875]","[""Z.P."", ""2"", """", """", """", """", ""1""]",West Bengal,Bardhaman,2008,KALNA-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": null, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,2,5,"[84.375, 388.875, 566.625, 475.875]","[""P.S."", ""24"", ""9"", ""3"", ""4"", ""2"", ""8""]",West Bengal,Bardhaman,2008,KALNA-II,block_reservation_totals,panchayat_samiti,"{""seats"": 24, ""sc"": 9, ""sc_women"": 3, ""st"": 4, ""st_women"": 2, ""women"": 8}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,2,6,"[84.375, 388.875, 566.625, 475.875]","[""G.P."", ""107"", ""39"", ""13"", ""20"", ""9"", ""39""]",West Bengal,Bardhaman,2008,KALNA-II,block_reservation_totals,gram_panchayat,"{""seats"": 107, ""sc"": 39, ""sc_women"": 13, ""st"": 20, ""st_women"": 9, ""women"": 39}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,3,3,"[84.375, 502.875, 559.5, 553.875]","[""93"", ""21"", ""114"", ""48"", ""33"", ""0"", ""0"", ""0"", ""0"", ""81""]",West Bengal,Bardhaman,2008,KALNA-II,block_polling_infrastructure,,"{""main_polling_stations"": 93, ""auxiliary_polling_stations"": 21, ""total_polling_stations"": 114, ""one_station_premises"": 48, ""two_station_premises"": 33, ""three_station_premises"": 0, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 81}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,4,3,"[84.375, 621.375, 559.5, 699.375]","[""Z. P."", ""2"", ""0"", ""2"", ""7"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,KALNA-II,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 7, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,4,4,"[84.375, 621.375, 559.5, 699.375]","[""P. S."", ""24"", ""4"", ""20"", ""42"", ""20"", ""0"", ""2"", ""0"", ""1"", ""1"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,KALNA-II,block_election_results,panchayat_samiti,"{""seats"": 24, ""uncontested"": 4, ""seats_election_held"": 20, ""contesting_candidates"": 42, ""CPI_M"": 20, ""CPI"": 0, ""AIFB"": 2, ""RSP"": 0, ""INC"": 1, ""AITC"": 1, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,90,4,5,"[84.375, 621.375, 559.5, 699.375]","[""G. P."", ""134"", ""10"", ""124"", ""275"", ""111"", ""0"", ""7"", ""0"", ""3"", ""11"", ""1"", ""0"", ""0"", ""1""]",West Bengal,Bardhaman,2003,KALNA-II,block_election_results,gram_panchayat,"{""seats"": 134, ""uncontested"": 10, ""seats_election_held"": 124, ""contesting_candidates"": 275, ""CPI_M"": 111, ""CPI"": 0, ""AIFB"": 7, ""RSP"": 0, ""INC"": 3, ""AITC"": 11, ""BJP"": 1, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 1}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,1,2,"[84.375, 334.125, 559.5, 364.125]","[""70603"", ""66686"", ""137289"", ""131558"", ""5731"", ""128510"", ""8779""]",West Bengal,Bardhaman,2008,MONTESWAR,block_elector_totals,,"{""male"": 70603, ""female"": 66686, ""total"": 137289, ""epic"": 131558, ""non_epic"": 5731, ""image"": 128510, ""non_image"": 8779}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,2,4,"[84.375, 400.125, 566.625, 487.125]","[""Z.P."", ""3"", ""2"", """", """", """", """"]",West Bengal,Bardhaman,2008,MONTESWAR,block_reservation_totals,zilla_parishad,"{""seats"": 3, ""sc"": 2, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": null}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,2,5,"[84.375, 400.125, 566.625, 487.125]","[""P.S."", ""35"", ""8"", ""3"", ""1"", ""0"", ""12""]",West Bengal,Bardhaman,2008,MONTESWAR,block_reservation_totals,panchayat_samiti,"{""seats"": 35, ""sc"": 8, ""sc_women"": 3, ""st"": 1, ""st_women"": 0, ""women"": 12}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,2,6,"[84.375, 400.125, 566.625, 487.125]","[""G.P."", ""158"", ""35"", ""16"", ""3"", ""1"", ""56""]",West Bengal,Bardhaman,2008,MONTESWAR,block_reservation_totals,gram_panchayat,"{""seats"": 158, ""sc"": 35, ""sc_women"": 16, ""st"": 3, ""st_women"": 1, ""women"": 56}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,3,3,"[84.375, 513.375, 559.5, 565.125]","[""136"", ""33"", ""169"", ""72"", ""40"", ""4"", ""0"", ""1"", ""0"", ""117""]",West Bengal,Bardhaman,2008,MONTESWAR,block_polling_infrastructure,,"{""main_polling_stations"": 136, ""auxiliary_polling_stations"": 33, ""total_polling_stations"": 169, ""one_station_premises"": 72, ""two_station_premises"": 40, ""three_station_premises"": 4, ""four_station_premises"": 0, ""five_station_premises"": 1, ""six_station_premises"": 0, ""total_premises"": 117}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,4,3,"[84.375, 628.875, 559.5, 706.875]","[""Z. P."", ""3"", ""0"", ""3"", ""11"", ""1"", ""0"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,MONTESWAR,block_election_results,zilla_parishad,"{""seats"": 3, ""uncontested"": 0, ""seats_election_held"": 3, ""contesting_candidates"": 11, ""CPI_M"": 1, ""CPI"": 0, ""AIFB"": 2, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,4,4,"[84.375, 628.875, 559.5, 706.875]","[""P. S."", ""33"", ""0"", ""33"", ""80"", ""22"", ""0"", ""6"", ""1"", ""1"", ""3"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,MONTESWAR,block_election_results,panchayat_samiti,"{""seats"": 33, ""uncontested"": 0, ""seats_election_held"": 33, ""contesting_candidates"": 80, ""CPI_M"": 22, ""CPI"": 0, ""AIFB"": 6, ""RSP"": 1, ""INC"": 1, ""AITC"": 3, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,92,4,5,"[84.375, 628.875, 559.5, 706.875]","[""G. P."", ""193"", ""3"", ""190"", ""483"", ""125"", ""0"", ""16"", ""4"", ""15"", ""23"", ""3"", ""0"", ""0"", ""7""]",West Bengal,Bardhaman,2003,MONTESWAR,block_election_results,gram_panchayat,"{""seats"": 193, ""uncontested"": 3, ""seats_election_held"": 190, ""contesting_candidates"": 483, ""CPI_M"": 125, ""CPI"": 0, ""AIFB"": 16, ""RSP"": 4, ""INC"": 15, ""AITC"": 23, ""BJP"": 3, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 7}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,1,2,"[84.375, 346.125, 558.796875, 376.125]","[""64332"", ""56613"", ""120945"", ""115353"", ""5592"", ""113090"", ""7855""]",West Bengal,Bardhaman,2008,PURBASTHALI-I,block_elector_totals,,"{""male"": 64332, ""female"": 56613, ""total"": 120945, ""epic"": 115353, ""non_epic"": 5592, ""image"": 113090, ""non_image"": 7855}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,2,4,"[84.375, 412.125, 558.796875, 499.125]","[""Z.P."", ""2"", """", """", """", """", ""1""]",West Bengal,Bardhaman,2008,PURBASTHALI-I,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": null, ""sc_women"": null, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,2,5,"[84.375, 412.125, 558.796875, 499.125]","[""P.S."", ""21"", ""5"", ""1"", ""1"", ""1"", ""7""]",West Bengal,Bardhaman,2008,PURBASTHALI-I,block_reservation_totals,panchayat_samiti,"{""seats"": 21, ""sc"": 5, ""sc_women"": 1, ""st"": 1, ""st_women"": 1, ""women"": 7}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,2,6,"[84.375, 412.125, 558.796875, 499.125]","[""G.P."", ""135"", ""34"", ""12"", ""5"", ""3"", ""47""]",West Bengal,Bardhaman,2008,PURBASTHALI-I,block_reservation_totals,gram_panchayat,"{""seats"": 135, ""sc"": 34, ""sc_women"": 12, ""st"": 5, ""st_women"": 3, ""women"": 47}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,3,3,"[84.375, 526.125, 558.796875, 577.875]","[""116"", ""33"", ""149"", ""52"", ""29"", ""6"", ""4"", ""1"", ""0"", ""92""]",West Bengal,Bardhaman,2008,PURBASTHALI-I,block_polling_infrastructure,,"{""main_polling_stations"": 116, ""auxiliary_polling_stations"": 33, ""total_polling_stations"": 149, ""one_station_premises"": 52, ""two_station_premises"": 29, ""three_station_premises"": 6, ""four_station_premises"": 4, ""five_station_premises"": 1, ""six_station_premises"": 0, ""total_premises"": 92}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,4,3,"[84.375, 639.375, 558.796875, 717.375]","[""Z. P."", ""2"", ""0"", ""2"", ""8"", ""0"", ""0"", ""0"", ""0"", ""0"", ""1"", ""1"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,PURBASTHALI-I,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 8, ""CPI_M"": 0, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 1, ""BJP"": 1, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,4,4,"[84.375, 639.375, 558.796875, 717.375]","[""P. S."", ""21"", ""0"", ""21"", ""59"", ""8"", ""0"", ""0"", ""0"", ""0"", ""5"", ""0"", ""0"", ""0"", ""1""]",West Bengal,Bardhaman,2003,PURBASTHALI-I,block_election_results,panchayat_samiti,"{""seats"": 21, ""uncontested"": 0, ""seats_election_held"": 21, ""contesting_candidates"": 59, ""CPI_M"": 8, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 5, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 1}",printed_components_mismatch,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,94,4,5,"[84.375, 639.375, 558.796875, 717.375]","[""G. P."", ""152"", ""1"", ""151"", ""419"", ""57"", ""0"", ""0"", ""0"", ""4"", ""53"", ""36"", ""0"", ""0"", ""2""]",West Bengal,Bardhaman,2003,PURBASTHALI-I,block_election_results,gram_panchayat,"{""seats"": 152, ""uncontested"": 1, ""seats_election_held"": 151, ""contesting_candidates"": 419, ""CPI_M"": 57, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 4, ""AITC"": 53, ""BJP"": 36, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 2}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,96,1,2,"[84.375, 294.375, 558.796875, 324.375]","[""62056"", ""54861"", ""116917"", ""111691"", ""5226"", ""109620"", ""7297""]",West Bengal,Bardhaman,2008,PURBASTHALI-II,block_elector_totals,,"{""male"": 62056, ""female"": 54861, ""total"": 116917, ""epic"": 111691, ""non_epic"": 5226, ""image"": 109620, ""non_image"": 7297}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,96,2,4,"[84.375, 360.375, 558.796875, 447.375]","[""Z.P."", ""2"", ""1"", ""1"", """", """", ""1""]",West Bengal,Bardhaman,2008,PURBASTHALI-II,block_reservation_totals,zilla_parishad,"{""seats"": 2, ""sc"": 1, ""sc_women"": 1, ""st"": null, ""st_women"": null, ""women"": 1}",blank_or_unread_count,needs_review,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,96,2,5,"[84.375, 360.375, 558.796875, 447.375]","[""P.S."", ""26"", ""8"", ""3"", ""1"", ""0"", ""9""]",West Bengal,Bardhaman,2008,PURBASTHALI-II,block_reservation_totals,panchayat_samiti,"{""seats"": 26, ""sc"": 8, ""sc_women"": 3, ""st"": 1, ""st_women"": 0, ""women"": 9}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,96,2,6,"[84.375, 360.375, 558.796875, 447.375]","[""G.P."", ""132"", ""39"", ""15"", ""3"", ""2"", ""48""]",West Bengal,Bardhaman,2008,PURBASTHALI-II,block_reservation_totals,gram_panchayat,"{""seats"": 132, ""sc"": 39, ""sc_women"": 15, ""st"": 3, ""st_women"": 2, ""women"": 48}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,96,3,3,"[84.375, 473.625, 558.796875, 525.375]","[""116"", ""28"", ""144"", ""53"", ""41"", ""3"", ""0"", ""0"", ""0"", ""97""]",West Bengal,Bardhaman,2008,PURBASTHALI-II,block_polling_infrastructure,,"{""main_polling_stations"": 116, ""auxiliary_polling_stations"": 28, ""total_polling_stations"": 144, ""one_station_premises"": 53, ""two_station_premises"": 41, ""three_station_premises"": 3, ""four_station_premises"": 0, ""five_station_premises"": 0, ""six_station_premises"": 0, ""total_premises"": 97}",,native_fields_parsed,
data/wb/gp_source_search/bardhaman/paninfo_book08_20110722093353.pdf,f4d24d35ceb90bdc93bc06ef9db800c0413f0b5a001fb1087598fc244798907b,96,4,3,"[84.375, 592.125, 558.796875, 670.875]","[""Z. P."", ""2"", ""0"", ""2"", ""8"", ""2"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0"", ""0""]",West Bengal,Bardhaman,2003,PURBASTHALI-II,block_election_results,zilla_parishad,"{""seats"": 2, ""uncontested"": 0, ""seats_election_held"": 2, ""contesting_candidates"": 8, ""CPI_M"": 2, ""CPI"": 0, ""AIFB"": 0, ""RSP"": 0, ""INC"": 0, ""AITC"": 0, ""BJP"": 0, ""CPI_ML"": 0, ""NCP"": 0, ""IND"": 0}",,native_fields_parsed,
