wardnumber	party	validvotespolled	electionoutcome	totalvalidvotes	totalvoters	direction	reservationstatus	totalassets	totalliabilities	age	maritalstatus	dependents	otherdependents	pan	returnsfiled	spousepan	spousereturnsfiled	pendingcriminalcasesaffidavit	convictions	spouseassets	year	votespolled	totalvotespolled	v12	pendingcriminalcases	mynetacriminalcases	numberofvoters	percentagepolled	percentofvotespolled	percentoftotalvotes	potential_males	potential_females	actualmales	actualfemales	newcaste	poorgroup	nontwice	litcaste	landcaste	urbanelite	muslim	jat	obcc	gujjar	nocastereservation	sikh	edu_recoded	postgrad	lognetassets	logassets	netassets	sc	scw	woman	one	numcan	total_votes_cast	percent	winnerpercent	runnerup	winner	margin	voterank	bjp	congress	aap	bsp	ind	numind	other	vote_bjp	vote_aap	vote_congress	vote_bsp	vote_ind	num_ind	minorind	numind2	vote_ind2	num_ind2	vote_other	votessq	effective_parties	criminalcase	housewife	spousehousewife	malepercentage	femalepercentage	pancard	connamnum
	"INDEPENDENT"		"Lost"				"General"	167000.0	0.0												2012.0	78.0		"0"											"Brahmin"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0	12.025754928588867	12.025754928588867	167000.0	0.0	0.0	0.0	1.0	14.0	29037.0	0.2686227858066559	24.24837303161621	22.839824676513672	0.0	1.408548355102539	14.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.2424837350845337	0.0	0.17859971523284912	0.22839824855327606	0.29737919569015503	8.0	1.0	12.0	0.5930020213127136	12.0	0.0531390979886055	7.215820460260147E-6	5.710204601287842							"261"
	"INDIAN NATIONAL CONGRESS"		"Lost"				"General"	4.4441334E7	0.0												2012.0	4372.0		"4372"											"Brahmin"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	17.60968017578125	17.60968017578125	4.4441336E7	0.0	0.0	0.0	1.0	9.0	20786.0	21.033388137817383	54.21918487548828	21.033388137817383	0.0	33.18579864501953	2.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.5421918630599976	0.0	0.21033388376235962	0.11425960063934326	0.02184162475168705	2.0	0.0	7.0	0.6754065155982971	7.0	0.11137303709983826	0.04424034059047699	2.7948532104492188							"181"
	"BHARATIYA JANATA PARTY"		"Winner"		39233.0		"General"	5400388.0	0.0	45.0	"Married"	"1"	"0"	"yes"	"yes"	"yes"	"yes"		"0"	"1473388"	2012.0	11270.0	20806.0	"11270"	"1"			53.03188705444336																	1.0		3.0	0.0	15.501981735229492	15.501981735229492	5400388.0	0.0	0.0	0.0	1.0	9.0	20786.0	54.21918487548828	54.21918487548828	21.033388137817383	1.0	33.18579864501953	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.5421918630599976	0.0	0.21033388376235962	0.11425960063934326	0.02184162475168705	2.0	1.0	7.0	0.6754065155982971	7.0	0.11137303709983826	0.2939720153808594	2.7948532104492188		0.0	1.0			1.0	"181"
	"BHARATIYA JANATA PARTY"		"Winner"		40563.0		"General"	7.9102436E7	4.0783E7	41.0	"Married"	"2"	"0"	"yes"	"yes"	"yes"	"yes"		"0"	"16423370"	2012.0	12000.0	22433.0	"12000"	"2"			55.30409622192383							"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	17.461467742919922	18.186254501342773	3.8319436E7	0.0	0.0	0.0	1.0	8.0	22433.0	53.49262237548828	53.49262237548828	35.21597671508789	1.0	18.27664566040039	1.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.5349262356758118	0.0	0.3521597683429718	0.0958409458398819	0.01707306131720543	5.0	1.0	6.0	0.5519992709159851	6.0	0.0	0.2861460745334625	2.384242296218872		0.0	0.0			1.0	"91"
	"LOK JAN SHAKTI PARTY"		"Lost"				"General"														2012.0	1671.0		"1671"											"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0				0.0	0.0	0.0	1.0	8.0	24035.0	6.952361106872559	42.175994873046875	31.7911376953125	0.0	10.384857177734375	4.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.31791138648986816	0.0	0.4217599332332611	0.1319742053747177	0.003952569328248501	1.0	1.0	6.0	0.4462658762931824	6.0	0.12440191209316254	0.004833532497286797	3.3077139854431152							"259"
	"INDIAN NATIONAL CONGRESS"		"Lost"				"General"	8720760.0	453783.0												2012.0	7199.0		"7199"																					1.0		1.0	0.0	15.927779197692871	15.981217384338379	8266977.0	0.0	0.0	0.0	1.0	9.0	21673.0	33.21644592285156	59.73792266845703	33.21644592285156	0.0	26.52147674560547	2.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.597379207611084	0.0	0.3321644365787506	0.02929912880063057	0.033313337713479996	5.0	0.0	7.0	0.6385364532470703	7.0	0.007843861356377602	0.11033321917057037	2.134431838989258							"11"
	"INDEPENDENT"		"Lost"				"General"	24000.0	0.0												2012.0	860.0		"0"																					1.0		3.0	0.0	10.085850715637207	10.085850715637207	24000.0	0.0	0.0	0.0	1.0	10.0	28113.0	3.0590829849243164	46.974708557128906	21.26774024963379	0.0	25.706968307495117	5.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.21267740428447723	0.0	0.16775158047676086	0.021555863320827484	0.5711948275566101	5.0	1.0	8.0	0.810692548751831	8.0	0.026820331811904907	9.35798860155046E-4	3.3415420055389404							"128"
	"INDEPENDENT"		"Lost"				"General"	8700000.0	0.0												2012.0	472.0		"472"											"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15.97883415222168	15.97883415222168	8700000.0	0.0	0.0	0.0	1.0	13.0	18305.0	2.5785305500030518	33.57552719116211	26.167713165283203	0.0	7.407814025878906	5.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.24463261663913727	0.0	0.2616771459579468	0.011253755539655685	0.06561049073934555	5.0	1.0	11.0	0.727069079875946	11.0	0.4168260097503662	6.648819544352591E-4	4.08742618560791							"86"
	"INDIAN NATIONAL CONGRESS"		"Lost"				"General"	2724769.0	0.0												2012.0	2870.0		"2870"																					1.0			0.0	14.81789493560791	14.81789493560791	2724769.0	0.0	0.0	0.0	1.0	8.0	11432.0	25.104969024658203	39.73932647705078	25.104969024658203	0.0	14.634357452392578	2.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.39739328622817993	0.0	0.2510496973991394	0.05160951614379883	0.29443666338920593	4.0	0.0	6.0	0.6973407864570618	6.0	0.005510846618562937	0.06302594393491745	3.7682204246520996							"184"
	"INDEPENDENT"		"Lost"				"General"	2290000.0	0.0												2012.0	977.0		"977"																					1.0		3.0	0.0	14.644062995910645	14.644062995910645	2290000.0	0.0	0.0	0.0	1.0	11.0	22378.0	4.3658952713012695	27.36616325378418	18.017696380615234	0.0	9.348466873168945	6.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.17941728234291077	0.0	0.27366164326667786	0.04084368422627449	0.5060774087905884	8.0	1.0	9.0	0.6854946613311768	9.0	0.0	0.0019061040366068482	6.07487154006958							"102"
	"INDEPENDENT"		"Winner"		41402.0		"General"	2505000.0	178015.0	56.0	"Married"	"2"	"0"	"yes"	"yes"	"yes"	"yes"		"0"	"1450000"	2012.0	12042.0	25878.0	"12042"	"0"			62.50422668457031																	1.0			0.0	14.66008472442627	14.733799934387207	2326985.0	0.0	0.0	0.0	1.0	11.0	25878.0	46.53373336791992	46.53373336791992	22.837932586669922	1.0	23.69580078125	1.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.22837932407855988	0.0	0.21214932203292847	0.00973800104111433	0.4885617196559906	7.0	1.0	9.0	0.7781127095222473	9.0	0.061171650886535645	0.21653884649276733	3.1482994556427		0.0	0.0			1.0	"61"
	"BAHUJAN SAMAJ PARTY"		"Winner"		63875.0		"General"	9.0429E7	0.0	52.0	"Married"	"0"	"0"	"yes"	"yes"	"no"	"no"		"0"	"540000"	2012.0	10023.0	34157.0	"10023"	"0"			53.474754333496094							"Gujjar"	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0		0.0	18.32007598876953	18.32007598876953	9.0429E7	0.0	0.0	0.0	1.0	14.0	34157.0	29.34391212463379	29.34391212463379	18.1339111328125	1.0	11.210000991821289	1.0	0.0	0.0	0.0	1.0	0.0	7.0	0.0	0.13353046774864197	0.0	0.06683842092752457	0.293439120054245	0.25924408435821533	7.0	0.0	12.0	0.639722466468811	12.0	0.24694791436195374	0.08610651642084122	5.716663360595703		0.0	1.0			1.0	"207"
	"LOK JAN SHAKTI PARTY"		"Lost"				"General"	7646701.0	0.0												2012.0	581.0		"581"											"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	15.849784851074219	15.849784851074219	7646701.0	0.0	0.0	0.0	1.0	12.0	21098.0	2.7538154125213623	39.292823791503906	36.59588623046875	0.0	2.6969375610351562	6.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.3659588694572449	0.0	0.39292824268341064	0.0607166551053524	0.012370840646326542	5.0	1.0	10.0	0.546355128288269	10.0	0.168025404214859	7.583500118926167E-4	3.308444023132324							"13"
	"INDEPENDENT"		"Lost"				"General"	35000.0	0.0												2012.0	133.0		"133"																					1.0		2.0	0.0	10.46313190460205	10.46313190460205	35000.0	0.0	0.0	0.0	1.0	20.0	35320.0	0.37655720114707947	34.934879302978516	26.01358985900879	0.0	8.921289443969727	12.0	0.0	0.0	0.0	0.0	1.0	13.0	0.0	0.2601358890533447	0.0	0.1810871958732605	0.09544167667627335	0.048952434211969376	13.0	1.0	18.0	0.7234711050987244	18.0	0.41438278555870056	1.4179531717672944E-5	4.256561756134033							"6"
	"BHARATIYA JANATA PARTY"		"Winner"		31641.0		"General"	7354827.0	194204.0	34.0	"Married"	"2"	"0"	"yes"	"yes"	"yes"	"no"		"0"	"1127458"	2012.0	9668.0	18969.0	"9668"	"0"			59.9506950378418							"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	15.78410816192627	15.810867309570312	7160623.0	0.0	0.0	0.0	1.0	4.0	18969.0	50.967369079589844	50.967369079589844	44.31440734863281	1.0	6.652961730957031	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.5096736550331116	0.0	0.4431440830230713	0.03547893837094307	0.011703304946422577	1.0	1.0	2.0	0.5213769674301147	2.0	0.0	0.2597672641277313	2.185602903366089		0.0	1.0			1.0	"69"
	"INDEPENDENT"		"Lost"				"General"														2012.0	317.0																							1.0			0.0				0.0	0.0	0.0	1.0	12.0	29400.0	1.0782313346862793	33.200679779052734	29.06802749633789	0.0	4.132652282714844	7.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.22724489867687225	0.0	0.3320068120956421	0.06721088290214539	0.07207483053207397	7.0	1.0	10.0	0.6007823348045349	10.0	0.3014625906944275	1.1625827028183267E-4	3.966801881790161							"178"
	"INDEPENDENT"		"Lost"				"General"	1.1451367E7	0.0												2012.0	310.0		"310"											"Rajput"	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	16.253620147705078	16.253620147705078	1.1451367E7	0.0	0.0	0.0	1.0	7.0	22993.0	1.3482364416122437	57.96546936035156	34.066890716552734	0.0	23.898578643798828	5.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.5796546936035156	0.0	0.3406688868999481	0.0413169227540493	0.014917583204805851	2.0	1.0	5.0	0.6180141568183899	5.0	0.023441916331648827	1.8177414312958717E-4	2.2013697624206543							"238"
	"INDEPENDENT"		"Lost"				"General"	9056000.0	0.0												2012.0	2781.0		"2781"																					1.0		1.0	0.0	16.018938064575195	16.018938064575195	9056000.0	0.0	0.0	0.0	1.0	11.0	22378.0	12.427384376525879	27.36616325378418	18.017696380615234	0.0	9.348466873168945	4.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.17941728234291077	0.0	0.27366164326667786	0.04084368422627449	0.5060774087905884	8.0	1.0	9.0	0.6854946613311768	9.0	0.0	0.015443987213075161	6.07487154006958							"102"
	"BHARATIYA JANATA PARTY"		"Winner"		34983.0		"General"	4.2221004E7	3839750.0	52.0	"Married"	"0"	"1"	"yes"	"yes"	"yes"	"yes"		"0"	"23765101"	2012.0	12604.0	18738.0	"12604"	"0"			53.56315994262695							"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	17.46307945251465	17.558427810668945	3.8381256E7	0.0	0.0	0.0	1.0	3.0	18738.0	67.2643814086914	67.2643814086914	30.75568389892578	1.0	36.508697509765625	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.6726438403129578	0.0	0.3075568377971649	0.0	0.019799338653683662	1.0	1.0	2.0	0.6924431920051575	2.0	0.0	0.4524497091770172	1.8267077207565308		0.0	0.0			1.0	"51"
	"SAMAJWADI PARTY"		"Lost"				"General"														2012.0	498.0																							1.0			0.0				0.0	0.0	0.0	1.0	9.0	17455.0	2.853050708770752	46.45087432861328	35.783443450927734	0.0	10.667430877685547	4.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.10432540625333786	0.0	0.35783442854881287	0.0	0.012546548619866371	2.0	1.0	8.0	0.6421655416488647	8.0	0.5252935886383057	8.139898418448865E-4	2.8090906143188477							"79"
	"BHARATIYA JANATA PARTY"		"Winner"		42344.0		"General"	7.0291496E7	0.0												2012.0	11485.0	18566.0	"11485"				43.845645904541016							"Rajput"	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	18.068161010742188	18.068161010742188	7.0291496E7	0.0	0.0	0.0	1.0	5.0	18566.0	61.860389709472656	61.860389709472656	30.685123443603516	1.0	31.17526626586914	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.6186038851737976	0.0	0.30685123801231384	0.023268340155482292	0.05127652734518051	2.0	1.0	3.0	0.6698804497718811	3.0	0.0	0.3826707899570465	2.086031436920166							"149"
	"BHARATIYA JANATA PARTY"		"Winner"		70250.0		"General"	3.6423364E7	0.0	34.0	"Married"	"0"	"0"	"yes"	"yes"	"yes"	"yes"		"0"	"838487"	2012.0	17161.0	39535.0	"17161"	"1"			56.27758026123047							"Yadav"	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	17.410720825195312	17.410720825195312	3.6423364E7	0.0	0.0	0.0	1.0	12.0	39535.0	43.407108306884766	43.407108306884766	27.158214569091797	1.0	16.24889373779297	1.0	1.0	0.0	0.0	0.0	0.0	8.0	1.0	0.43407106399536133	0.0	0.27158215641975403	0.05607689544558525	0.21950170397758484	8.0	1.0	10.0	0.672340989112854	10.0	0.018768180161714554	0.1884177029132843	3.5396478176116943		0.0	0.0			1.0	"121"
	"INDEPENDENT"		"Lost"				"General"	2773131.0	0.0												2012.0	190.0		"190"											"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	14.835488319396973	14.835488319396973	2773131.0	0.0	0.0	0.0	1.0	13.0	23230.0	0.8179078698158264	34.012054443359375	20.62419319152832	0.0	13.387861251831055	11.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.2062419354915619	0.0	0.17929401993751526	0.09018510580062866	0.4670684337615967	8.0	1.0	11.0	0.7305209040641785	11.0	0.05721050500869751	6.689732981612906E-5	4.8980631828308105							"211"
	"JAMMU & KASHMIR NATIONAL PANTHERS"		"Lost"				"General"														2012.0	440.0																							1.0			0.0				0.0	0.0	0.0	1.0	13.0	23230.0	1.8941024541854858	34.012054443359375	20.62419319152832	0.0	13.387861251831055	9.0	0.0	0.0	0.0	0.0	0.0	8.0	1.0	0.2062419354915619	0.0	0.17929401993751526	0.09018510580062866	0.4670684337615967	8.0	1.0	11.0	0.7305209040641785	11.0	0.05721050500869751	3.587624232750386E-4	4.8980631828308105							"211"
	"INDIAN NATIONAL CONGRESS"		"Lost"				"General"	3772395.0	1094002.0												2012.0	5263.0	0.0	"5263"																					1.0		1.0	0.0	14.800727844238281	15.143220901489258	2678393.0	0.0	0.0	0.0	1.0	4.0	23128.0	22.755966186523438	70.33033752441406	22.755966186523438	0.0	47.574371337890625	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.703303337097168	0.0	0.2275596708059311	0.053225528448820114	0.015911448746919632	1.0	0.0	2.0	0.7192147970199585	2.0	0.0	0.051783401519060135	1.8198193311691284							"219"
	"INDEPENDENT"		"Lost"				"General"	2603809.0	0.0												2012.0	566.0		"38"																					1.0			0.0	14.772486686706543	14.772486686706543	2603809.0	0.0	0.0	0.0	1.0	7.0	20414.0	2.7726070880889893	53.08121871948242	37.09218978881836	0.0	15.989028930664062	4.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.5308122038841248	0.0	0.37092190980911255	0.027187224477529526	0.06794356554746628	3.0	1.0	5.0	0.6018908619880676	5.0	0.003135103266686201	7.687349570915103E-4	2.368391513824463							"57"
	"INDEPENDENT"		"Lost"				"General"	2450000.0	20000.0												2012.0	257.0		"257"																					1.0			0.0	14.703402519226074	14.711599349975586	2430000.0	0.0	0.0	0.0	1.0	7.0	25485.0	1.0084363222122192	59.81557846069336	27.639787673950195	0.0	32.17578887939453	6.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.5981557965278625	0.0	0.2763978838920593	0.024838140234351158	0.09362369775772095	3.0	1.0	5.0	0.6987639665603638	5.0	0.006984500680118799	1.0169438610319048E-4	2.274184465408325							"49"
	"BHARATIYA JANATA PARTY"		"Lost"				"General"	7.9207004E7	250000.0												2012.0	5664.0		"5664"																					1.0			0.0	18.18441390991211	18.18757438659668	7.8957008E7	0.0	0.0	0.0	1.0	5.0	14049.0	40.316036224365234	55.4630241394043	40.316036224365234	0.0	15.146987915039062	2.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.40316036343574524	0.0	0.5546302199363708	0.0	0.018791373819112778	1.0	1.0	4.0	0.44536978006362915	4.0	0.023418037220835686	0.16253827512264252	2.124127149581909							"154"
	"INDEPENDENT"		"Lost"				"General"	1.2677184E7	0.0												2012.0	254.0													"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	16.355314254760742	16.355314254760742	1.2677184E7	0.0	0.0	0.0	1.0	9.0	25410.0	0.9996064305305481	35.99370193481445	28.2408504486084	0.0	7.752851486206055	7.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.23231011629104614	0.0	0.35993704199790955	0.2824085056781769	0.08606847375631332	5.0	1.0	7.0	0.3576544523239136	7.0	0.0392758771777153	9.992130799219012E-5	3.7387125492095947							"216"
	"RASHTRIYA JANATA DAL"		"Lost"				"General"	230000.0	0.0												2012.0	89.0		"89"																					1.0		1.0	0.0	12.34583854675293	12.34583854675293	230000.0	0.0	0.0	0.0	1.0	21.0	40321.0	0.22072865068912506	16.569528579711914	15.83790111541748	0.0	0.7316274642944336	19.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.15837900340557098	0.0	0.11428287625312805	0.016046229749917984	0.5740184783935547	11.0	1.0	19.0	0.8696708679199219	19.0	0.1372733861207962	4.872114004683681E-6	8.519139289855957							"134"
	"INDEPENDENT"		"Lost"				"General"	512850.0	0.0												2012.0	175.0																							1.0		3.0	0.0	13.147740364074707	13.147740364074707	512850.0	0.0	0.0	0.0	1.0	16.0	23877.0	0.7329229116439819	31.779537200927734	26.540185928344727	0.0	5.239351272583008	10.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.1817229986190796	0.0	0.31779536604881287	0.26540184020996094	0.14273150265216827	7.0	1.0	14.0	0.4168027937412262	14.0	0.09234828501939774	5.371759834815748E-5	4.6054368019104							"47"
	"INDEPENDENT"		"Lost"				"General"	1032000.0	0.0												2012.0	619.0		"0"																					1.0		3.0	0.0	13.847010612487793	13.847010612487793	1032000.0	0.0	0.0	0.0	1.0	23.0	32925.0	1.8800303936004639	36.39483642578125	10.338648796081543	0.0	26.05618667602539	11.0	0.0	0.0	0.0	0.0	1.0	14.0	0.0	0.36394837498664856	0.0	0.10338648408651352	0.10265755653381348	0.22876234352588654	14.0	1.0	21.0	0.7939559817314148	21.0	0.2012452483177185	3.5345141077414155E-4	5.761229038238525							"33"
	"INDEPENDENT"		"Lost"				"General"	7593000.0	0.0												2012.0	47.0		"47"											"Khatri"	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0		0.0	15.842737197875977	15.842737197875977	7593000.0	0.0	0.0	0.0	1.0	9.0	25410.0	0.1849665492773056	35.99370193481445	28.2408504486084	0.0	7.752851486206055	9.0	0.0	0.0	0.0	0.0	1.0	5.0	0.0	0.23231011629104614	0.0	0.35993704199790955	0.2824085056781769	0.08606847375631332	5.0	1.0	7.0	0.3576544523239136	7.0	0.0392758771777153	3.4212623631901806E-6	3.7387125492095947							"216"
	"BHARATIYA JANATA PARTY"		"Winner"		37042.0		"General"	6.9510803E7	0.0	68.0	"Married"	"0"	"0"	"yes"	"yes"	"yes"	"yes"		"0"	"59946097"	2012.0	12458.0	20016.0	"12458"	"2"			54.03595733642578							"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	18.05699348449707	18.05699348449707	6.95108E7	0.0	0.0	0.0	1.0	4.0	19961.0	62.41170120239258	62.41170120239258	33.80091094970703	1.0	28.610790252685547	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.6241170167922974	0.0	0.3380091190338135	0.0	0.037873852998018265	2.0	1.0	3.0	0.6619908809661865	3.0	0.0	0.38952207565307617	1.980533242225647		0.0	0.0			1.0	"105"
	"COMMUNIST PARTY OF INDIA"		"Lost"				"General"														2012.0	562.0		"562"																					1.0		1.0	0.0				0.0	0.0	0.0	1.0	8.0	24035.0	2.338256597518921	42.175994873046875	31.7911376953125	0.0	10.384857177734375	5.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.31791138648986816	0.0	0.4217599332332611	0.1319742053747177	0.003952569328248501	1.0	1.0	6.0	0.4462658762931824	6.0	0.12440191209316254	5.467444425448775E-4	3.3077139854431152							"259"
	"SAMAJWADI PARTY"		"Lost"				"General"	149000.0	0.0												2012.0	63.0		"0"																					1.0		1.0	0.0	11.911707878112793	11.911707878112793	149000.0	0.0	0.0	0.0	1.0	8.0	11432.0	0.5510846972465515	39.73932647705078	25.104969024658203	0.0	14.634357452392578	7.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.39739328622817993	0.0	0.2510496973991394	0.05160951614379883	0.29443666338920593	4.0	1.0	6.0	0.6973407864570618	6.0	0.005510846618562937	3.036943235201761E-5	3.7682204246520996							"184"
	"INDEPENDENT"		"Lost"				"General"	1055000.0	0.0												2012.0	117.0		"117"																					1.0		0.0	0.0	13.869051933288574	13.869051933288574	1055000.0	0.0	0.0	0.0	1.0	16.0	31439.0	0.3721492290496826	33.87194061279297	31.702661514282227	0.0	2.169279098510742	14.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.31702661514282227	0.0	0.3387194275856018	0.05477273464202881	0.07363465428352356	8.0	1.0	14.0	0.6065078377723694	14.0	0.21584655344486237	1.3849506103724707E-5	4.272663116455078							"19"
	"INDEPENDENT"		"Lost"				"General"	2276580.0	0.0												2012.0	4032.0		"4032"																					1.0		1.0	0.0	14.638185501098633	14.638185501098633	2276580.0	0.0	0.0	0.0	1.0	11.0	22378.0	18.017696380615234	27.36616325378418	18.017696380615234	0.0	9.348466873168945	2.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.17941728234291077	0.0	0.27366164326667786	0.04084368422627449	0.5060774087905884	8.0	1.0	9.0	0.6854946613311768	9.0	0.0	0.032463736832141876	6.07487154006958							"102"
	"INDEPENDENT"		"Lost"				"General"	7612058.0	0.0												2012.0	81.0		"0"																					1.0		0.0	0.0	15.845244407653809	15.845244407653809	7612058.0	0.0	0.0	0.0	1.0	14.0	29037.0	0.2789544463157654	24.24837303161621	22.839824676513672	0.0	1.408548355102539	13.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.2424837350845337	0.0	0.17859971523284912	0.22839824855327606	0.29737919569015503	8.0	1.0	12.0	0.5930020213127136	12.0	0.0531390979886055	7.78155754233012E-6	5.710204601287842							"261"
	"BAHUJAN SAMAJ PARTY"		"Lost"				"General"	966709.0	450000.0												2012.0	2746.0		"2746"																					1.0		0.0	0.0	13.155237197875977	13.78165340423584	516709.0	0.0	0.0	0.0	1.0	15.0	30557.0	8.98648452758789	36.03102493286133	24.649017333984375	0.0	11.382007598876953	4.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	0.2379160225391388	0.0	0.36031022667884827	0.08986484259366989	0.3023202419281006	10.0	0.0	13.0	0.5498248934745789	13.0	0.009588637389242649	0.008075689896941185	3.9039883613586426							"267"
	"BHARATIYA JANATA PARTY"		"Lost"				"General"	3.7269255E7	0.0												2012.0	11450.0		"11450"											"Bania"	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	17.433679580688477	17.433679580688477	3.7269256E7	0.0	0.0	0.0	1.0	8.0	25381.0	45.112483978271484	52.10590744018555	45.112483978271484	0.0	6.9934234619140625	2.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	0.4511248469352722	0.0	0.5210590362548828	0.0	0.012883652932941914	5.0	1.0	7.0	0.4789409339427948	7.0	0.014932429417967796	0.20351363718509674	2.104020833969116							"75"
	"INDIAN NATIONAL CONGRESS"		"Lost"				"General"	240000.0	50000.0												2012.0	1821.0		"1821"											"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	12.154784202575684	12.388398170471191	190000.0	0.0	0.0	0.0	1.0	11.0	16848.0	10.808404922485352	43.76780700683594	24.38865089416504	0.0	19.3791561126709	4.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	0.1270180493593216	0.0	0.1080840453505516	0.016797246411442757	0.066536083817482	6.0	0.0	9.0	0.8751187324523926	9.0	0.6815645694732666	0.011682161130011082	3.56303071975708							"84"
	"INDEPENDENT"		"Lost"				"General"	320626.0	0.0												2012.0	188.0		"188"											"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	12.678033828735352	12.678033828735352	320626.0	0.0	0.0	0.0	1.0	11.0	16848.0	1.1158595085144043	43.76780700683594	24.38865089416504	0.0	19.3791561126709	7.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.1270180493593216	0.0	0.1080840453505516	0.016797246411442757	0.066536083817482	6.0	1.0	9.0	0.8751187324523926	9.0	0.6815645694732666	1.2451423390302807E-4	3.56303071975708							"84"
	"INDEPENDENT"		"Lost"				"General"														2012.0	79.0		"79"											"Muslim"	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0				0.0	0.0	0.0	1.0	17.0	42568.0	0.1855854094028473	38.08729553222656	29.061737060546875	0.0	9.025558471679688	17.0	0.0	0.0	0.0	0.0	1.0	9.0	0.0	0.2906173765659332	0.0	0.3808729648590088	0.11386487632989883	0.13514846563339233	9.0	1.0	15.0	0.5052621960639954	15.0	0.0794963389635086	3.4441945899743587E-6	3.9646196365356445							"28"
