State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,66,WAZIR PUR,Scheduled Caste (Women),,SONIA,DEVRAJ,,,Female,43,,,BHARATIYA JANATA PARTY,,Postgraduate,13291,2,,4,37697,35.257,,73684,37697,0,51.16,,ward66_6184_1668431731_SONIA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,66,WAZIR PUR,Scheduled Caste (Women),,MAMTA VERMA,CHANDRESH VERMA,,,Female,39,,,INDIAN NATIONAL CONGRESS,,Graduate,7629,3,,4,37697,20.238,,73684,37697,0,51.16,,ward66_6184_1668428074_MAMTAVERMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,66,WAZIR PUR,Scheduled Caste (Women),,manisha,VINAY,,,Female,32,,,INDEPENDENT,,Graduate,438,4,,4,37697,1.162,,73684,37697,0,51.16,,ward65_6184_1668433848_MANISHA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,66,WAZIR PUR,Scheduled Caste (Women),,NOTA,,,,,,,,,,,352,5,,4,37697,0.934,,73684,37697,0,51.16,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,SUSHIL,BADAN SINGH,,,Male,34,,,BHARATIYA JANATA PARTY,,Graduate,7039,1,,6,19307,36.456,,43762,19308,1,44.12,,ward67_6237_1668415404_SUSHIL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,RAVI SHANKAR,SUKAR PRASAD,,,Male,50,,,AAM AADMI PARTY,,Inter,6809,2,,6,19307,35.265,,43762,19308,1,44.12,,ward47_6227_1668436152_RAVISHANKAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,MANOJ,BUDH RAM,,,Male,52,,,INDIAN NATIONAL CONGRESS,,Inter,4226,3,,6,19307,21.887,,43762,19308,1,44.12,,ward67_6237_1668433251_MANOJ_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,CHUNNI LAL,PARDESHI,,,Male,49,,,BAHUJAN SAMAJ PARTY,,Middle,553,4,,6,19307,2.864,,43762,19308,1,44.12,,ward67_6237_1668432331_CHUNNILAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,amar chand,TEEKA RAM,,,Male,39,,,INDEPENDENT,,Middle,309,5,,6,19307,1.6,,43762,19308,1,44.12,,ward67_6237_1668511906_AMARCHAND_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,anup kumar,PREM CHAND,,,Male,35,,,INDEPENDENT,,Higher,226,6,,6,19307,1.17,,43762,19308,1,44.12,,ward67_6237_1668511520_ANUPKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,67,SANGAM PARK,Scheduled Caste,,NOTA,,,,,,,,,,,145,7,,6,19307,0.751,,43762,19308,1,44.12,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,68,MODEL TOWN,Unreserved,,VIKESH SETHI,LATE YASH PAL SINGH,,,Male,53,,,BHARATIYA JANATA PARTY,,Graduate,13896,1,,5,27927,49.714,,64428,27952,25,43.385,,ward68_6237_1668436894_VIKESHSETHI_file.PDF
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,68,MODEL TOWN,Unreserved,,NATHU RAM NAGAR,SHRI RAM,,,Male,66,,,AAM AADMI PARTY,,Middle,12069,2,,5,27927,43.178,,64428,27952,25,43.385,,ward68_6237_1668443971_NATHURAMNAGAR_file.PDF
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,68,MODEL TOWN,Unreserved,,JUDGE KUMAR DAWAR,MADAN LAL DAWAR,,,Male,56,,,INDIAN NATIONAL CONGRESS,,Graduate,1208,3,,5,27927,4.322,,64428,27952,25,43.385,,ward68_6237_1668438775_JUDGEKUMARDAWAR_file.PDF
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,68,MODEL TOWN,Unreserved,,chander pal,NEM SINGH,,,Male,40,,,INDEPENDENT,,,343,4,,5,27927,1.227,,64428,27952,25,43.385,,ward68_6237_1668513783_CHANDERPAL_file.PDF
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,68,MODEL TOWN,Unreserved,,JAGDISH AWASTHI,LATE ISHWARI PRASAD,,,Male,48,,,NATIONALIST CONGRESS PARTY,,Inter,88,5,,5,27927,0.315,,64428,27952,25,43.385,,ward68_6237_1668513894_JAGDISHAWASTHI_file.PDF
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,68,MODEL TOWN,Unreserved,,NOTA,,,,,,,,,,,323,6,,5,27927,1.156,,64428,27952,25,43.385,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,69,KAMLA NAGAR,Women,,RENU AGGARWAL,RAKESH AGGARWAL,,,Female,58,,,BHARATIYA JANATA PARTY,,Postgraduate,14144,1,,4,28399,49.799,,60069,28402,3,47.282,,ward69_6237_1668429829_RENUAGGARWAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,69,KAMLA NAGAR,Women,,KIRAN GUPTA SETHI,DEEPAK SETHI,,,Female,56,,,AAM AADMI PARTY,,Inter,9795,2,,4,28399,34.487,,60069,28402,3,47.282,,ward69_6237_1668586289_KIRANGUPTASETHI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,69,KAMLA NAGAR,Women,,ASHIMA GANDHI,GAURAV GANDHI,,,Female,50,,,INDIAN NATIONAL CONGRESS,,Graduate,3748,3,,4,28399,13.196,,60069,28402,3,47.282,,ward69_6237_1668435469_ASHIMAGANDHI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,69,KAMLA NAGAR,Women,,mamta,CHANDER SHEKHAR,,,Female,39,,,INDEPENDENT,,Graduate,448,4,,4,28399,1.577,,60069,28402,3,47.282,,ward12_6175_1668442743_MAMTA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,69,KAMLA NAGAR,Women,,NOTA,,,,,,,,,,,264,5,,4,28399,0.93,,60069,28402,3,47.282,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,70,SHASTRI NAGAR,Unreserved,,MANOJ KUMAR JINDAL,Sh RAM PRAKASH,,,Male,52,,,BHARATIYA JANATA PARTY,,Inter,23413,1,,4,38895,60.195,,70395,38895,0,55.253,,ward70_6238_1668428482_MANOJKUMARJINDAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,70,SHASTRI NAGAR,Unreserved,,BABITA,MUKESH,,,Female,45,,,AAM AADMI PARTY,,Middle,11204,2,,4,38895,28.806,,70395,38895,0,55.253,,ward5_6248_1668417926_BABITA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,70,SHASTRI NAGAR,Unreserved,,PANKAJ PRAHLAD SINGH RANA,PRAHLAD SINGH RANA,,,Male,33,,,INDIAN NATIONAL CONGRESS,,Graduate,3780,3,,4,38895,9.718,,70395,38895,0,55.253,,ward70_6238_1668412351_PANKAJRANA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,70,SHASTRI NAGAR,Unreserved,,Mr JAI SINGH,Mr FATEH SINGH,,,Male,53,,,BAHUJAN SAMAJ PARTY,,Inter,193,4,,4,38895,0.496,,70395,38895,0,55.253,,ward70_6238_1668423661_MrJAISINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,70,SHASTRI NAGAR,Unreserved,,NOTA,,,,,,,,,,,305,5,,4,38895,0.784,,70395,38895,0,55.253,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,71,KISHAN GANJ,Scheduled Caste (Women),,POOJA,Sh BALI KARAN,,,Female,25,,,AAM AADMI PARTY,,Postgraduate,13728,1,,5,32687,41.998,,65799,32687,0,49.677,,ward50_6230_1668861665_POOJA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,71,KISHAN GANJ,Scheduled Caste (Women),,GEETA DEVI,Sh DULI CHAND,,,Female,57,,,BHARATIYA JANATA PARTY,,Middle,10256,2,,5,32687,31.376,,65799,32687,0,49.677,,ward71_6238_1668429835_GEETADEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,71,KISHAN GANJ,Scheduled Caste (Women),,PRERNA SINGH,TARUN KUMAR,,,Female,37,,,INDIAN NATIONAL CONGRESS,,Postgraduate,7635,3,,5,32687,23.358,,65799,32687,0,49.677,,ward71_6238_1668413706_PRERNASINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,71,KISHAN GANJ,Scheduled Caste (Women),,Ms SHAIL KUMARI,Mr SUDAMA,,,Female,25,,,BAHUJAN SAMAJ PARTY,,Graduate,683,4,,5,32687,2.09,,65799,32687,0,49.677,,ward71_6238_1668430990_MsSHAILKUMARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,71,KISHAN GANJ,Scheduled Caste (Women),,pooja,RAKESH KR KOLI,,,Female,35,,,INDEPENDENT,,Graduate,180,5,,5,32687,0.551,,65799,32687,0,49.677,,ward50_6230_1668861665_POOJA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,71,KISHAN GANJ,Scheduled Caste (Women),,NOTA,,,,,,,,,,,205,6,,5,32687,0.627,,65799,32687,0,49.677,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,USHA SHARMA,SANJAY SHARMA,,,Female,46,,,AAM AADMI PARTY,,Higher,13770,1,,6,28477,48.355,,54881,28477,0,51.889,,ward72_6238_1668418553_USHASHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,PINKI JAIN,SH PRAVEEN KUMAR,,,Female,59,,,BHARATIYA JANATA PARTY,,Graduate,9037,2,,6,28477,31.734,,54881,28477,0,51.889,,ward72_6238_1668415868_PINKIJAIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,MANISHA SHARMA,RAKESH SHARMA,,,Female,49,,,INDIAN NATIONAL CONGRESS,,Postgraduate,4588,3,,6,28477,16.111,,54881,28477,0,51.889,,ward72_6238_1668426448_MANISHASHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,madhu bala,Sh SUNIL KUMAR,,,Female,41,,,INDEPENDENT,,Higher,509,4,,6,28477,1.787,,54881,28477,0,51.889,,ward72_6238_1668425630_MADHUBALA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,NISHA PARVEEN,Mr MOHD SAMEER KHAN,,,Female,38,,,ALL INDIA MAJLIS-E-ITTEHADUL MUSLIMEEN,,,286,5,,6,28477,1.004,,54881,28477,0,51.889,,ward72_6238_1668427723_NISHAPARVEEN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,JYOTI,SH SANJAY,,,Female,40,,,BAHUJAN SAMAJ PARTY,,Middle,116,6,,6,28477,0.407,,54881,28477,0,51.889,,ward72_6238_1668417123_JYOTI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,72,SADAR BAZAR,Women,,NOTA,,,,,,,,,,,171,7,,6,28477,0.6,,54881,28477,0,51.889,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,73,CIVIL LINES,Scheduled Caste,,VIKAS,KISHAN,,,Male,43,,,AAM AADMI PARTY,,Graduate,12498,1,,5,20938,59.691,,46602,20938,0,44.929,,ward73_6241_1668412874_VIKAS_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,73,CIVIL LINES,Scheduled Caste,,AVTAR SINGH,NIRANJAN SINGH,,,Male,56,,,BHARATIYA JANATA PARTY,,Inter,5545,2,,5,20938,26.483,,46602,20938,0,44.929,,ward73_6241_1668421869_AVTARSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,73,CIVIL LINES,Scheduled Caste,,CHARAN DASS,RAM CHARAN,,,Male,60,,,INDIAN NATIONAL CONGRESS,,Primary,1927,3,,5,20938,9.203,,46602,20938,0,44.929,,ward73_6241_1668417560_CHARANDASS_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,73,CIVIL LINES,Scheduled Caste,,BHARAT,MADAN LAL,,,Male,28,,,NATIONALIST CONGRESS PARTY,,Inter,650,4,,5,20938,3.104,,46602,20938,0,44.929,,ward73_6241_1668416027_BHARAT_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,73,CIVIL LINES,Scheduled Caste,,arun kumar,BISHAN,,,Male,38,,,INDEPENDENT,,Higher,138,5,,5,20938,0.659,,46602,20938,0,44.929,,ward73_6241_1668427542_ARUNKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,73,CIVIL LINES,Scheduled Caste,,NOTA,,,,,,,,,,,180,6,,5,20938,0.86,,46602,20938,0,44.929,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,PUNARDEEP SINGH SAWHNEY,PARLAD SINGH SAWHNEY,,,Male,41,,,AAM AADMI PARTY,,Inter,8774,1,,6,19654,44.642,,44168,19654,0,44.498,,ward74_6241_1668437817_PUNARDEEPSINGHSAWHNEY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,RAVINDER KUMAR,VASDEV KAPTAN,,,Male,60,,,BHARATIYA JANATA PARTY,,Inter,7558,2,,6,19654,38.455,,44168,19654,0,44.498,,ward74_6241_1668440635_RAVINDERKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,RAHUL SHARMA,BRIJ MOHAN SHARMA,,,Male,42,,,INDIAN NATIONAL CONGRESS,,Graduate,2715,3,,6,19654,13.814,,44168,19654,0,44.498,,ward74_6241_1668438747_RAHULSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,parveen behal,R P BEHAL,,,Male,60,,,INDEPENDENT,,Graduate,406,4,,6,19654,2.066,,44168,19654,0,44.498,,ward74_6241_1668439599_PARVEENBEHAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,vipin kumar gupta,GULZARI LAL,,,Male,67,,,INDEPENDENT,,Inter,42,5,,6,19654,0.214,,44168,19654,0,44.498,,ward74_6241_1668441725_VIPINKUMARGUPTA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,meenakshi,JAI PRAKASH,,,Female,52,,,INDEPENDENT,,,24,6,,6,19654,0.122,,44168,19654,0,44.498,,ward74_6241_1668442279_MEENAKSHI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,74,CHANDNI CHOWK,Unreserved,,NOTA,,,,,,,,,,,135,7,,6,19654,0.687,,44168,19654,0,44.498,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,75,JAMA MASJID,Women,,SULTANA ABAD,ABAD M KHAN,,,Female,55,,,AAM AADMI PARTY,,Inter,11216,1,,5,15955,70.298,,34050,15955,0,46.858,,ward75_6241_1668429494_SULTANAABAD_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,75,JAMA MASJID,Women,,SHAHIN PARVEEN,MOHD TOFIQ,,,Female,47,,,INDIAN NATIONAL CONGRESS,,Primary,3793,2,,5,15955,23.773,,34050,15955,0,46.858,,ward75_6241_1668427894_SHAHINPARVEEN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,75,JAMA MASJID,Women,,ASHA VERMA,ANIL VERMA,,,Female,48,,,BHARATIYA JANATA PARTY,,Inter,847,3,,5,15955,5.309,,34050,15955,0,46.858,,ward75_6241_1668428705_ASHAVERMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,75,JAMA MASJID,Women,,uzma,FAIZAN,,,Female,30,,,INDEPENDENT,,Higher,35,4,,5,15955,0.219,,34050,15955,0,46.858,,ward75_6241_1668428391_UZMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,75,JAMA MASJID,Women,,farjana begum,KARRAR,,,Female,64,,,INDEPENDENT,,Middle,15,5,,5,15955,0.094,,34050,15955,0,46.858,,ward75_6241_1668429911_FARJANABEGUM_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,75,JAMA MASJID,Women,,NOTA,,,,,,,,,,,49,6,,5,15955,0.307,,34050,15955,0,46.858,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,76,CHANDANI MAHAL,Unreserved,,AALEY MOHAMMED IQBAL,SHOAIB IQBAL,,,Male,31,,,AAM AADMI PARTY,,Inter,19199,1,,5,22961,83.605,,42401,22964,3,54.159,,ward76_6239_1668528133_AALEYMOHAMMEDIQBAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,76,CHANDANI MAHAL,Unreserved,,MOHD HAMID,MOHD AHMAD,,,Male,58,,,INDIAN NATIONAL CONGRESS,,Higher,2065,2,,5,22961,8.992,,42401,22964,3,54.159,,ward76_6239_1668526499_MOHDHAMID_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,76,CHANDANI MAHAL,Unreserved,,IRFANUDDIN,SHIJAUDDIN,,,Male,50,,,BHARATIYA JANATA PARTY,,Middle,1453,3,,5,22961,6.327,,42401,22964,3,54.159,,ward76_6239_1668527252_IRFANUDDIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,76,CHANDANI MAHAL,Unreserved,,mohd javed,MOHD RAUF,,,Male,39,,,INDEPENDENT,,Middle,141,4,,5,22961,0.614,,42401,22964,3,54.159,,ward76_6239_1668526993_MOHDJAVED_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,76,CHANDANI MAHAL,Unreserved,,naseerul hasan,MUSHEERUL HASAN,,,Male,58,,,INDEPENDENT,,Graduate,27,5,,5,22961,0.118,,42401,22964,3,54.159,,ward76_6239_1668527851_NASEERULHASAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,76,CHANDANI MAHAL,Unreserved,,NOTA,,,,,,,,,,,76,6,,5,22961,0.331,,42401,22964,3,54.159,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,77,DELHI GATE,Scheduled Caste (Women),,KIRAN BALA,RAKESH KUMAR,,,Female,52,,,AAM AADMI PARTY,,Higher,8866,1,,4,18902,46.905,,38395,18902,0,49.23,,ward77_6239_1668433121_KIRANBALA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,77,DELHI GATE,Scheduled Caste (Women),,DEEPTI INDORA,HITENDRA KUMAR,,,Female,40,,,BHARATIYA JANATA PARTY,,Postgraduate,7075,2,,4,18902,37.43,,38395,18902,0,49.23,,ward77_6239_1668529297_DEEPTIINDORA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,77,DELHI GATE,Scheduled Caste (Women),,SUMAN,JAGMOHAN,,,Female,47,,,JANATA DAL (UNITED),,Graduate,1496,3,,4,18902,7.915,,38395,18902,0,49.23,,ward50_6230_1668590679_SUMAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,77,DELHI GATE,Scheduled Caste (Women),,DIPTI,HITENDER PRAKASH,,,Female,39,,,INDIAN NATIONAL CONGRESS,,Inter,1321,4,,4,18902,6.989,,38395,18902,0,49.23,,ward77_6239_1668529621_DIPTI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,77,DELHI GATE,Scheduled Caste (Women),,NOTA,,,,,,,,,,,144,5,,4,18902,0.762,,38395,18902,0,49.23,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,78,BAZAR SITA RAM,Women,,RAFIA MAHIR,HAFIZ UL HAQ MAHIR,,,Female,24,,,AAM AADMI PARTY,,Postgraduate,16639,1,,3,23619,70.448,,40948,23619,0,57.68,,ward78_6239_1668431832_RAFIAMAHIR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,78,BAZAR SITA RAM,Women,,SEEMA TAHIRA,SYED MOHD QASIM,,,Female,53,,,INDIAN NATIONAL CONGRESS,,Inter,3753,2,,3,23619,15.89,,40948,23619,0,57.68,,ward78_6239_1668429841_SEEMATAHIRA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,78,BAZAR SITA RAM,Women,,SONIA,RAKESH KUMAR,,,Female,49,,,BHARATIYA JANATA PARTY,,Inter,3057,3,,3,23619,12.943,,40948,23619,0,57.68,,ward66_6184_1668431731_SONIA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,78,BAZAR SITA RAM,Women,,NOTA,,,,,,,,,,,170,4,,3,23619,0.72,,40948,23619,0,57.68,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,MOHD SADIQ,ABDUL HAMID,,,Male,43,,,AAM AADMI PARTY,,Inter,15773,1,,6,23104,68.27,,38395,23104,0,60.175,,ward79_6185_1668413357_MOHDSADIQ_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,RAM DEV SHARMA,SATYANARAYAN SHARMA,,,Male,59,,,BHARATIYA JANATA PARTY,,Middle,4147,2,,6,23104,17.949,,38395,23104,0,60.175,,ward79_6185_1668418660_RAMDEVSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,UBAID KHAN,WAJID ALI KHAN,,,Male,46,,,ALL INDIA MAJLIS-E-ITTEHADUL MUSLIMEEN,,Inter,1835,3,,6,23104,7.942,,38395,23104,0,60.175,,ward79_6185_1668431499_UBAIDKHAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,SALIK KHAN,ABDUL AHAD KHAN,,,Male,59,,,INDIAN NATIONAL CONGRESS,,Higher,1167,4,,6,23104,5.051,,38395,23104,0,60.175,,ward79_6185_1668432845_SALIKKHAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,irshad ali,SIKANDAR ALI,,,Male,47,,,INDEPENDENT,,Primary,50,5,,6,23104,0.216,,38395,23104,0,60.175,,ward79_6185_1668435408_IRSHADALI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,gulzar khan,ABDUL WAHID KHAN,,,Male,53,,,INDEPENDENT,,Middle,42,6,,6,23104,0.182,,38395,23104,0,60.175,,ward79_6185_1668439562_GULZARKHAN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,79,BALLIMARAN,Unreserved,,NOTA,,,,,,,,,,,90,7,,6,23104,0.39,,38395,23104,0,60.175,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,80,RAM NAGAR,Scheduled Caste,,KAMAL BAGRI,SHIV NARYAN BAGRI,,,Male,38,,,BHARATIYA JANATA PARTY,,Inter,12589,1,,8,32708,38.488,,58354,32709,1,56.053,,ward80_6185_1668411185_KAMALBAGRI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,80,RAM NAGAR,Scheduled Caste,,DHARMENDER KUMAR,KALE RAM,,,Male,46,,,AAM AADMI PARTY,,Higher,10255,2,,8,32708,31.352,,58354,32709,1,56.053,,ward27_6215_1668443804_DHARMENDERKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,80,RAM NAGAR,Scheduled Caste,,SULAKSHNA,MAHESH,,,Female,44,,,INDIAN NATIONAL CONGRESS,,Primary,8912,3,,8,32708,27.246,,58354,32709,1,56.053,,ward80_6185_1668428524_SULAKSHNA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,80,RAM NAGAR,Scheduled Caste,,SONU,OM PRAKASH,,,Male,43,,,BAHUJAN SAMAJ PARTY,,Higher,230,4,,8,32708,0.703,,58354,32709,1,56.053,,ward80_6185_1668415914_SONU_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,80,RAM NAGAR,Scheduled Caste,,prem chand choudhary,RAM PRASAD,,,Male,44,,,INDEPENDENT,,Postgraduate,212,5,,8,32708,0.648,,58354,32709,1,56.053,,ward80_6185_1668431470_PREMCHANDCHOUDHARY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,80,RAM NAGAR,Scheduled Caste,,VED PUTRI,SHRI NARAYAN SINGH,,,Female,71,,,ALL INDIA MAJLIS-E-ITTEHADUL MUSLIMEEN,,Graduate,167,6,,8,32708,0.511,,58354,32709,1,56.053,,ward80_6185_1668436446_VEDPUTRI_file.pdf
