row_id,state,district,year,stage,record_kind,local_body_printed,constituency_area_raw,seat_no,seat_no_raw,caste_raw,women_raw,caste_reservation,woman_reserved,source_path,source_sha256,source_page,source_table,source_row,source_table_bbox,raw_cells,quality_flags,review_status,bbox_coordinate_system,render_rotation_clockwise_degrees
771bf43a93f9b059eb92,West Bengal,Alipurduar,2023,final,block_ward_reservation,Rajabhatkhawa,Rajabhatkhawa/PS-33,33,33,33-ST,,ST,,data/wb/2023/alipurduar/kalchini_form_b_kalchini_ps_pdf_3_67mb_2023030243-1.pdf,b108ce3a9346fbc3d16aa246d8a55725c8416769a1a5a9ce736d86c0c5b97048,8,,2,"[485, 435, 538, 1845]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""9"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""485"", ""top"": ""1593"", ""width"": ""27"", ""height"": ""252"", ""conf"": ""89.899620"", ""text"": ""Rajabhatkhawa/PS-33""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""15"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""516"", ""top"": ""435"", ""width"": ""22"", ""height"": ""74"", ""conf"": ""92.232376"", ""text"": ""33-ST""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
ac8c58ca6d29def8bba5,West Bengal,Alipurduar,2023,final,block_ward_reservation,Turturikhanda,Turturikhanda/PS-1,1,1,,1-W,,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,1,,1,"[960, 197, 985, 1829]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""34"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""963"", ""top"": ""1626"", ""width"": ""22"", ""height"": ""203"", ""conf"": ""91.785164"", ""text"": ""Turturikhanda/PS-1""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""37"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""960"", ""top"": ""197"", ""width"": ""16"", ""height"": ""39"", ""conf"": ""90.421341"", ""text"": ""1-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting,needs_review,rendered_image_pixels,0
a60c9a7e920ec45dfb86,West Bengal,Alipurduar,2023,final,block_ward_reservation,Turturikhanda,Turturikhanda/PS-2,2,2,2-ST,,ST,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,1,,2,"[1054, 411, 1079, 1828]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""39"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1057"", ""top"": ""1625"", ""width"": ""22"", ""height"": ""203"", ""conf"": ""87.792068"", ""text"": ""Turturikhanda/PS-2""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""43"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1054"", ""top"": ""411"", ""width"": ""16"", ""height"": ""42"", ""conf"": ""92.529129"", ""text"": ""2-ST""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
1d9fb76290bfaef113dc,West Bengal,Alipurduar,2023,final,block_ward_reservation,Turturikhanda,Turturikhanda/PS-3,3,3,3-ST,,ST,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,1,,3,"[1148, 411, 1173, 1828]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""46"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1151"", ""top"": ""1625"", ""width"": ""22"", ""height"": ""203"", ""conf"": ""91.826729"", ""text"": ""Turturikhanda/PS-3""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""52"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1148"", ""top"": ""411"", ""width"": ""17"", ""height"": ""43"", ""conf"": ""92.403946"", ""text"": ""3-ST""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
37db44ea5bcd74d03282,West Bengal,Alipurduar,2023,final,block_ward_reservation,Rydak,Rydak/PS-4,4,4,4-ST,4-w,ST,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,1,,4,"[1226, 197, 1252, 1784]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""56"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1229"", ""top"": ""1667"", ""width"": ""23"", ""height"": ""117"", ""conf"": ""91.761993"", ""text"": ""Rydak/PS-4""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""59"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1226"", ""top"": ""411"", ""width"": ""17"", ""height"": ""44"", ""conf"": ""89.567123"", ""text"": ""4-ST""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""59"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""1226"", ""top"": ""197"", ""width"": ""16"", ""height"": ""41"", ""conf"": ""54.961227"", ""text"": ""4-w""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
528b6a0f3534c91e5baf,West Bengal,Alipurduar,2023,final,block_ward_reservation,Rydak,Rydak/PS-5,5,5,5-ST,,ST,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,1,,5,"[1289, 411, 1314, 1784]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""61"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1291"", ""top"": ""1667"", ""width"": ""23"", ""height"": ""117"", ""conf"": ""89.933929"", ""text"": ""Rydak/PS-5""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""63"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1289"", ""top"": ""411"", ""width"": ""16"", ""height"": ""42"", ""conf"": ""90.123886"", ""text"": ""5-ST""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
cdc07b42e989e052fe9b,West Bengal,Alipurduar,2023,final,block_ward_reservation,Sankosh,Sankosh/PS-7,7,7,7-ST,7-W,ST,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,2,,1,"[495, 197, 522, 1679]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""19"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""500"", ""top"": ""1538"", ""width"": ""22"", ""height"": ""141"", ""conf"": ""90.478523"", ""text"": ""Sankosh/PS-7""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""21"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""496"", ""top"": ""412"", ""width"": ""17"", ""height"": ""43"", ""conf"": ""92.489159"", ""text"": ""7-ST""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""22"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""495"", ""top"": ""197"", ""width"": ""16"", ""height"": ""41"", ""conf"": ""89.551392"", ""text"": ""7-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
876d1a79eae9b1446244,West Bengal,Alipurduar,2023,final,block_ward_reservation,Sankosh,Sankosh/PS-8,8,8,,,,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,2,,2,"[673, 1538, 694, 1679]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""24"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""673"", ""top"": ""1538"", ""width"": ""21"", ""height"": ""141"", ""conf"": ""80.768379"", ""text"": ""Sankosh/PS-8""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
23c384e70c4458b1a82e,West Bengal,Alipurduar,2023,final,block_ward_reservation,Sankosh,Sankosh/PS-9,9,9,,,,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,2,,3,"[868, 1538, 890, 1679]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""27"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""868"", ""top"": ""1538"", ""width"": ""22"", ""height"": ""141"", ""conf"": ""91.993904"", ""text"": ""Sankosh/PS-9""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
c11316e535ed4fdec929,West Bengal,Alipurduar,2023,final,block_ward_reservation,Kumargram,Kumargram/PS-10,10,10,10-SC,,SC,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,2,,4,"[1039, 404, 1067, 1819]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""33"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1044"", ""top"": ""1630"", ""width"": ""23"", ""height"": ""189"", ""conf"": ""91.951317"", ""text"": ""Kumargram/PS-10""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""35"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1039"", ""top"": ""404"", ""width"": ""17"", ""height"": ""56"", ""conf"": ""90.611679"", ""text"": ""10-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
4e83d28ccec31805291f,West Bengal,Alipurduar,2023,final,block_ward_reservation,Kumargram,Kumargram/PS-11,11,11,11-ST,11-W,ST,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,2,,5,"[1171, 190, 1200, 1818]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""37"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1177"", ""top"": ""1631"", ""width"": ""23"", ""height"": ""187"", ""conf"": ""91.530334"", ""text"": ""Kumargram/PS-11""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""40"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1172"", ""top"": ""405"", ""width"": ""17"", ""height"": ""55"", ""conf"": ""92.097572"", ""text"": ""11-ST""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""41"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1171"", ""top"": ""190"", ""width"": ""17"", ""height"": ""52"", ""conf"": ""64.310257"", ""text"": ""11-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
15cf352c45997b967184,West Bengal,Alipurduar,2023,final,block_ward_reservation,Kumargram,Kumargram/PS-12,12,12,,,,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,2,,6,"[1315, 1630, 1338, 1818]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""44"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1315"", ""top"": ""1630"", ""width"": ""23"", ""height"": ""188"", ""conf"": ""90.807335"", ""text"": ""Kumargram/PS-12""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
3be59d71f60facbc266f,West Bengal,Alipurduar,2023,final,block_ward_reservation,Chengmari,Chengmari/PS-13,13,13,13-SC,,SC,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,3,,1,"[472, 404, 500, 1812]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""18"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""477"", ""top"": ""1634"", ""width"": ""23"", ""height"": ""178"", ""conf"": ""89.340065"", ""text"": ""Chengmari/PS-13""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""20"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""472"", ""top"": ""404"", ""width"": ""16"", ""height"": ""55"", ""conf"": ""92.698997"", ""text"": ""13-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
aa9e49d2ff59907ac916,West Bengal,Alipurduar,2023,final,block_ward_reservation,Chengmari,Chengmari/PS-14,14,14,,,,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,3,,2,"[592, 1634, 616, 1812]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""23"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""592"", ""top"": ""1634"", ""width"": ""24"", ""height"": ""178"", ""conf"": ""91.294632"", ""text"": ""Chengmari/PS-14""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
f1d756e2f2e4e3a7cf7a,West Bengal,Alipurduar,2023,final,block_ward_reservation,Chengmari,Chengmari/PS-15,15,15,,15-W,,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,3,,3,"[689, 189, 717, 1812]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""27"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""694"", ""top"": ""1635"", ""width"": ""23"", ""height"": ""177"", ""conf"": ""92.583176"", ""text"": ""Chengmari/PS-15""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""30"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""689"", ""top"": ""189"", ""width"": ""16"", ""height"": ""53"", ""conf"": ""91.017410"", ""text"": ""15-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting,needs_review,rendered_image_pixels,0
2516485203bdfdd9937a,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-I,No-I/PS-16,16,16,,,,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,3,,4,"[845, 1582, 867, 1692]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""36"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""845"", ""top"": ""1582"", ""width"": ""22"", ""height"": ""110"", ""conf"": ""13.615665"", ""text"": ""No-I/PS-16""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
13571e8a930f6c29d6e2,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-I,No-I/PS-18,18,18,,,,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,3,,5,"[1267, 1581, 1289, 1691]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""1267"", ""top"": ""1581"", ""width"": ""22"", ""height"": ""110"", ""conf"": ""44.746277"", ""text"": ""No-I/PS-18""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
3059a3141a94a60af81a,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-II,No-II/PS-19,19,19,19-SC,19-W,SC,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,4,,1,"[490, 194, 523, 1698]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""16"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""501"", ""top"": ""1582"", ""width"": ""22"", ""height"": ""116"", ""conf"": ""59.136963"", ""text"": ""No-II/PS-19""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""20"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""492"", ""top"": ""408"", ""width"": ""17"", ""height"": ""55"", ""conf"": ""91.979828"", ""text"": ""19-SC""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""20"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""490"", ""top"": ""194"", ""width"": ""17"", ""height"": ""51"", ""conf"": ""72.048828"", ""text"": ""19-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
6ec20b4b7e1f9e298e84,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-II,No-II/PS-20,20,20,,20-W,,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,4,,2,"[644, 193, 677, 1698]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""22"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""4"", ""left"": ""655"", ""top"": ""1581"", ""width"": ""22"", ""height"": ""117"", ""conf"": ""51.866245"", ""text"": ""No-II/PS-20""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""25"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""644"", ""top"": ""193"", ""width"": ""16"", ""height"": ""52"", ""conf"": ""77.300735"", ""text"": ""20-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting,needs_review,rendered_image_pixels,0
a753fdeba5a4e1715b4d,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-II,No-II/PS-21,21,21,21-SC,,SC,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,4,,3,"[794, 406, 825, 1698]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""28"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""804"", ""top"": ""1581"", ""width"": ""21"", ""height"": ""117"", ""conf"": ""30.327629"", ""text"": ""No-II/PS-21""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""30"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""794"", ""top"": ""406"", ""width"": ""17"", ""height"": ""56"", ""conf"": ""88.716820"", ""text"": ""21-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
2eeaf96eb4daf4f30a9c,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-I,No-I/PS-22,22,22,22-ST,22-W,ST,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,4,,4,"[936, 191, 970, 1715]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""34"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""948"", ""top"": ""1605"", ""width"": ""22"", ""height"": ""110"", ""conf"": ""72.661308"", ""text"": ""No-I/PS-22""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""37"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""938"", ""top"": ""406"", ""width"": ""17"", ""height"": ""54"", ""conf"": ""92.709381"", ""text"": ""22-ST""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""37"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""936"", ""top"": ""191"", ""width"": ""17"", ""height"": ""52"", ""conf"": ""91.006645"", ""text"": ""22-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
349971f8a564acf626ac,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-I,No-I/PS-24,24,24,24-SC,,SC,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,4,,5,"[1180, 403, 1212, 1713]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""44"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""1190"", ""top"": ""1603"", ""width"": ""22"", ""height"": ""110"", ""conf"": ""64.864189"", ""text"": ""No-I/PS-24""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""51"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1180"", ""top"": ""403"", ""width"": ""17"", ""height"": ""56"", ""conf"": ""87.315994"", ""text"": ""24-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
7d98aef29e377f3c923b,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-II,No-II/PS-26,26,26,26-SC,,SC,,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,5,,1,"[558, 404, 581, 1715]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""21"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""559"", ""top"": ""1598"", ""width"": ""22"", ""height"": ""117"", ""conf"": ""62.791260"", ""text"": ""No-II/PS-26""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""25"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""558"", ""top"": ""404"", ""width"": ""16"", ""height"": ""56"", ""conf"": ""92.753082"", ""text"": ""26-SC""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;scanned_women_unread_or_blank,needs_review,rendered_image_pixels,0
aba2ac6231914507fafe,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-II,No-II/PS-27,27,27,,27-W,,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,5,,2,"[666, 190, 690, 1715]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""28"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""668"", ""top"": ""1599"", ""width"": ""22"", ""height"": ""116"", ""conf"": ""62.930656"", ""text"": ""No-II/PS-27""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""31"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""666"", ""top"": ""190"", ""width"": ""16"", ""height"": ""53"", ""conf"": ""89.058853"", ""text"": ""27-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting,needs_review,rendered_image_pixels,0
c415b946f6ac1bfcdce8,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-I,No-I/PS-29,29,29,29-SC,29-W,SC,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,5,,3,"[909, 190, 933, 1694]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""38"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""3"", ""left"": ""911"", ""top"": ""1584"", ""width"": ""22"", ""height"": ""110"", ""conf"": ""76.651520"", ""text"": ""No-I/PS-29""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""41"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""909"", ""top"": ""405"", ""width"": ""17"", ""height"": ""56"", ""conf"": ""93.038162"", ""text"": ""29-SC""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""42"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""909"", ""top"": ""190"", ""width"": ""16"", ""height"": ""53"", ""conf"": ""88.878868"", ""text"": ""29-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes,needs_review,rendered_image_pixels,0
ff89df78df815eeb24f6,West Bengal,Alipurduar,2023,final,block_ward_reservation,No-I,No-I/PS-30,30,30,,30-W,,1,data/wb/2023/alipurduar/kumargram_form_b_kumargram_ps_pdf_3_35mb_2023030252-1.pdf,e302cfa47f7583622f52c20ecfd5726d35448d598171ed9820d37aaaebb04139,5,,4,"[1023, 190, 1047, 1694]","[{""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""45"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""2"", ""left"": ""1025"", ""top"": ""1584"", ""width"": ""22"", ""height"": ""110"", ""conf"": ""52.988693"", ""text"": ""No-I/PS-30""}, {""level"": ""5"", ""page_num"": ""1"", ""block_num"": ""54"", ""par_num"": ""1"", ""line_num"": ""1"", ""word_num"": ""1"", ""left"": ""1023"", ""top"": ""190"", ""width"": ""16"", ""height"": ""54"", ""conf"": ""89.472443"", ""text"": ""30-W""}]",ocr_not_independently_verified;explicit_ps_identifiers_and_codes;caste_missing_or_conflicting,needs_review,rendered_image_pixels,0
