district,term,source_file,page,row,y0,y1,column,reading
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,20,1333,1381,all,MAHADIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,20,1333,1381,caste,cone
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,20,1333,1381,women,-—om
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,21,1381,1430,all,MAHISHBATHANI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,21,1381,1430,caste,MAHISHBATHANI(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,21,1381,1430,women,oe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,22,1430,1478,all,BHABUK
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,22,1430,1478,caste,oree
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,22,1430,1478,women,BHABUK(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,23,1478,1527,all,JATRADANGA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,23,1478,1527,caste,JATRADANGA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,23,1478,1527,women,JATRADANGA(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,24,1527,1576,all,MANGALBARI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,24,1527,1576,caste,MANGALBARI(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,24,1527,1576,women,eres
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,25,1576,1625,all,SAHAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,25,1576,1625,caste,SAHAPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,25,1576,1625,women,SAHAPUR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,26,1625,1673,all,MUCHIA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,26,1625,1673,caste,a=
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,26,1625,1673,women,=<ce
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,27,1673,1722,all,U PANCHANANDAPUR-|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,27,1673,1722,caste,mewn
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,27,1673,1722,women,U PANCHANANDAPUR-I(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,28,1722,1770,all,U PANCHANANDAPUR.1I
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,28,1722,1770,caste,“wee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,28,1722,1770,women,ween
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,29,1770,1818,all,BANGITOLA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,29,1770,1818,caste,BANGITOLA(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,29,1770,1818,women,wenn
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,30,1818,1866,all,RATHBARI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,30,1818,1866,caste,RATHBARI(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,30,1818,1866,women,RATHBARI(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,31,1866,1915,all,GANGAPROSAD
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,31,1866,1915,caste,GANGAPROSAD(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,31,1866,1915,women,eed
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,32,1915,1964,all,UTTAR LAXMIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,32,1915,1964,caste,UTTAR LAXMIPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,32,1915,1964,women,UTTAR LAXMIPUR(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,33,1964,2012,all,MOTHABARI
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,33,1964,2012,caste,see
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,33,1964,2012,women,MOTHABARI(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,34,2012,2061,all,HAMIDPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,34,2012,2061,caste,HAMIDPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,34,2012,2061,women,woe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,35,2061,2109,all,RAJNAGAR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,35,2061,2109,caste,rere
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,35,2061,2109,women,weme
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,36,2109,2156,all,ALINAGAR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,36,2109,2156,caste,ALINAGAR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,36,2109,2156,women,ALINAGAR(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,37,2156,2204,all,KALIACHAK-|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,37,2156,2204,caste,se
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,37,2156,2204,women,KALIACHAK-I(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,38,2204,2252,all,SILAMPUR-|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,38,2204,2252,caste,SILAMPUR-I(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,38,2204,2252,women,wom
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,39,2252,2300,all,SILAMPUR-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,39,2252,2300,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,39,2252,2300,women,ores
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,40,2300,2349,all,NAWADA JADUPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,40,2300,2349,caste,ace
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,40,2300,2349,women,NAWADA JADUPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,41,2349,2397,all,JALALPUR (Kek-l)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,41,2349,2397,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,41,2349,2397,women,weer
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,42,2397,2446,all,GAYESHBAR!I
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,42,2397,2446,caste,GAYESHBARI(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,42,2397,2446,women,GAYESHBARI(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,43,2446,2494,all,SUJAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,43,2446,2494,caste,acce
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,43,2446,2494,women,SUJAPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,44,2494,2542,all,BAMONGRAM MOSIMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,44,2494,2542,caste,-“we=
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,44,2494,2542,women,ome
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,45,2542,2591,all,KALIACHAK-I|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,45,2542,2591,caste,-see
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,45,2542,2591,women,KALIACHAK-1I(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,46,2591,2639,all,JALUABADHAL
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,46,2591,2639,caste,wee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,46,2591,2639,women,acon
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,47,2639,2688,all,MOZAMPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,47,2639,2688,caste,wae
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,47,2639,2688,women,MOZAMPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,48,2688,2737,all,ALIPUR-II
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,48,2688,2737,caste,ALIPUR-1I(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,48,2688,2737,women,woos
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,49,2737,2786,all,ALIPUR-I
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,49,2737,2786,caste,“<==
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,49,2737,2786,women,weoe
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,50,2786,2834,all,BIRNAGAR-|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,50,2786,2834,caste,BIRNAGAR-I(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,50,2786,2834,women,BIRNAGAR-I(SCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,51,2834,2881,all,BIRNAGAR-I|
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,51,2834,2881,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,51,2834,2881,women,BIRNAGAR-II(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,52,2881,2929,all,SAHABAJPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,52,2881,2929,caste,SAHABAJPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,52,2881,2929,women,ry
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,53,2929,2976,all,AKANDABARIA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,53,2929,2976,caste,oore
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,9,53,2929,2976,women,——an
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,1,1,456,all,panchayat
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,1,1,456,caste,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,1,1,456,women,
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,2,456,508,all,(i)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,2,456,508,caste,(4)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,2,456,508,women,(5)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,3,508,556,all,GOLAPGANJ
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,3,508,556,caste,GOLAPGANJ(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,3,508,556,women,GOLAPGANJ(BCW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,4,556,604,all,SAHABANCHAK
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,4,556,604,caste,were
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,4,556,604,women,SAHABANCHAK (VW)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,5,604,652,all,BEDRABAD
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,5,604,652,caste,ween
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,5,604,652,women,-~--
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,6,652,701,all,LAXMIPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,6,652,701,caste,-——e
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,6,652,701,women,LAXMIPUR(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,7,701,749,all,KRISHNAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,7,701,749,caste,KRISHNAPUR(SC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,7,701,749,women,aene
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,8,749,798,all,BHAGABANPUR(Kck-III)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,8,749,798,caste,ace
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,8,749,798,women,mone
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,9,798,846,all,CHARIANANTAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,9,798,846,caste,CHARIANANTAPUR(BC)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,9,798,846,women,=——ee
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,10,846,894,all,KUMBHIRA
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,10,846,894,caste,-—=-
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,10,846,894,women,KUMBHIRA(W)
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,11,894,943,all,BAKHRABAD
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,11,894,943,caste,=<o=
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,11,894,943,women,ven
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,12,943,991,all,PARDEONAPUR SOVAPUR
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,12,943,991,caste,—see
Malda,2013,malda_Office_Bearer_of_ZP_PS_GP_d4c3b045.pdf,10,12,943,991,women,PARDEONAPUR SOVAPUR(VY)
