state,district,term,block,gram_panchayat,named_in_order,caste_reservation,woman_reserved,printed,match,assigned_by,order,source_file,source_page,source_row,gp_list
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-I,CHINGRIPOTA,True,UR,True,Chingripota,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,12.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-I,MAYAPUR,True,SC,False,Mayapur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,12.0,10.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-I,NISCHINTAPUR,True,UR,True,Nischintapur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,12.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-I,RAJIBPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-I,UTTAR RAIPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,BURUL,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,CHAKMANIK,True,SC,False,Chakmanik,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,DONGARIA RAIPUR,True,SC,False,Dongaria Roypur,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,28.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,GAJA POYALI,True,UR,True,Gazapoali,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,KAMRABAD,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,KASIPUR ALAMPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,NASKARPUR,True,BC,True,Naskarpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,25.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,NORTH BAOYALI,True,SC,True,North Bowali,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,27.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,RANIA,True,UR,True,Rania,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,24.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,SATGACHHIA,True,BC,True,Satgachia,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,BUDGE BUDGE-II,SOUTH BAOYALI,True,UR,True,South Bowali,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,26.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,BANSRA,True,UR,True,Bansra,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,DARIA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,DIGHIRPAR,True,UR,True,Dighirpar,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,GOPALPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,HATPUKURIA,True,UR,True,Hatpukuria,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,ITKHOLA,True,SC,False,Itkhola,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,MATLA-I,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,MATLA-II,True,SC,False,Matla-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,NIKARIGHATA,True,SC,True,Nikarighata,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-I,TALDI,True,SC,True,Taldi,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,7.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,ATHAROBANDI,True,BC,False,Atharabanki,fuzzy,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,DEULI-I,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,DEULI-II,True,UR,True,Deuli-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,KALIKATALA,True,BC,True,Kalikatala,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,MATHERDIGHI,True,UR,True,Motherdighi,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,NARAYANPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,SARENGABAD,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,TAMBULDAHA-I,True,SC,False,Tambuldaha-I,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,CANNING-II,TAMBULDAHA-II,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,BASULDANGA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,BOLSIDDHI KALINAGAR,True,BC,False,Bolsiddhi Kalinagar,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,DERAK,True,SC,False,Dearak,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,HARINDANGA,True,UR,True,Harindanga,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,KANPUR DHANABERIA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,MASHAT,True,UR,True,Mashat,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,NETRA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-I,PARULIA,True,SC,True,Parulia,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,BHADURA HARIDAS,True,BC,True,Bhadura Haridas,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,KALATALAHAT,True,SC,False,Kalatalahat,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,KAMARPOL,True,SC,False,Kamarpole,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,KHORDO,True,UR,True,Khordo,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,MATHUR,True,SC,True,Mathur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,NURPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,PATRA,True,BC,True,Patra,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,9.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,DIAMOND HARBOUR-II,SARISA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,BANGANAGAR-I,True,BC,True,Banganagar-I,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,BANGANAGAR-II,True,UR,True,Banganagar-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,BELSINGHA-I,True,UR,True,Belsingha-I,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,10.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,BELSINGHA-II,True,SC,True,Belsingha-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,9.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,CHALUARI,True,SC,False,Chaluari,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,DEBIPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,FALTA,True,SC,False,Falta,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,FATEPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,GOPALPUR,True,UR,True,Gopalpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,HARINDANGA-I,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,HARINDANGA-II,True,UR,True,Harindanga-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,MALLIKPUR,True,SC,True,Mallickpur,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,2.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,FALTA,NOYAPUKURIA,True,SC,False,Noapukuria,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,10.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,AMTALI,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,BALI-I,True,SC,True,Bali-I,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,BALI-II,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,BIPRADASPUR,True,SC,True,Bipradaspur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,CHHOTA MOLLAKHALI,True,UR,True,Chotta Mollakhali,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,GOSABA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,KACHUKHALI,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,KUMIRMARI,True,SC,False,Kumirmari,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,LAHIRIPUR,True,UR,True,Lahiripur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,10.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,PATHANKHALI,True,UR,True,Pathankhali,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,RADHANAGAR-TARANAGAR,True,UR,True,Radhanagar Taranagar,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,RANGABELIA,True,SC,True,Rangabelia,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,GOSABA,SATJELIA,True,SC,False,Satjelia,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,2.0,9.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
